-0.003106,0.00012352,-0.00093868,0.00092295,-0.00028162,9.7846e-005,-2.8963e-005,0.0054289,-0.0053591,0.0047431,-0.0099608,0.0048887,0.022075,-0.0089336,-0.70247,0.31308,0.048144,-0.047061,-0.19884,-0.055424,0.086031,0.14591,0.022615,0.15906,-0.10766,-0.015128,-0.21691,-0.12969,-0.15486,0.13887,0.14364,0.018661,-0.35695,-0.16686,-0.06594,0.033261,0.073548,0.006167,2.0182e-015,0,0,0,0,0,0,0
-0.0062176,-0.10332,0.35434,0.49964,0.35846,-0.6836,4.3618e-005,0.056386,-0.018782,0.041009,-0.0037739,0.045567,0.038356,0.036443,-0.0023166,-0.017172,0.0046343,-0.0099747,0.014646,0.022082,-0.0063997,0.026439,0.0546,0.017832,-0.013495,0.0069708,-0.012063,0.001459,0.023477,-0.023904,0.010627,-0.016732,0.0018644,-0.001736,-0.024276,-0.020123,-0.0026524,0.011291,-2.421e-016,-9.1886e-017,-5.215e-017,-8.3728e-017,8.5652e-018,-2.228e-017,-1.8215e-017,-1.543e-017
-0.0087726,-0.0011693,0.018119,-0.012999,0.0034903,-0.0020261,-0.00017659,-0.21679,0.12053,-0.087708,0.18533,0.25288,0.18238,0.029631,-0.27264,-0.32448,-0.13223,-0.040429,0.34385,0.14228,-0.054701,-0.40867,-0.013262,-0.19528,0.13573,-0.12413,0.18241,0.12645,-0.0043865,0.10067,0.25588,-0.1384,-0.22071,-0.10107,-0.00018632,0.023983,0.12104,0.014224,4.9017e-015,-9.7145e-017,1.3878e-016,1.3878e-016,-9.0206e-017,-2.3592e-016,-3.1919e-016,7.4593e-017
-0.0019771,-0.0052236,0.027681,-0.0031497,-0.0058036,-0.0013879,-7.3613e-005,-0.27764,0.34153,-0.046712,0.12557,0.24966,0.041261,0.087844,0.072872,0.16096,-0.043666,0.08825,-0.016487,-0.10419,0.032388,0.11644,-0.013276,-0.11219,-0.07952,0.43041,-0.071928,0.0084995,-0.2947,-0.29222,0.037256,-0.098528,0.22446,-0.10854,-0.15775,0.30053,0.20628,0.19039,-4.1732e-015,7.4355e-016,2.3105e-015,8.1209e-016,-2.7747e-016,-2.8082e-016,-1.4468e-015,-9.6563e-017
-0.0509,-0.016685,0.73738,-0.65057,0.1455,-0.0075289,-0.00034164,0.045592,-0.030645,0.039139,-0.029011,0.0043943,0.0040069,-0.010041,0.0053006,0.010332,0.014083,-0.00086849,0.031064,-0.012247,-0.01734,-0.0050929,0.00091904,0.0015975,-0.00010591,0.01233,-0.0028029,-0.021445,-0.0041309,0.015703,-0.0121,0.016064,0.0013701,-0.01113,-0.01311,0.004129,0.0048742,-0.00070453,1.2544e-017,1.2924e-017,-4.5903e-017,2.9272e-018,1.4103e-017,2.2527e-017,2.9643e-017,-2.0975e-018
-0.00011707,-0.0016537,0.018217,0.0062844,-0.0077423,-0.010463,-1.269e-005,-0.10382,0.058197,0.097378,-0.10645,0.020755,0.19185,-0.35758,0.11243,0.21429,-0.18346,-0.026154,-0.0702,-0.0097663,0.13379,0.064821,-0.11254,0.083638,0.17005,-0.13543,-0.0023246,0.11764,-0.053684,-0.030668,-0.11775,-0.31599,0.016407,-0.036703,0.15179,-0.41099,0.52813,-0.092497,4.1111e-015,-2.5813e-016,-2.8914e-016,-3.3436e-016,3.9839e-017,-8.5051e-018,-6.5297e-017,1.0848e-016
-0.00071931,2.6355e-005,0.00032529,-0.00045655,0.00013788,-2.4644e-006,0.47602,0.0022624,-0.0018496,0.0018307,-0.0016171,0.0013096,0.0018095,-0.0058422,-0.016826,0.0020077,0.025314,-0.00084659,-0.03175,0.011765,0.0050577,0.0089837,-0.015444,-0.073967,0.023611,0.028638,0.068381,0.058375,0.089153,-0.14638,-0.16481,0.06485,-0.16144,-0.068647,-0.025526,0.01812,0.020143,-0.0004457,0.51812,-0.37528,-0.38381,-0.23385,-0.0017515,0.05944,0.21862,0.021993
-0.00019605,-0.0055499,0.026367,0.027254,0.0028734,-0.011516,9.4714e-007,-0.016653,-0.069783,-0.053358,0.14409,-0.21134,0.074744,0.1459,-0.020733,-0.0088423,0.23529,0.233,0.27332,-0.34685,0.18415,0.22983,-0.3818,-0.11406,-0.04718,-0.28074,0.049541,0.18243,-0.16263,0.046718,-0.098577,-0.2648,0.029644,-0.14493,-0.090816,0.13335,-0.10198,-0.25271,2.1713e-016,-3.2092e-017,1.7174e-016,4.5103e-017,-2.7847e-017,1.6999e-016,2.363e-016,1.3773e-017
-0.0013931,-8.1529e-005,0.0070584,0.009044,-0.018807,0.010543,-1.3062e-005,0.013942,-0.020727,0.036175,-0.08435,0.073055,0.0024042,0.14092,0.024477,-0.055282,0.0083736,-0.42971,-0.023883,-0.174,0.10867,-0.024377,-0.095204,0.039134,0.0074935,0.0027324,0.023347,0.02597,-0.0022628,-0.016702,0.013414,0.0081908,0.015472,0.0058032,-0.030036,0.017356,0.033167,-0.012741,0.65153,0.30204,0.32556,0.18609,-0.039312,-0.077405,-0.23322,-0.010421
-0.028201,-0.98532,-0.10436,-0.10568,-0.070496,-0.016631,1.5683e-006,0.023324,-0.0014466,-0.0043423,0.0044422,0.0040804,0.014135,0.006192,0.0011622,0.0001401,-0.0078225,0.0024781,-0.0068396,-0.0031398,-0.0035411,-0.0022475,-0.0014415,-0.0016126,-0.0034844,-0.0012273,-0.0016096,0.0051287,-0.0013864,-7.649e-005,0.00028416,-7.5419e-005,-0.00051872,0.00086148,0.0023709,-0.00029007,0.0017088,7.793e-005,-1.0716e-017,1.1276e-017,2.3419e-017,-7.8063e-018,-6.9389e-018,-2.1684e-018,5.2042e-018,2.8189e-018
