-0.0032348,0.015172,-0.0015319,-0.00012419,0.02617,0.47919,-0.55685,-0.0037995,-0.67686,0.029507,-0.01753,-0.0054303,-0.0025182,1.881e-017,9.0645e-016,3.0349e-016,-1.6053e-016,-1.4471e-015,-1.3676e-015,-2.192e-016,4.4345e-016,9.3766e-016,2.9811e-016,-2.3927e-016
-1.0095e-006,-3.52e-006,-0.00011872,0.19744,0.0095412,6.0854e-005,-0.00010029,-0.00012317,-0.0015795,-0.045036,0.0028076,0.00027294,0.00012772,0.0001209,0.2938,0.19986,-0.061586,-0.53291,-0.50398,-0.078757,0.12208,0.44282,0.20942,-0.17258
-0.012112,0.99946,0.0019021,0.00010334,-0.0018328,-0.029096,0.007431,0.0001592,-0.0043264,7.8314e-005,-3.0035e-005,0.00047156,4.6806e-007,2.4825e-017,3.7235e-017,-1.0149e-017,8.2904e-018,2.5071e-017,3.2305e-018,-1.6573e-017,-2.0221e-017,3.6585e-017,1.5326e-017,1.6553e-017
-0.00049502,-0.00010169,-0.00055938,0.52001,0.028154,-0.0037313,0.0014225,0.0011374,0.01133,0.31288,-0.019205,-0.0017187,-0.00079489,-0.0036502,-0.29279,-0.18976,-0.083865,-0.27944,-0.081614,-0.037212,0.072743,-0.51835,-0.033339,-0.37467
-9.553e-007,-3.3311e-006,-0.00011235,0.18685,0.0090294,5.759e-005,-9.4911e-005,-0.00011656,-0.0014948,-0.04262,0.002657,0.0002583,0.00012086,-0.00048574,-0.20524,0.17328,0.00479,0.31496,0.2114,-0.022964,-0.36961,0.23255,0.60872,-0.43054
-1.0258e-006,-3.5771e-006,-0.00012065,0.20064,0.009696,6.1842e-005,-0.00010192,-0.00012517,-0.0016052,-0.045767,0.0028532,0.00027737,0.00012979,-0.0019729,-0.093828,-0.61048,0.036398,0.16386,0.15589,0.11953,0.56007,0.43163,0.083227,-0.048688
-8.0796e-007,-2.8174e-006,-9.5025e-005,0.15803,0.0076367,4.8708e-005,-8.0272e-005,-9.8582e-005,-0.0012643,-0.036047,0.0022472,0.00021846,0.00010222,-0.0023166,-0.41603,0.06717,-0.074292,-0.12811,0.11963,-0.059207,-0.32119,0.48372,-0.63936,-0.10191
-0.0013708,0.015239,-0.00058847,-4.8507e-005,0.014312,0.3691,-0.30449,-0.0057225,0.512,-0.013558,0.006284,-0.00084254,1.0618e-005,0.00098984,0.26507,-0.47847,0.048162,-0.057628,-0.052468,-0.13817,-0.42596,0.0074015,0.0059043,-0.0009324
-0.0010226,-0.00023207,0.088432,6.063e-005,0.0012972,-0.002855,0.001615,-0.29854,-0.0011995,0.0046652,0.089867,0.0078098,-0.75574,0.5661,-0.016841,-0.00050204,0.052183,3.5008e-005,-0.015706,-0.0033002,0.00030007,-5.2122e-016,-1.3222e-015,8.7941e-016
-0.0016673,-0.00031872,-0.00094675,0.10679,-0.42991,0.016493,-0.0037653,-0.0015397,-0.0025384,-0.016259,-0.00066535,-0.00091722,-0.0004848,-0.012531,-0.15637,-0.038711,-0.12433,0.53675,-0.66052,-0.16307,-0.00776,-0.0070934,-0.090804,0.048015
