-0.45097,-0.20963,-0.86591,0.042978,-0.00041264,0.028604,-0.0072757,0.0078136,-0.0022454,0.0057168,-0.0019488,-0.00093899,-0.00039393,-0.0012444,-0.0046015,0.0032151,0.00077485,0.0030025,-0.00066035,-0.0016852,-0.00080015,-0.00082078,-0.0002353,-0.00026408,0.001581,4.652e-017,0,0,0,0,0,0
-0.0013257,-0.00066519,-0.0027642,-0.025215,-0.00027193,0.003104,0.012105,0.02295,-0.033607,-0.49961,-0.025494,0.058108,0.043005,0.034315,-0.22369,0.020444,-0.018578,-0.4535,0.0046952,0.041379,-0.18724,-0.0061561,0.10426,0.30952,0.58387,1.5754e-015,-1.0777e-015,2.086e-016,0,1.1102e-016,4.1633e-017,4.8572e-017
-5.3795e-007,1.2864e-006,-2.2517e-006,-2.7246e-005,0.19289,0.00092901,0.00050661,0.00028586,-0.005367,0.0014151,0.0064892,-0.00096393,0.0029424,0.0039659,-0.013616,0.0014883,-0.00085584,-0.0042296,-0.0015325,-0.0033406,0.021748,-0.00046039,-0.0017291,-0.0068641,0.0034783,0.57892,0.70556,-0.20777,0.024187,-0.085841,-0.0055612,-0.27898
-0.00020928,-0.00014308,-0.00068486,-0.0024295,0.40636,0.0057274,-0.0014308,0.002252,-0.010827,-0.0096128,0.019697,-0.009905,-0.0014228,-0.00094136,0.12721,-0.045129,-0.0080171,0.045393,0.019237,0.036153,-0.22617,0.0029131,0.018177,0.07209,-0.038212,-0.71054,0.48633,-0.019761,-0.051477,-0.08595,-0.0024672,0.046192
-5.0909e-007,1.2174e-006,-2.1309e-006,-2.5785e-005,0.18254,0.00087918,0.00047943,0.00027053,-0.0050791,0.0013392,0.0061411,-0.00091222,0.0027845,0.0037531,-0.012886,0.0014084,-0.00080993,-0.0040027,-0.0014503,-0.0031614,0.020581,-0.00043569,-0.0016364,-0.0064959,0.0032917,-0.16918,-0.32806,-0.43085,-0.16704,0.10272,0.032547,-0.77751
-5.4668e-007,1.3073e-006,-2.2882e-006,-2.7688e-005,0.19602,0.00094408,0.00051483,0.0002905,-0.005454,0.0014381,0.0065945,-0.00097957,0.0029901,0.0040302,-0.013837,0.0015124,-0.00086972,-0.0042982,-0.0015574,-0.0033948,0.022101,-0.00046786,-0.0017572,-0.0069755,0.0035347,0.032547,-0.21967,-0.57128,0.34148,-0.58587,-0.20263,0.29
-0.098167,0.97759,-0.18559,-6.9498e-005,-0.00041335,-0.0009586,0.00042394,0.00054832,0.00012329,0.00018041,0.0081047,-2.9644e-005,0.011205,0.0027539,0.0019453,0.0043815,-0.00028747,-0.00013651,-2.8161e-005,-0.0019719,-0.00021799,5.4417e-005,-0.001083,0.00035256,6.8786e-005,1.857e-016,-6.0715e-017,-7.9797e-017,3.2092e-017,-1.2143e-017,2.1684e-018,1.3878e-017
-0.00094187,0.0033634,-0.0016198,0.00027359,0.1042,-0.049761,-0.010856,-0.018676,0.24623,-0.016157,-0.32668,0.076613,-0.109,-0.15284,0.039405,0.11905,0.065992,-0.0085339,-0.01372,-0.0069833,0.007838,0.007388,-0.00036603,-0.00097423,0.0069267,-0.0415,0.03253,-0.19959,0.60722,0.58165,0.044125,0.072933
-0.023096,-0.0032226,-0.00041528,0.002531,0.00067169,-0.23619,-0.34408,-0.64583,0.31412,-0.015574,0.10525,0.27641,0.14593,0.16374,-0.11359,-0.38133,0.0048717,0.016452,0.11469,-0.012853,-0.0085927,0.030661,0.0075425,-0.022103,-0.014013,-1.8573e-016,-4.0332e-016,1.7347e-017,2.7756e-017,1.5266e-016,-2.7756e-017,-1.275e-016
-0.0081207,-0.0002684,0.0021115,0.00086865,-3.7694e-005,-0.051427,-0.16823,-0.46767,-0.57356,-0.012079,-0.4147,-0.14972,0.13991,0.1791,0.16115,0.33967,0.00063145,-0.0076928,-0.049304,0.16862,0.031384,-0.020328,-0.03771,-0.0013947,0.0044475,1.2176e-016,-1.648e-016,-8.3267e-017,2.1684e-016,2.7756e-017,-6.8522e-017,2.5674e-016
-0.017514,-0.0023369,-0.001825,0.0031919,-0.00022593,-0.028105,0.67736,-0.52845,0.14311,-0.033731,0.27813,-0.22319,-0.23818,-0.077532,0.034246,0.18585,0.092537,-0.029752,-0.047642,0.029865,-0.0021277,0.014834,-0.0012666,0.022061,0.015515,-1.6419e-016,-1.6697e-016,1.3016e-016,9.0206e-017,-6.9389e-018,1.128e-016,-2.6021e-018
-0.00066411,0.0099389,-0.002131,-3.3088e-006,0.002232,-0.0081266,-0.00041059,-0.0018782,0.38435,-0.039691,-0.64478,-0.35536,-0.38981,0.12492,-0.072309,-0.1814,-0.045748,0.006987,0.0077117,0.025117,-0.0017658,-0.0038489,0.0090831,-0.0024849,-0.0032668,0.015074,-0.011816,0.072496,-0.22056,-0.21127,-0.016028,-0.026491
-0.019308,-0.0049386,-0.012019,-0.001005,0.00048473,-0.58492,0.53041,0.17405,-0.14077,-0.012011,-0.2583,0.2587,0.24778,0.13466,0.010161,-0.23994,-0.18156,0.02635,0.07554,0.08904,0.030292,-0.041178,0.011906,-0.057835,-0.038568,-4.5648e-016,1.262e-016,-1.1796e-016,-9.7145e-017,6.5919e-017,-1.1623e-016,-2.3852e-016
-0.0020315,-0.00016915,0.00081816,0.00016075,-6.4389e-006,-0.0090368,-0.020968,0.03231,0.0024088,0.0063703,0.036999,-0.081105,-0.050822,-0.046772,8.1289e-005,0.17237,-0.039257,-0.04737,0.96586,0.11386,0.051213,0.041273,0.0018628,-0.044688,0.0013218,1.8236e-016,-3.3307e-016,1.249e-016,-1.7e-016,1.609e-016,-1.301e-017,1.1102e-016
-0.88585,-0.0011312,0.46264,-0.0022118,1.7792e-005,0.027155,-0.0014293,0.020798,0.00042598,0.0011734,-0.004814,4.5114e-005,0.0049778,-0.0017397,0.00047723,0.0016303,0.00020954,8.3192e-006,-0.0024658,-0.00091745,-7.4853e-005,-0.00051109,8.4295e-005,0.0011266,-0.00071858,1.268e-016,6.245e-017,-1.3444e-017,0,-1.3878e-017,1.03e-017,4.8572e-017
-0.0010285,-0.0007189,-0.0033526,-0.0027165,-7.9827e-005,0.02066,-0.011689,0.018302,-0.023956,-0.73175,0.019915,0.0204,-0.0050709,0.0017404,-0.031495,0.024509,0.035959,0.25555,0.018425,-0.034972,0.23296,0.018549,0.052733,0.26455,-0.51486,7.6521e-016,-1.8041e-016,4.5103e-017,3.2613e-016,2.4807e-016,4.3368e-017,-4.1633e-017
-0.0024595,-0.00061824,-0.0014682,-0.0052873,0.0009331,-0.00044745,-0.036346,0.018924,0.0099009,-0.45006,0.060045,-0.03501,-0.040854,-0.024521,0.26879,-0.055552,-0.0057419,0.20239,-0.018515,0.0085939,-0.069304,-0.01349,-0.18663,-0.73998,0.2905,-6.3585e-016,2.5674e-016,-1.3921e-016,-2.7756e-016,-2.2204e-016,-7.8063e-017,-1.3878e-016
-0.0016582,-0.00058568,-0.0019995,0.00068491,0.0020344,-0.112,-0.025989,-0.042962,0.25921,-0.005901,-0.22712,0.48822,0.073456,-0.4743,0.17262,0.43599,0.19667,-0.020891,-0.037188,-0.033931,-0.007293,0.021382,-0.006502,0.0084688,0.014832,0.017528,-0.013739,0.084297,-0.25646,-0.24566,-0.018636,-0.030804
-0.0022611,-0.0011757,-0.0049618,-0.012696,0.00085996,0.018322,-0.033531,0.0026551,0.025348,-0.0056051,0.046068,-0.041001,-0.043541,-0.04217,0.73482,-0.27001,-0.041018,-0.38333,0.0035759,-0.022004,0.44371,0.0066035,0.050281,0.1623,0.04917,4.4409e-016,3.0531e-016,1.1102e-016,2.2204e-016,-1.6653e-016,1.249e-016,-1.249e-016
