-0.44471,0.88939,0.028404,-0.083506,-0.00050401,-0.012453,0.017311,-0.029642,0.027418,-0.0086619,0.012395,-0.027727,0.0050964,-0.0097734,-0.0020327,-0.00096018,0.011138,0.0038941,-0.0015022,-0.0053528,-0.00099682,-0.00091751,-0.003139,0.0039726,0.00039032,0.0028554,0.00089513,-0.0032092,-0.00048913,-0.00052762,0.0027739,0.0010733,0.00044539,9.7826e-005,0.00050153,0.00032804,2.1119e-016,0,0,0,0,0,0,0
-0.00067238,0.00067018,-0.0046899,-0.0010786,-7.3439e-006,-0.00014404,0.013394,0.0069395,-0.022126,0.093228,0.0048346,-0.021613,-0.081545,-0.15934,-0.093129,-5.1466e-005,-0.1433,0.083343,0.021211,-0.0039431,0.0094018,-0.0069147,0.013928,0.02599,0.00048008,0.00029716,-0.02547,0.045894,0.056656,-0.05099,0.012266,-0.0081685,-0.038724,0.43015,-0.25419,0.052113,0.79792,-0.10965,-0.074498,-0.02562,-0.003869,-0.024823,-0.046722,0.007691
-0.041525,0.0071534,-0.038165,0.077018,-3.1092e-005,0.16692,0.50478,0.49305,-0.094233,0.018236,-0.049558,0.28649,0.27446,0.052711,-0.029203,-0.22585,-0.13302,0.066411,-0.0091307,-0.41336,0.0055269,0.0027687,0.12732,-0.062284,-0.073668,0.063418,-0.077988,-0.012766,-0.025621,-0.036455,0.066949,0.053657,0.05048,0.00047814,0.024462,-0.00037555,-3.7853e-016,-7.0777e-016,-5.2822e-016,-7.8063e-018,4.4669e-017,-3.9465e-016,-3.0705e-016,-1.1937e-016
-0.097598,-0.027398,-0.9807,-0.081603,-0.00053447,-0.00061294,0.010871,-0.038148,0.055697,-0.016522,-0.0061748,-0.0044391,0.015964,0.02581,0.047781,-0.013816,-0.056032,-0.019635,0.01866,0.062877,0.014286,-0.038277,-0.017464,0.027054,0.0090085,-0.011943,0.011262,-0.0051199,0.005596,-0.0069132,0.021807,0.030915,-0.00035648,0.011828,0.017864,-0.0032511,-2.9511e-017,3.7486e-016,2.7886e-016,-5.1188e-017,-7.1608e-018,1.2249e-016,1.3469e-016,1.2052e-017
-0.00078254,-0.00090415,0.00053535,0.0028099,-0.41148,0.00050471,0.004275,0.0042595,-0.0050985,-0.00393,-0.0044598,-0.01434,-0.003569,0.0050241,0.013428,-0.00048303,-0.0022604,0.0114,0.0091077,0.0030374,0.01484,-0.034168,-0.059386,0.03854,-0.052698,-0.021814,-0.18422,-0.17874,0.033604,-0.043296,-0.072645,-0.076523,-0.030268,0.019174,0.031135,-0.041695,0.14678,0.68218,0.41962,-0.075702,-0.039489,0.15528,0.20303,0.025311
-0.0097254,-0.0066174,-0.040941,0.014577,0.00015352,-0.013287,-0.010638,-0.10183,-0.085648,-0.26646,-0.0012535,0.22856,-0.14459,-0.26546,0.23658,0.30886,0.29982,0.46205,-0.063299,-0.15875,-0.057113,0.20178,0.12376,-0.21157,0.00071985,-0.030886,-0.0026914,-0.19239,0.08573,-0.18007,0.2983,0.074798,-0.0044908,0.026731,0.056388,0.033474,8.271e-016,-9.7145e-017,-5.8981e-017,-6.9389e-018,-1.0842e-016,-1.9082e-016,4.1113e-016,-4.0115e-017
-0.012512,0.015733,0.0010686,0.099597,0.00052924,0.86695,-0.20197,-0.15802,0.1617,0.16138,-0.036321,0.12173,0.0097613,0.10403,-0.037439,0.12466,-0.032046,0.073945,0.018906,-0.027207,-0.0034853,0.013747,-0.044429,0.067932,-0.092331,-0.012802,-0.043891,0.07468,0.14091,-0.039559,0.040752,0.020489,0.060855,-0.079952,-0.087673,-0.065246,3.698e-016,-2.4286e-017,1.7607e-016,8.2399e-018,-9.5843e-017,1.4615e-016,-9.541e-017,7.3238e-017
-0.019763,0.00791,-0.011578,0.096184,-0.00013362,0.074088,-0.031984,0.27015,-0.26014,0.050335,0.33565,-0.29922,0.039325,0.37724,0.11949,0.17501,-0.068482,0.47011,0.12463,0.15833,0.0029741,-0.011568,0.061858,0.14384,0.025886,0.0054405,0.22776,-0.18539,-0.21442,0.081631,-0.079508,-0.025224,0.040304,0.01286,-0.10016,0.01402,1.0727e-015,-1.1549e-015,-7.5179e-016,-1.2043e-016,-9.1696e-017,-5.112e-016,-2.633e-016,-7.9923e-017
-0.0019865,-0.0024161,-0.0068265,-0.0010788,1.7767e-005,0.00086678,0.018448,0.00921,0.021853,-0.0063203,0.018775,-0.058733,0.00018895,0.09011,-0.077599,0.027932,-0.054112,0.07291,-0.46821,0.043158,-0.052988,-0.06175,0.020649,-0.098224,0.024303,-0.013647,-0.051047,0.031163,0.031363,-0.0065511,-0.012141,-0.013983,-0.013752,0.001175,0.0027334,-0.00064707,0.001061,0.0053608,-0.052963,0.29786,-0.20136,0.64072,-0.35746,0.24069
-0.017095,0.018772,-0.0039399,0.063071,-0.00034931,0.016304,-0.065448,0.12876,-0.33079,-0.17195,-0.41718,-0.24819,-0.13018,0.13157,0.20618,0.43355,-0.36289,-0.2334,0.038762,-0.16669,0.033055,0.066911,0.13351,0.034829,0.10388,-0.014327,-0.14864,0.16448,0.16467,-0.011151,0.033669,-0.013235,-0.014205,-0.019364,0.068034,0.030326,-4.4887e-016,-1.6534e-016,1.197e-016,-2.0817e-017,-1.6306e-016,2.0817e-016,-1.5266e-016,8.3267e-017
