-0.0004243,8.848e-005,-0.010369,-0.11093,-0.10461,0.087331,-0.49468,0.08824,-0.034522,0.34009,-0.15787,0.061249,-0.0061356,0.04102,-0.024916,-0.014496,0.0012232,0.0014788,0.0050885,0.0029784,0.060793,-0.0051839,-0.0026488,-0.027206,0.016247,0.059981,0.013632,-0.027175,-0.039248,-0.0128,-0.0044974,0.19981,0.0043023,0.0034626,0.022916,-0.014248,-0.017505,-0.0058978,-0.0066661,-0.051949,-0.7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00012546,0.00012501,-0.0037137,0.00021434,0.00032248,-0.0018089,-0.00039221,-0.024817,-0.071727,-0.0047117,-0.0055638,-0.0035265,-0.0014408,-0.0063087,-0.022522,-0.018465,-0.0047304,-0.00068275,-0.020376,-0.026148,0.012451,0.0066794,0.0090204,-8.0314e-005,0.0077751,0.0048404,0.009188,-0.029882,-0.032873,0.0092329,-0.0053505,0.024785,0.016029,-0.35966,-0.054509,0.15557,0.00023341,0.00084856,0.01965,-0.70642,0.055633,-0.21502,-0.16734,-0.31131,0.1507,0.025411,-0.24834,-0.18461,-0.064559,0.08598,-0.0091866,-0.022295,-0.067027,-0.012072,0.010555,0.022908,0.012705,-0.026515,0.034312,0.039076,-0.028229,0.022058,-0.027612,0.090186,-0.039012,0.035429,0.018332,0.015688,-0.03778,0.038778,-0.012388,0.0018258,0.013283,-0.02822,0.0062652,-0.012545,0.025626
-0.0012806,0.0009006,-0.082368,0.0055447,0.0078169,-0.017482,-0.010073,-0.30903,-0.90087,-0.054439,-0.091254,-0.013984,-0.015901,-0.030789,-0.087224,0.01409,0.033118,0.013443,-0.0052889,-0.0062879,-0.039048,0.0042582,-0.026165,0.043022,-0.030613,0.0043639,-0.033831,0.032042,0.038411,-0.018599,0.015746,0.014529,-0.0066241,0.08871,-0.043472,0.017863,-0.017222,-0.0023804,-0.0062552,0.058389,-0.0064006,-0.10888,0.071969,-0.0028061,0.072408,-0.041451,0.067436,0.057745,-0.031187,0.043876,0.0027359,-0.012826,0.015705,-0.0073367,0.0087386,0.023439,0.037359,0.023403,0.0038698,-0.020423,0.00093348,-0.0047479,0.013121,-0.032707,0.0057987,0.014203,0.012653,-0.0020442,0.0086096,0.0081929,0.0046963,-0.010491,-0.0013072,0.0066335,-0.010835,-0.0004385,0.0073342
-0.0017345,-0.0003483,-0.0090703,0.00086477,0.00051423,0.00058628,-0.00025245,-0.0016422,0.013699,-0.0047579,0.002923,-0.0094853,-0.0070713,-0.031215,-0.13122,-0.11689,-0.21544,0.1039,-0.10385,0.28381,0.29134,0.17281,-0.14559,-0.0013123,-0.075268,-0.14588,-0.11819,0.176,0.68446,0.27361,-0.062296,0.12522,0.020174,-0.11039,0.16717,-0.066276,0.058563,0.0070009,-0.00068949,1.0686e-015,-2.7756e-016,6.5212e-016,1.3341e-015,5.3639e-016,4.098e-016,4.1017e-016,3.5643e-017,5.6542e-016,-1.2941e-015,2.5412e-016,1.4379e-016,6.3223e-016,7.0426e-016,1.939e-016,-6.6443e-016,-1.0484e-016,4.2231e-016,-9.4868e-019,-2.1893e-016,1.0767e-016,-1.6012e-016,5.297e-017,9.3933e-017,-2.0356e-017,1.5403e-016,-6.141e-017,3.9198e-016,-6.6751e-017,5.0892e-016,-1.5291e-016,3.3232e-016,-2.9861e-016,-1.2559e-016,4.5855e-016,-1.7534e-017,-2.0229e-016,-4.1243e-016
-2.6542e-005,3.6005e-005,-0.0098321,-0.038764,-0.034888,-0.0036906,0.049827,-0.0073314,0.016209,-0.06072,0.031942,-0.066325,-0.050123,-0.080053,-0.19399,-0.084266,-0.16333,-0.066431,0.16878,0.098197,-0.32013,-0.26663,0.11232,-0.03225,0.075193,-0.068287,0.14715,0.0068436,0.099289,0.043278,-0.075516,0.043822,0.15318,-0.0076655,-0.022338,-0.028272,-0.047842,0.0087093,-0.22998,-0.10952,-0.068823,-0.10674,0.54933,-0.047055,-0.30567,0.1373,-0.2078,-0.034979,0.02617,-0.068589,-0.021452,0.096616,0.099331,-0.0037189,-0.030485,-0.025306,-0.10302,0.062251,-0.044698,-0.033686,0.025719,0.032985,0.007643,-0.056967,-0.0181,0.012054,-0.022656,0.037301,0.032577,-0.0056733,-0.015777,-0.01333,-0.031567,-0.022967,0.0080048,0.0093938,-0.0050194
-8.6687e-006,3.2245e-005,-0.0033342,-0.046532,-0.043855,0.036409,-0.20669,0.034099,-0.0145,0.14075,-0.065412,0.027272,-0.0029331,0.016257,-0.0098116,-0.009209,-0.0028408,0.00029024,-0.0041143,-0.01099,0.021429,-0.005782,0.0023764,-0.0083432,0.0049749,0.0044707,-0.019692,-0.0038581,-0.0036259,0.018041,-0.031714,-0.062984,-0.00073972,-0.00068981,0.0076474,0.013854,-0.016941,6.7038e-005,-0.0026872,-0.20684,0.25091,0.091872,-0.029364,-0.40892,-0.47666,-0.10483,0.42999,0.33916,0.16355,-0.04319,0.078233,-0.10821,0.080943,-0.040971,0.067395,0.015775,0.076168,-0.018734,0.021245,-0.052031,0.020256,-0.03847,0.093615,-0.10416,0.038942,0.031267,-0.0037585,0.014296,-0.016634,0.00066488,0.0083527,-0.04811,-0.0051997,0.041334,-0.0038879,-0.0044473,0.019332
-0.0061425,-0.00087184,-0.076074,-0.0076553,-0.0061203,0.0010165,0.020036,0.024755,0.084272,-0.0086842,0.013748,-0.05894,-0.0010954,-0.1312,-0.39146,-0.34012,0.29695,-0.025249,0.075709,0.4008,0.1977,0.15492,-0.032482,0.080128,-0.016892,0.068526,-0.048582,-0.10357,-0.093807,-0.046146,0.01339,-0.021255,-0.015285,0.18472,-0.44783,0.24366,-0.21437,-0.0219,0.0013663,-1.2143e-016,2.498e-016,-1.609e-016,-1.3513e-015,3.747e-016,-1.7347e-016,-5.0567e-016,1.5613e-016,-4.3715e-016,9.8359e-016,2.7951e-016,-1.1189e-015,-1.4051e-016,2.8363e-016,-6.5573e-016,-5.1868e-016,3.4348e-016,1.1189e-016,-4.8399e-016,5.0697e-016,4.7184e-016,2.7203e-016,-6.631e-016,-1.9776e-016,5.1781e-016,-3.3393e-017,6.0585e-016,-5.9217e-016,1.9494e-016,-5.1695e-016,-1.9917e-016,1.5276e-016,-4.0332e-017,1.9749e-016,1.0148e-016,2.0505e-016,-5.9089e-017,-2.8449e-016
-5.8105e-006,2.1613e-005,-0.0022349,-0.03119,-0.029395,0.024405,-0.13854,0.022856,-0.0097194,0.094344,-0.043845,0.01828,-0.0019661,0.010897,-0.0065766,-0.0061727,-0.0019042,0.00019455,-0.0027578,-0.0073664,0.014364,-0.0038756,0.0015929,-0.0055923,0.0033346,0.0029966,-0.013199,-0.0025861,-0.0024304,0.012093,-0.021257,-0.042218,-0.00049582,-0.00046237,0.005126,0.0092865,-0.011355,4.4934e-005,-0.0018012,0.11354,0.14991,-0.29349,0.15112,0.05298,0.031247,-0.36862,-0.020993,-0.15627,0.38089,-0.27235,0.027768,0.020536,-0.036705,-0.071685,-0.028776,0.010965,0.01739,-0.35327,0.095718,0.13914,-0.032834,0.074957,-0.10829,0.32303,-0.09128,-0.054729,-0.21772,0.056631,-0.20419,0.057366,-0.0487,0.033468,0.038285,-0.050559,0.1745,-0.069682,-0.018909
-0.00089759,0.00073944,0.00072105,-0.0010862,-0.00011662,-0.00059007,0.034975,-0.0025007,-0.0028153,0.095563,-0.013573,-0.035525,-0.091248,-0.30748,0.12563,0.0094713,-0.0053827,0.021417,-0.045528,0.010814,0.016263,-0.014909,-0.010119,0.11527,-0.001787,-0.025934,0.060584,-0.057202,-0.008864,0.023129,-0.087604,0.016267,0.028679,0.026609,0.00069648,0.03289,0.044298,0.039644,0.00569,-0.16667,0.013177,-0.078479,-0.026479,0.33025,0.03902,0.47169,0.088968,0.2829,0.12739,0.036114,-0.083814,-0.16781,0.17433,-0.2206,-0.20562,0.15781,0.046194,-0.14204,0.063326,0.13744,-0.17591,0.12353,0.050932,0.13417,0.091754,0.00024804,-0.068696,-0.039603,-0.036241,-0.0025339,0.10894,-0.087104,-0.0075209,0.014412,0.058035,-0.13023,0.087482
-0.0052133,-0.0005337,-0.10964,-0.0060705,-0.0032847,-0.00062458,0.024537,0.016098,0.035107,-0.0088508,0.0094997,-0.071483,0.0024692,-0.13981,-0.41005,-0.32048,0.33296,-0.2649,-0.13202,-0.42732,-0.046836,0.057443,0.064239,0.1624,-0.023045,0.065522,-0.13879,-0.17054,0.057873,0.020737,-0.034878,0.027145,-0.014112,-0.065742,0.39805,-0.20205,0.10185,0.0013061,-0.00042517,2.3939e-016,-3.3307e-016,-4.8583e-016,5.9317e-016,2.2378e-016,-2.1684e-019,2.7929e-016,-3.8121e-016,-1.609e-016,-1.1352e-016,-1.9315e-016,4.4301e-016,5.768e-017,-2.6433e-016,2.3722e-016,-4.9656e-017,-9.9747e-017,-1.101e-016,-1.5005e-016,1.0522e-016,9.4217e-017,8.2399e-017,5.988e-016,-1.918e-016,2.1283e-016,-2.4622e-016,-1.3437e-016,-2.936e-016,-4.3422e-017,5.6975e-017,1.3929e-017,-1.7521e-016,-3.6863e-018,7.1219e-017,-1.0271e-016,6.6787e-017,-6.1366e-017,2.5902e-016
