-0.00057776,0.00021415,-2.2567e-005,0.0024848,-0.0052523,0.050131,0.33871,-0.72086,-0.15232,0.24475,0.52319,-0.065179,-0.044775,-0.00077274,0,0.0010928
-0.0020785,0.99603,0.00042554,-0.0010482,0.0012052,-0.010593,-0.072396,0.00744,-0.012674,0.020364,0.043531,-0.0054231,-0.0037255,-6.4295e-005,-1.3834e-017,9.0922e-005
-8.9251e-007,-6.9436e-005,0.19744,0.0095559,0.00044824,0.044684,-0.0064537,9.8492e-005,0.56796,0.1715,0.092449,-0.15283,0.30349,0.24212,-0.65122,-0.013107
-0.0004655,-0.00026019,0.52001,0.02813,-0.0037699,-0.31053,0.044392,-0.00062773,0.1015,-0.0477,0.08477,0.14515,0.18605,-0.74494,3.5128e-016,-4.974e-016
-8.4463e-007,-6.5711e-005,0.18685,0.0090433,0.0004242,0.042287,-0.0061075,9.3209e-005,0.051575,0.14492,-0.19093,-0.66918,-0.63588,-0.20041,-0.098662,0.031911
-9.0699e-007,-7.0563e-005,0.20064,0.0097109,0.00045551,0.045409,-0.0065584,0.00010009,0.35669,-0.11148,0.17385,0.58711,-0.64824,0.14912,-0.01424,0.01781
-7.1436e-007,-5.5576e-005,0.15803,0.0076485,0.00035877,0.035765,-0.0051655,7.8833e-005,0.24796,0.080717,0.026622,-0.12299,0.065286,0.11937,0.41235,-0.83743
-0.0015683,-0.00031646,0.1068,-0.43022,0.0036833,0.016636,0.00014583,-0.00028656,-0.12253,0.7607,-0.35622,0.2874,-0.0057013,2.2898e-016,5.2042e-018,-2.5224e-016
-0.0012057,0.088387,-2.3869e-006,0.0043933,-0.0099407,0.10802,0.75023,-0.16263,0.15809,-0.25402,-0.54301,0.067648,0.046471,0.00080201,1.1016e-018,-0.0011341
-0.99999,-0.0021804,-0.00042902,0.0035621,-0.0015055,0.00091133,-0.0014807,0.00019171,-1.0408e-017,-1.3878e-017,-1.3878e-017,5.2042e-018,-5.2042e-018,-1.3824e-018,-8.8006e-020,-4.0658e-019
-0.00061169,0.010565,-1.8712e-005,0.0026414,-0.0063101,0.076797,0.5448,0.67369,-0.12469,0.20034,0.42826,-0.053353,-0.036651,-0.00063253,-3.4694e-018,0.00089449
-0.0015055,-0.00025419,-6.0168e-005,0.0081909,0.99982,-0.0094432,0.014332,-0.001178,-3.4694e-018,1.249e-016,-2.4286e-017,1.2577e-016,-6.1583e-017,6.0715e-018,0,6.7979e-017
-0.0032461,-0.00057879,0.0038344,-0.90126,0.0071326,-0.014731,0.0074043,-0.00070168,0.05918,-0.36741,0.17205,-0.13881,0.0027537,6.245e-017,-1.1449e-016,3.3046e-016
-0.00099558,-0.00016725,0.003008,0.0065119,-0.010634,-0.91979,0.13186,-0.0019055,-0.047217,0.022191,-0.039436,-0.067527,-0.086554,0.34655,-2.897e-016,1.0273e-016
-3.3421e-006,-0.00026001,0.73933,0.035783,0.0016785,0.16732,-0.024167,0.00036881,-0.46904,-0.17664,-0.050201,-0.024084,0.072555,0.40138,-0.038372,0.037155
-8.1384e-007,-6.3316e-005,0.18004,0.0087136,0.00040873,0.040746,-0.0058849,8.9811e-005,0.41364,0.13427,0.049261,-0.171,0.16166,0.16909,0.62807,0.54389
