-0.0074146,0.0045421,-0.010234,0.0009141,-0.016725,0.12344,-0.07134,0.082123,-0.016322,0.11315,-0.14365,-0.034117,0.017367,0.06465,-0.004059,-0.01531,-0.046652,0.053465,0.025158,0.020827,-0.010604,-0.018502,-8.8757e-05,-0.034115,-0.13162,0.13952,0.050844,0.055238,0.023248,-0.031465,-0.07103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93603,0
-0.018488,0.014383,-0.016166,-0.0013057,-0.018209,0.17843,-0.10265,0.12832,-0.022075,0.17807,-0.21754,-0.057877,0.0078231,0.091823,-0.0034632,-0.043159,-0.10692,0.12785,0.065692,0.10239,-0.010532,0.052827,0.011244,0.041318,0.37103,-0.31888,-0.084241,-0.21577,-0.066212,0.0021236,0.045621,-0.053209,-0.32285,-0.027196,0.10935,-0.032229,0.15369,-0.13203,-0.37918,-0.15873,-0.24045,-0.0482,0.1658,0.12343,0.05709,0.010167,0.097174,0.08157,0.13632,0.14136,-0.079928,8.8715e-17,1.0296e-17,5.5511e-17,0.043548
-0.04895,0.02847,-0.0079103,0.0047833,-0.072205,0.41729,-0.1862,0.18746,0.03095,-0.083625,0.24054,-0.11621,0.099998,0.085706,0.011634,0.057431,0.19397,-0.10891,0.15119,-0.17061,0.010971,-0.11908,0.018527,0.0070592,0.0013933,0.044789,0.054023,-0.023504,-0.032544,0.019501,-0.13541,0.11286,0.45811,-0.32147,-0.14821,-0.16976,0.075423,-0.04724,-0.033895,-0.067476,-0.11706,0.03708,0.13943,0.057644,0.05842,0.036922,-0.035522,0.14724,0.10794,0.15094,-0.072987,1.3488e-16,-1.9639e-17,0.054223,0.086306
-0.017368,-0.027524,0.018998,0.0022488,-0.0013344,-0.002525,0.0077668,0.0031429,0.091877,0.07495,0.065206,0.069277,0.1329,0.06277,0.1561,-0.19766,-0.16521,0.11105,-0.30078,-0.32759,0.097426,-0.21851,-0.52752,0.39786,0.17519,0.097951,0.089607,0.036413,0.011378,-0.33067,-0.0025603,8.1207e-17,-3.309e-16,6.3404e-16,5.8916e-16,2.9187e-16,-3.277e-16,-4.9757e-16,-7.011e-16,-2.2497e-17,-3.1615e-16,-1.4577e-16,-7.0256e-17,8.5598e-17,-2.3012e-16,2.0296e-16,3.1214e-16,-1.8854e-16,1.256e-16,5.0524e-17,1.7862e-16,1.5586e-17,5.4622e-18,-2.7756e-16,-1.32e-16
-0.094001,-0.092867,0.0411,0.16481,0.035142,0.090228,0.066585,-0.047272,0.35759,-0.033758,0.11249,0.10494,0.30489,0.18174,0.19684,-0.331,-0.20391,0.18883,-0.21578,-0.14296,-0.029461,0.08978,0.054599,-0.34608,-0.063518,-0.031401,-0.031163,-0.055507,0.015395,0.47481,0.0034083,-7.3844e-16,2.6015e-16,-1.0136e-15,-2.4401e-16,2.8162e-16,1.9035e-16,3.0988e-16,6.6347e-16,-2.6712e-16,6.345e-16,4.0271e-17,-1.5631e-16,-1.5048e-16,1.5895e-16,-5.2287e-16,-3.8402e-16,2.82e-16,-1.8788e-16,8.164e-17,-3.75e-17,9.9089e-18,-1.1756e-17,6.1062e-16,-6.8555e-17
-0.41766,-0.64973,0.48297,-0.034602,-0.0819,-0.0083516,-0.02961,-0.014064,-0.012164,0.23525,0.14007,0.055353,-0.12711,-0.049513,-0.14096,0.14014,-0.093492,0.0291,0.061752,-0.048717,0.0022076,-0.012028,0.065045,0.065473,-0.0043674,0.0010131,0.0014482,0.01212,-0.00035645,0.013366,-0.0036595,7.6328e-17,-1.4572e-16,1.8562e-16,-3.4694e-17,1.1276e-17,2.8189e-17,5.5945e-17,-1.8865e-17,1.9299e-17,-7.5894e-17,8.6736e-18,-2.8189e-17,-7.8063e-18,2.3636e-17,-1.1709e-17,8.0231e-17,-3.0358e-17,-1.1276e-17,-3.3827e-17,4.3368e-18,1.4416e-17,-6.7871e-18,2.0817e-17,3.9465e-17
-0.014074,0.0032043,-0.021162,0.031316,-0.075779,0.048901,-0.050797,-0.33754,0.14145,-0.052733,-0.10693,0.06414,0.0082437,0.11842,-0.0050818,-0.066244,-0.044515,0.011982,0.34549,-0.030066,0.046783,-0.089458,0.024557,0.074192,0.014362,-0.051701,0.12216,0.12412,-0.0085309,-0.018289,-0.060673,-0.23827,-0.19312,-0.48674,0.33875,-0.14909,-0.055695,0.21401,0.16323,-0.10697,0.10986,-0.10137,-0.12048,0.011569,-0.064392,0.038048,-0.0041811,0.029761,-0.016536,-0.068175,0.041846,-1.4257e-17,1.2848e-18,0.016413,0.18839
-0.13207,-0.16512,0.1181,-0.097594,-0.048625,-0.072416,-0.03989,0.029239,-0.1717,-0.43905,-0.39827,-0.33462,0.036564,-0.069484,0.10084,-0.023953,0.16042,-0.027391,0.016985,0.087082,0.031037,-0.059857,-0.37865,0.049778,0.11066,0.10074,0.10572,0.00086148,0.061713,0.4355,-0.01472,-6.1236e-16,9.0206e-17,-8.9859e-16,5.4644e-17,4.5233e-16,-1.5873e-16,-1.9646e-16,7.0386e-16,-1.8106e-16,5.5143e-16,8.5435e-17,-3.6603e-16,-1.712e-16,-4.12e-18,-6.5377e-16,-3.7491e-16,1.2008e-16,-5.112e-17,6.0282e-17,-4.0766e-17,-1.6013e-17,2.1778e-18,7.2164e-16,-3.5215e-16
-0.01178,0.001789,-0.017526,0.030939,-0.079641,-0.024546,0.088588,0.17167,0.25471,-0.095843,-0.11734,0.12649,-0.033198,-8.7492e-05,-0.14926,0.11975,0.031232,-0.0039502,-0.014332,-0.034239,-0.12053,0.047853,-0.039048,0.04359,0.023833,0.021291,-0.015953,-0.00083573,0.0030347,-0.006614,-0.028894,-0.43429,-0.065074,0.23672,-0.14409,-0.33949,-3.4341e-05,-0.13313,0.13608,0.023401,0.21525,0.067621,0.14566,0.15176,-0.23361,0.12638,-0.25853,0.32298,0.012217,0.1031,-0.13555,3.3018e-17,3.0814e-18,-0.00044269,0.017527
-0.023849,-0.0033783,-0.012694,0.0054101,-0.028674,0.13315,-0.06993,0.01213,0.10585,-0.085068,0.31202,-0.23148,0.2876,0.080659,-0.21651,0.10504,0.13774,-0.079306,-0.085949,0.15527,0.037437,-0.021216,-0.028618,0.091644,0.056249,-0.10183,0.011915,0.043041,-0.04465,0.0035727,-0.018951,-0.027367,-0.23052,0.10545,-0.12087,0.32699,-0.11105,0.13478,0.071054,-0.0067284,0.082091,-0.22488,-0.26285,0.20532,-0.21602,0.18893,0.18829,-0.037099,-0.030304,0.14786,-0.19189,-8.9519e-17,-2.228e-18,-0.04995,0.037947
-0.012906,0.01871,0.0082405,0.0012197,0.00046032,-0.0048717,-0.0058247,-0.005868,0.016794,0.030208,-0.0083804,-0.038545,-0.024916,-0.13139,-0.10391,-0.17254,0.042922,-0.056663,0.0082382,-0.11339,0.15246,0.53813,-0.07561,0.17556,-0.28841,-0.13709,0.49637,-0.35497,-0.29058,-0.0012387,-0.10947,-3.2179e-16,-8.8124e-16,6.4185e-17,3.8164e-16,-3.2266e-16,-1.9082e-17,8.0144e-16,6.5312e-16,-2.447e-16,1.7347e-18,2.7062e-16,-4.8572e-17,-2.3592e-16,-2.0817e-16,-2.2378e-16,-2.2031e-16,3.2786e-16,1.8171e-16,2.55e-16,-3.4348e-16,-5.0888e-17,-1.3587e-17,3.4694e-17,-2.125e-17
