-0.014009,-0.0072797,0.21523,-0.67188,0.055108,-0.0040542,-0.35182,-0.25523,0.5568
-0.45246,0.89178,0.00041413,-0.00028947,-0.0023502,0.00023366,-8.5263e-07,-4.1633e-17,-4.1633e-17
-0.891,-0.45207,-0.039727,0.0086471,-0.0089013,-0.0032241,0.0026574,-2.7756e-17,1.3878e-17
-0.0038909,-0.00010706,-0.0043528,0.048925,0.65079,-0.51179,0.011895,0.50774,0.23274
-0.0032781,-0.0014879,-0.0042767,0.023607,0.14312,0.80704,-0.034421,0.51937,0.23807
-0.0067286,-0.0015131,-0.0081064,0.067874,0.74047,0.29141,-0.021655,-0.54664,-0.25057
-0.017596,-0.0091457,0.37927,-0.60299,0.060938,0.026338,0.41228,0.2349,-0.51245
-0.0024166,-0.0012574,0.14793,0.12924,0.0010794,0.031275,0.80832,-0.2309,0.50372
-0.028474,-0.014803,0.88672,0.4008,-0.029364,-0.011599,-0.22598,-1.4572e-16,-5.3429e-16
