-0.0098549,-0.026775,-0.024342,-0.02816,0.017684,0.037158,0.13836,-0.048125,-0.1746,-0.056855,-0.61566,-0.067009,0.058695,-0.006967,-0.12217,0.20158,0.19799,0.037772,-0.11686,-0.015762,0.10026,0.30151,0.40567,0.023309,-0.0036085,-0.099568,-0.29225,0.08809,-0.0020044,0.012326,-0.22131,0.15974,-1.03e-15
-0.090172,-0.17365,-0.14871,-0.17111,0.93499,-0.17636,0.042919,-0.0015204,-0.025077,-0.00033863,0.022277,-0.0029793,-0.02764,-0.00074397,-0.0043639,-0.0097941,-0.024633,-0.0033638,0.0080029,0.0013268,-0.009379,-0.006735,-0.0074231,-0.00025409,0.0017805,-0.0025827,0.0074304,3.8539e-05,6.0908e-05,-0.00021681,0.011926,-0.0080451,-1.6404e-16
-0.0011276,0.0061852,-0.0035665,-0.0037901,-0.00018465,8.086e-05,-0.0011594,0.01733,-0.004587,0.035075,-0.0024387,0.0008596,0.00088161,0.018279,-0.027911,-0.029209,0.011832,0.031451,0.014401,-0.26166,-0.028226,0.0013488,-0.001871,-0.037453,-0.0020526,-0.0033105,-0.0079735,-0.0060156,0.95593,0.10236,0.0024437,0.0025027,4.5662e-15
-0.010212,-0.0062629,-0.0013353,-0.00082028,-0.0070236,-0.010417,-0.0147,0.089257,0.39927,0.024367,-0.19191,0.017745,-0.71929,0.14314,0.23902,-0.0014931,-0.04715,0.21949,-0.19764,-0.005836,0.037973,0.05273,0.096521,-0.016416,0.13796,-0.063232,0.19185,-0.08554,0.0017415,-0.019432,0.064026,0.15627,2.256e-16
-0.0056535,-0.0022488,0.0005938,0.001123,-0.0020986,0.0079165,0.01111,0.036105,0.0048503,-0.00036774,0.10788,-0.42162,0.0086825,0.0968,-0.083336,0.088572,0.030248,-0.077587,-0.17761,0.0096633,-0.21889,0.72283,-0.27044,-0.0061843,0.07722,0.20785,0.19357,0.038075,0.0026798,-0.018494,0.0262,-0.11638,3.9886e-16
-0.015608,-0.0065207,0.0012717,0.0026592,-0.0032414,-0.0063605,-0.047263,0.035694,-0.087285,0.042486,0.014893,0.11947,-0.094247,0.15655,0.35421,-0.22259,0.44385,-0.31299,0.28244,0.065066,-0.52961,0.10102,0.1384,-0.0047634,0.020695,-0.2515,-0.061514,0.06034,-0.00077422,0.0028149,0.058969,-0.020132,5.4765e-16
-0.0081178,0.0010585,-0.0037524,-0.0054398,0.00087855,-0.0049086,-0.0065677,-0.24989,0.022361,0.065707,0.092423,-0.14236,-0.036609,-0.06033,0.33328,0.13132,0.10677,0.27928,0.64919,-0.041162,0.4191,0.25121,-0.10235,-0.046267,-0.017193,-0.03481,-0.06452,-0.0072834,-0.0054915,0.0067999,-0.027234,0.0014261,1.7114e-18
-0.013483,0.0085704,0.0043661,0.0040556,0.0012465,-0.00078346,0.0087556,0.055824,-0.011228,-0.2802,-0.0017546,-0.048045,-0.027274,-0.60888,-0.019313,-0.1794,0.18095,0.32906,-0.040233,0.0053704,-0.19935,0.0060365,-0.010362,-0.3825,0.0073574,-0.015412,0.015457,-0.0030273,0.028624,-0.42501,-0.0077921,-0.024836,1.6653e-15
-0.0043596,0.0085506,-0.001678,-0.0039656,0.00010442,-0.00018768,0.0049383,-0.1033,0.035243,-0.45806,0.040823,0.090201,0.034309,0.54015,-0.18343,-0.12073,0.0043605,0.07566,0.050043,-0.020219,0.057358,0.025113,-0.028616,-0.62123,-0.019973,-0.024932,-0.060491,-0.0018826,-0.048264,0.14395,-0.0012812,0.01065,8.8818e-16
-0.007414,-0.010889,-0.0080258,-0.0089741,0.0046436,0.07421,0.052239,0.036865,0.22383,0.022206,0.11969,0.16797,-0.30994,-0.016868,-0.17814,0.22215,-0.004513,0.063064,0.099461,0.031213,-0.22449,-0.023706,-0.19584,0.045541,-0.24242,0.10523,-0.37743,0.2875,-0.0011685,0.032647,-0.48163,-0.292,1.3878e-16
-0.0020587,-0.0054478,-0.0048615,-0.0056018,-0.0064204,-0.005758,0.0044091,-0.0095101,-0.022949,-0.0084458,-0.06026,-0.0015091,0.018724,-0.0097499,-0.0057635,-0.019369,-0.058689,0.011308,-0.017002,0.0035225,-0.033322,-0.069403,-0.37891,0.03315,0.80491,-0.13447,-0.40834,0.04762,-0.0017229,0.0052646,-0.00031361,0.071842,-8.5045e-16
-0.026522,0.022058,0.0058743,0.0033176,0.0022306,-0.0020531,0.029029,-0.63903,0.12623,0.16273,-0.017559,-0.087351,-0.032392,-0.32541,0.0357,0.0032704,0.016932,-0.068685,-0.17795,-0.0092691,-0.18616,-0.065496,0.021595,-0.23165,0.010466,-0.0016649,0.035361,0.0015995,-0.056722,0.54414,0.011695,0.018666,2.2204e-16
-0.0025854,0.010906,-0.0041566,-0.0077274,-0.00025907,9.0103e-05,-0.0012405,0.043165,-0.010393,-0.14074,0.011237,0.034891,0.010016,-0.1042,0.43665,0.53752,-0.27568,-0.47926,-0.098769,-0.12656,0.028994,-0.024661,0.00026821,-0.32648,-0.019167,-0.014715,-0.059767,-0.0018827,0.030716,-0.20375,-0.0022897,-0.0017238,3.8858e-16
-0.0054474,0.092873,-0.79345,0.60124,0.0005542,-2.7661e-05,0.00010236,-0.0011042,0.00023858,-0.0015679,0.00010004,-3.1799e-05,-3.1539e-05,-0.00064605,0.00099264,0.0010548,-0.00044286,-0.0012088,-0.0006118,0.016507,0.0019896,0.0001633,-8.1507e-05,-0.000852,-2.2911e-05,-3.407e-05,-7.5332e-05,-2.4464e-05,0.003547,0.00017523,3.3437e-06,1.0146e-06,-2.7756e-17
-0.014702,-0.020899,-0.015153,-0.016893,0.0067897,0.063843,0.10624,0.049965,0.25991,-0.020026,-0.61218,-0.11489,0.12838,0.032815,-0.095198,0.14789,-0.019191,-0.023354,0.34714,0.035563,-0.21871,-0.22624,-0.23257,-0.023655,-0.024007,0.16314,0.17832,-0.081152,0.0006975,-0.0046254,0.264,-0.25469,2.9837e-16
-0.0178,-0.010373,-0.0018162,-0.0008456,0.00032594,0.0033512,-0.0075742,0.056333,-0.0028915,0.041588,0.22691,-0.51775,0.15104,0.23098,0.093287,0.389,0.087642,0.39093,-0.070677,0.047201,-0.28599,-0.33392,0.21115,0.0062279,0.036754,-0.16248,-0.036206,-0.029064,0.00046656,-0.001322,-0.042538,0.038532,-4.3715e-16
-0.0066733,-0.011942,-0.0095701,-0.010854,0.00027172,0.059349,0.033996,-0.014369,-0.068009,0.0069082,0.16398,0.12469,-0.16866,-0.03125,-0.1939,0.28735,0.41611,-0.033366,-0.097219,-0.031141,0.23819,-0.051478,0.1811,-0.0281,0.1844,0.064244,0.03562,0.32076,0.0011851,0.0060979,0.48131,-0.38259,2.2898e-16
-0.88957,0.04048,0.27918,0.35418,0.029742,-0.0042506,0.006887,0.026753,-0.019265,0.013002,-0.0082347,0.02317,0.0077424,0.0084955,-0.0086286,0.0071912,-0.014385,0.0040365,0.00017377,-0.0015996,0.016078,0.0074694,-0.0041873,0.0030492,-0.00090621,0.0013526,-0.0017883,0.00030167,3.9278e-05,-0.00017013,-0.00015475,0.00010511,0
-0.016347,0.028398,-0.0044006,-0.011601,0.0005494,-0.00049276,0.0079908,0.038674,0.010114,-0.77288,0.050187,0.034677,0.002708,-0.15923,0.15533,0.095126,0.015568,0.039404,0.025446,-0.01919,-0.051203,0.015255,0.0057791,0.44458,0.027749,0.020877,0.087457,0.0025072,0.0097762,0.35378,0.0045408,0.0038644,3.4001e-16
-0.00102,-0.0029855,-0.0028812,-0.0033762,0.026832,0.081826,-0.45895,-0.037887,-0.044596,-0.031487,-0.1311,-0.058292,-0.029519,-0.041251,-0.12437,0.039714,-0.14309,0.034591,-0.088399,-0.010168,0.056209,0.089492,-0.22042,0.045687,-0.21418,-0.73178,0.022605,0.0815,-0.0019173,0.010242,0.12396,-0.20463,2.2204e-16
-0.0026143,-0.0069748,-0.0062633,-0.0072269,-0.0034716,-0.0036219,-0.0052113,-0.0048176,0.038851,0.0054204,0.15577,0.17646,-0.12761,-0.085213,-0.40551,0.37039,0.21967,-0.088622,0.13997,0.014015,-0.11097,0.074909,-0.15042,0.022899,-0.093913,-0.087638,-0.07742,-0.49356,-0.0037783,-0.013378,0.16915,0.45364,-1.2143e-16
-0.010307,-0.010463,-0.006228,-0.006691,0.044938,0.071741,-0.31827,-0.0099552,-0.069098,-0.0032664,-0.13116,-0.018734,0.04268,0.074301,0.15448,0.048389,0.56103,-0.072712,-0.24172,-0.034458,0.22479,-0.20992,-0.33396,-0.021884,0.002224,0.14784,0.19361,-0.18553,0.0010243,-0.00056046,-0.39147,-0.044464,-1.5266e-16
-0.012556,-0.014976,-0.0099576,-0.010939,0.042951,0.14043,-0.71187,-0.055747,-0.15604,-0.021973,-0.073991,-0.04849,-0.11659,0.0090376,0.016751,-0.012304,-0.14118,0.066678,0.07815,0.020514,-0.1322,0.00090034,0.15506,0.0029261,-0.020303,0.46589,-0.28179,0.015968,-0.0012722,0.0039371,0.20499,0.098058,-4.2327e-16
