-0.0007129,0.016368,-0.018168,-0.13495,-0.63968,0.73436,0.043481,-0.01129,0.17506,-0.0072792,-6.7728e-16
-0.99829,-0.057937,-0.0057525,0.00040032,-0.00043849,1.5706e-06,-0.0018011,0.004104,0.00016358,-7.3615e-05,1.9544e-16
-0.057786,0.97461,0.21295,-0.0263,0.024957,-3.9247e-05,-0.010094,0.0013246,0.0042502,-0.0039475,-4.8066e-17
-0.0015909,0.0047008,0.0014204,-0.031245,0.046768,-0.00035357,0.67365,-0.01387,-0.019552,0.01614,0.73632
-0.001136,0.025214,-0.016983,0.012141,-0.73214,-0.57613,0.037641,0.0077992,-0.25138,0.2575,2.0043e-15
-0.00014855,0.0039053,-0.0106,-0.019561,-0.11013,0.028228,0.0096916,0.0068133,-0.57307,-0.81118,2.8693e-16
-0.004122,0.00073762,0.00026749,-0.0050833,0.0067928,-2.2661e-05,-0.022768,-0.99887,-0.037127,0.016768,-5.9127e-17
-0.00095419,0.019867,0.0038965,0.69604,0.069928,0.31823,0.0039647,0.022537,-0.52891,0.35873,-1.7764e-16
-0.0066987,0.21223,-0.97665,0.002255,0.030993,-0.0033406,-0.0013342,-9.4122e-05,0.0082471,0.0035639,-1.0781e-17
-0.00093307,0.019426,0.0038965,0.70281,-0.17708,-0.16344,0.06892,-0.032957,0.54379,-0.38217,-5.6539e-16
-0.0017312,0.0051155,0.0015458,-0.034002,0.050894,-0.00038476,0.73308,-0.015093,-0.021276,0.017564,-0.67663
