-0.018647,-0.005988,-0.95245,-0.18079,-0.012689,-0.17223,-0.056062,-0.0082158,-0.0021432,0.0014305,-0.16348,1.9626e-17,1.2385e-16,-3.9428e-17,1.1631e-17,3.1469e-17,-4.5977e-17,6.3264e-18
-0.0030486,-0.00083898,-0.026841,0.65269,-0.0046832,0.17824,-0.19523,0.15166,-0.0034727,0.0019557,-0.69307,1.4341e-16,6.131e-16,1.2277e-16,6.5383e-17,1.954e-16,-7.9104e-17,-2.8511e-17
-0.003305,-0.0010253,-0.14197,-0.083803,0.017353,0.79951,0.22546,-0.25757,0.00022096,0.00039119,0.012219,0.23688,0.2021,-0.32338,0.022354,-0.10814,-0.047366,1.3515e-17
-0.0061679,-0.0018422,-0.19113,0.50896,-0.0036658,0.072579,0.55223,-0.23775,-0.0016429,0.001287,0.29786,-0.2543,-0.21697,0.34716,-0.023998,0.11609,0.050849,3.1259e-16
-0.001357,-0.00033774,0.0034198,-0.0024623,0.0078134,-0.0023433,-0.0051778,-0.013138,-0.99723,0.023991,0.00054759,-0.0031896,0.011171,-0.0093911,0.0027648,0.018075,0.055866,-0.0316
-0.00091575,-0.0002523,-0.015059,0.0053885,0.0032144,-0.041405,0.30774,0.41436,-0.006928,0.0029341,-0.00097797,0.26649,-0.68141,-0.42383,0.029004,-0.083988,0.073607,-0.057193
-9.3022e-05,-2.3152e-05,0.00023442,-0.00016879,0.0005356,-0.00016063,-0.00035493,-0.00090061,-0.068359,0.0016445,3.7537e-05,0.046531,-0.16296,0.137,-0.040333,-0.26367,-0.81497,0.46098
-0.0034507,0.0092756,0.0090887,-0.0090768,-0.68847,0.014366,0.0030866,6.4568e-07,0.012049,0.72483,0.00056644,1.0558e-16,-1.2612e-16,2.5711e-16,3.481e-17,8.8474e-17,4.1505e-17,1.2874e-16
-0.0028904,0.12309,0.004056,-0.0052845,-0.52576,0.012228,0.0049919,0.0051527,-0.016308,-0.50108,-0.00018337,0.11588,0.0071142,-0.10172,0.014407,0.59778,-0.053644,0.26939
-0.00077993,0.1063,-0.0013555,0.00086122,0.073817,-0.0016877,-0.00067038,-0.00069087,0.0022078,0.068778,2.613e-05,-0.03256,-0.010954,-0.05292,0.28084,0.35752,-0.53198,-0.69629
-0.00092293,0.12579,-0.001604,0.0010191,0.087353,-0.0019972,-0.00079331,-0.00081756,0.0026127,0.081389,3.0921e-05,0.81161,-0.017346,0.53971,-0.034436,0.091502,0.07506,-0.066428
-0.0014318,-0.00039448,-0.023546,0.0084251,0.0050258,-0.064739,0.48117,0.64788,-0.010832,0.0045875,-0.0015291,-0.0043986,0.57748,0.044401,-0.0028815,-0.022084,-0.080278,0.036579
-0.99973,-0.009468,0.020512,-0.0036493,0.0042508,-0.00099268,-0.00091029,-0.00084743,0.0014727,-0.00090446,-4.516e-05,0,-5.5511e-17,-1.9429e-16,-8.3267e-17,-5.5511e-17,1.1102e-16,1.1102e-16
-0.0023276,-0.00072389,-0.10313,-0.097408,0.011507,0.52101,-0.37973,0.50617,-0.0057434,0.002181,0.26395,-0.24877,-0.21224,0.3396,-0.023476,0.11357,0.049743,-1.6653e-16
-0.0025772,0.10975,0.0036165,-0.0047119,-0.46879,0.010903,0.004451,0.0045944,-0.014541,-0.44679,-0.0001635,-0.01059,-0.011545,0.17469,-0.11705,-0.58485,-0.014843,-0.42594
-0.004696,-0.0014176,-0.15301,0.51527,-0.012563,-0.1274,-0.36393,0.078745,-0.00041795,6.4426e-05,0.57827,0.23997,0.20474,-0.32759,0.022646,-0.10955,-0.047984,5.5511e-17
-0.00083271,0.1135,-0.0014472,0.0009195,0.078813,-0.0018019,-0.00071575,-0.00073763,0.0023572,0.073432,2.7898e-05,-0.017543,0.0040442,-0.11627,-0.94455,0.17412,-0.11996,-0.15737
-0.0089466,0.9657,-0.0070448,0.0019402,0.098104,-0.0020482,-0.00068757,-0.00070089,0.0023887,0.080899,3.7292e-05,-0.11364,0.0033953,-0.057702,0.096048,-0.081463,0.071405,0.11787
