-0.038393,0.0034693,-0.0068985,-0.84574,-0.13726,0.01783,-0.062949,0.033437,-0.035632,-0.096821,0.49831
-0.0073806,0.71901,0.6932,-0.0095256,0.034786,0.020794,0.025258,-0.0074825,0.00016731,0.0039232,0.0011601
-0.062284,0.6881,-0.7186,0.001168,0.051574,-0.0082803,0.037987,-0.045389,0.0015199,0.0002424,0.0049477
-0.0011367,0.040344,-0.022447,0.064606,0.024473,0.36939,-0.82729,0.24478,-0.0067068,0.33196,0.045583
-0.00088898,0.042609,0.0026146,0.07526,-0.53078,-0.64501,-0.053486,0.090359,-0.0029611,0.52444,0.09314
-0.010389,0.0043853,-0.0072848,-0.32799,-0.022645,0.0011107,0.019735,0.089769,-0.71724,0.11363,-0.59661
-0.00080176,0.038178,0.0020124,0.038993,-0.086799,-0.46955,-0.46592,0.12604,-0.0030586,-0.71701,-0.14808
-0.010179,0.0026219,-0.0045104,-0.38352,-0.057456,0.0072527,-0.024225,-0.013078,0.691,0.11552,-0.5982
-0.99718,-0.048709,0.040239,0.039534,0.003713,-0.00037823,0.00043186,-0.0022004,0.0015039,0.0013994,-0.0072179
-0.0025293,0.01276,-0.020141,0.010201,0.16802,-0.032541,0.2674,0.94349,0.082068,-0.013914,0.037834
-0.0012263,0.04545,-0.020904,0.13019,-0.80955,0.47446,0.13086,0.11999,-0.0037267,-0.2546,-0.060975
