-0.0058803,0.0084269,-0.069956,0.96791,-0.24105,-0.0064818
-0.01119,0.018046,0.99505,0.078904,0.027627,0.049302
-0.99611,-0.087096,-0.0091742,-0.0071168,-0.0047944,0.0050264
-0.0065665,0.0060775,-0.045198,0.23811,0.97001,-0.016119
-0.0053882,-8.8789e-05,0.05027,-0.0062617,-0.012751,-0.99862
-0.086815,0.99598,-0.017959,-0.011695,-0.0048005,-0.00038954
