-0.033071,0.00016691,-0.011719,0.011938,-0.72862,0.46256,-0.032476,0.035056,-0.00025374,-0.0021044,0.0016159,0.50149
-0.0090605,-0.99619,0.081282,-0.0038949,-0.0033082,-0.0010555,0.015744,-0.015895,0.013307,-0.0028077,-0.01421,6.4665e-05
-5.5821e-05,-0.0099175,0.0023566,-0.0037607,-0.005463,-0.0025987,0.045617,-0.07813,0.10114,-0.16583,0.97669,-0.00077206
-0.10583,-0.079318,-0.9893,0.046163,0.025547,0.0028463,0.021079,-0.022848,0.00016863,0.0011486,-0.00072582,0.0062923
-0.00056052,-0.012635,-0.018987,0.045407,0.066324,0.035629,-0.79825,0.30246,0.51259,-0.012864,0.0067619,-0.010712
-0.00039399,-0.011192,-0.012167,0.024123,0.025545,0.0020014,0.24413,0.8436,-0.13549,-0.45683,-0.0073037,-0.010735
-0.023268,-0.00077357,-0.040766,-0.44414,-0.6064,-0.37506,-0.067811,0.0437,-0.00025591,-0.00078726,0.00012257,-0.53446
-0.00043287,-0.022893,-0.0082304,0.023621,0.035971,0.021132,-0.51896,0.04063,-0.84171,0.049621,0.12321,-0.005067
-0.026843,0.00031754,-0.0029029,-0.19241,0.12591,0.80143,0.036342,-0.017042,0.00012356,0.001342,-0.0011759,-0.54999
-0.99284,0.017584,0.10689,0.032234,0.025291,-0.029167,0.00035575,-0.00041066,1.7464e-06,-4.066e-07,2.1223e-06,-4.8251e-05
-0.025017,-0.00042207,-0.029169,-0.87126,0.2789,0.022104,-0.020311,0.025948,-0.00020422,-0.0018063,0.0013837,0.40009
-0.00020212,-0.0097326,-0.0042918,0.0092894,0.0093047,-0.00053939,0.15404,0.42921,0.0037489,0.87244,0.17488,-0.0032441
