-0.0062476,-0.0059909,-0.0011316,0.00050248,0.038053,2.5414e-05,-8.8202e-05,-0.00028906,0.00024301,-0.00073489,0.0099414,-0.046566,0.72033,-0.10522,0.11466,-0.13656,0.0019629,-0.00090072,0.13145,-0.083839,-0.004244,0.00038286,0.02388,0.63997,-8.3516e-16,0,0
-0.36347,0.18435,0.90763,0.095822,-0.0020863,0.0052561,-0.010699,-0.019792,0.0091178,-0.010426,0.003396,0.006621,0.00062634,0.00069787,-0.0087713,-0.0046197,-0.0046767,0.0028166,-5.3125e-05,0.0011945,-0.0024309,-0.00033591,-0.0019095,0.00047063,-5.7891e-17,-6.4618e-17,1.6371e-17
-0.016236,0.014489,0.016225,-0.11022,0.0013222,-0.27202,0.21994,0.45619,-0.56504,-0.33707,0.26428,0.061372,0.00049043,-0.00013992,0.0026008,0.0015532,-0.033358,-0.095205,0.18514,0.29207,-0.0023699,0.075179,-0.12123,0.0044051,-4.7151e-16,4.1633e-17,-3.4694e-18
-0.70975,-0.68753,-0.14433,-0.0041562,-0.048709,-0.00018757,0.00041012,0.0008548,-0.0004727,0.00082855,-0.0034431,0.012721,-0.0084766,0.0063626,-0.002289,-0.0058348,-0.00036541,0.00019612,0.00049197,-0.00021807,0.0029887,5.3022e-05,2.9049e-06,-9.6221e-05,-1.0277e-16,-2.6547e-17,6.7858e-17
-0.0028196,-0.0027952,-0.00071572,0.00024115,0.026754,-4.5263e-05,0.00014928,0.00047328,-0.0003895,0.0011279,-0.0067618,0.02258,0.48868,-0.13381,0.24372,-0.44768,-0.00063513,-5.7402e-05,-0.19701,0.12483,-0.011244,-0.00075169,-0.024724,-0.65348,9.6184e-16,-1.5194e-16,2.4658e-16
-0.0033542,-0.0023216,0.0014016,0.0010863,0.0057161,0.00050571,-0.0016227,-0.004894,0.003752,-0.0096265,0.064045,-0.25046,0.043385,-0.027018,0.018749,0.008776,-0.0022021,0.0034554,0.77572,-0.48932,0.015082,0.001151,-0.006949,-0.29745,1.5212e-16,4.682e-16,-2.4823e-16
-0.0048622,0.0055725,-0.0023079,-0.04532,0.00058674,-0.28078,0.033652,-0.13267,0.1275,0.025133,0.36812,0.092615,0.0016547,0.0010085,-0.011575,-0.0058463,-0.030622,0.15748,-0.045452,-0.067187,-0.013775,0.28945,0.25191,-0.0087269,0.6622,-0.33117,0.10569
-0.0079958,0.0090005,-0.0030856,-0.023891,0.00030322,0.087717,0.058436,0.056624,0.030039,0.14548,0.22039,0.044909,-0.000236,-0.0012627,0.01839,0.010321,-0.00044496,0.6747,0.16427,0.26712,-0.0024822,-0.58946,0.10404,-0.0023454,-1.5312e-16,6.0715e-16,5.6053e-16
-0.0030459,0.0034908,-0.0014457,-0.02839,0.00036755,-0.17589,0.021081,-0.083108,0.079869,0.015744,0.2306,0.058017,0.0010366,0.00063177,-0.0072509,-0.0036623,-0.019183,0.098652,-0.028472,-0.042088,-0.0086288,0.18132,0.1578,-0.0054668,-0.49313,-0.36649,-0.67051
-0.0045532,0.0052183,-0.0021612,-0.042439,0.00054945,-0.26294,0.031513,-0.12424,0.11939,0.023536,0.34472,0.086728,0.0015496,0.00094442,-0.010839,-0.0054747,-0.028676,0.14747,-0.042563,-0.062917,-0.012899,0.27105,0.2359,-0.0081723,-0.37726,0.59881,0.33568
-0.0056709,-0.0039416,0.002332,0.0016725,-0.0020521,0.00083375,-0.0026404,-0.0077554,0.0056326,-0.011788,-0.0086977,0.10559,-0.10654,-0.7466,0.37884,0.32277,0.037651,-0.021038,0.002212,-0.012841,-0.41222,-0.0074162,-0.00097604,0.0010255,6.4878e-18,-8.4134e-17,-4.8572e-17
-0.0020898,0.0010854,0.0065591,0.0034453,-7.7177e-05,0.0016632,-0.0052529,-0.015389,0.011173,-0.02386,0.018247,0.038806,0.007334,0.52779,0.79618,0.28535,0.047748,-0.02406,0.00034468,-0.0077419,0.013893,0.001879,0.0092711,-0.002259,-1.6948e-17,-1.771e-16,6.9091e-17
-0.043879,0.044478,0.012081,-0.17737,0.0021426,-0.30387,0.69082,0.24584,0.082196,0.29468,-0.30252,-0.089361,-0.0025807,-0.0021878,0.026996,0.014138,-0.033009,0.071379,-0.18833,-0.30033,0.009845,-0.091226,0.012964,-0.0013547,3.6045e-16,-9.7578e-17,5.1608e-17
-0.011595,-0.0089163,0.0028434,0.0025668,0.0030944,0.0013051,-0.0042603,-0.013198,0.01052,-0.029269,0.23166,-0.92538,-0.010796,-0.058226,0.04091,0.10227,0.017193,-0.010186,-0.22866,0.1408,-0.017995,7.4935e-05,0.0034287,0.010814,7.1152e-17,-1.9429e-16,-1.1102e-16
-0.0069704,0.0082595,-0.005106,-0.022214,0.00029284,0.10955,-0.0037809,0.011543,0.017978,0.10485,0.34884,0.080668,0.00081699,5.2119e-05,0.00050682,0.000523,0.061232,0.22871,-0.17432,-0.27826,0.01247,0.12428,-0.81691,0.029652,-2.4061e-16,-7.326e-16,-1.2791e-15
-0.017993,0.019607,-0.0027223,-0.14617,0.001868,-0.43942,-0.011797,-0.3594,0.12122,0.019975,0.23712,0.065566,0.0018201,0.0019323,-0.025316,-0.013637,0.040393,-0.4844,0.024593,0.033026,0.018301,-0.55535,-0.17973,0.0064489,-4.9018e-16,3.2179e-16,-3.8771e-16
-0.213,0.23337,-0.04368,-0.8797,0.01109,0.28744,-0.085179,-0.10884,-0.10469,-0.0083397,0.0069287,0.0015146,1.4855e-05,2.6038e-05,-0.00038817,-0.00022007,-0.0031489,-0.0072678,-0.022055,-0.034646,-0.0015372,0.046674,0.086709,-0.003253,-1.2643e-16,-5.8981e-17,5.8981e-17
-0.0041489,-0.0041147,-0.0010582,7.4621e-06,0.011133,-6.27e-05,0.00021144,0.00069253,-0.00059753,0.0019188,-0.016938,0.065214,0.42333,0.089565,-0.30508,0.66699,0.0021658,-0.0010564,-0.065011,0.040836,-0.014679,-0.00044865,-0.0091196,-0.24157,0.1902,0.28582,-0.29611
-0.018901,0.018386,0.0097382,-0.080123,0.0009534,-0.34652,-0.57508,0.35144,-0.15217,0.61845,-0.088875,-0.044118,-0.0022406,-0.0019979,0.024436,0.012727,0.015308,-0.0086166,0.012101,0.016353,0.004332,0.037995,-0.006229,-0.0005902,5.5511e-17,8.3267e-17,8.3267e-17
-0.033829,0.037364,-0.0089865,-0.077433,0.00095851,0.19703,0.06494,0.51923,0.67883,0.050056,0.22412,0.055539,0.0010056,0.00088026,-0.011446,-0.0061577,0.026033,-0.27712,0.15308,0.2399,-0.00095562,0.05448,-0.022888,0.00068191,-1.1102e-16,8.3267e-17,5.5511e-17
-0.034549,-0.033096,-0.0061531,0.012435,0.99755,-3.605e-05,7.7889e-05,0.00016341,-9.2531e-05,0.00017516,-0.001259,0.005431,-0.047379,0.0054643,-0.0061669,0.0078673,-5.4004e-05,1.9726e-05,-0.0025305,0.0016074,1.6402e-05,-4.986e-06,-8.4261e-05,-0.0018232,5.5511e-17,1.1102e-16,0
-0.033191,0.0373,-0.012272,-0.13811,0.0017643,-0.3316,0.032435,-0.26313,0.24354,-0.067659,-0.39478,-0.093629,-0.0014059,-0.001108,0.014109,0.0075082,0.059847,0.2377,0.29855,0.47407,-0.0098243,0.28774,-0.33505,0.012729,4.1633e-17,2.7756e-17,-2.5674e-16
-0.028703,0.032579,-0.012575,-0.10362,0.0013278,-0.29904,-0.35184,0.28767,0.25359,-0.61104,-0.17821,-0.027532,0.00053074,0.00051005,-0.0057401,-0.0028458,-0.021995,0.22895,-0.19643,-0.30808,0.0031048,-0.186,-0.0015308,0.00053867,1.1102e-16,-5.5511e-17,-8.3267e-17
-0.0021104,-0.002093,-0.00053825,3.7957e-06,0.0056629,-3.1893e-05,0.00010755,0.00035226,-0.00030394,0.00097604,-0.0086155,0.033172,0.21533,0.045558,-0.15518,0.33927,0.0011016,-0.00053737,-0.033069,0.020772,-0.0074667,-0.00022821,-0.0046388,-0.12288,-0.37392,-0.56191,0.58214
-0.0015671,0.00082746,0.0048467,0.0016843,-4.6193e-05,-0.013463,0.031051,0.032222,-0.039208,-0.025344,0.0045354,0.01182,0.0017131,0.0036371,-0.052534,-0.029508,0.99059,0.016402,-0.014682,-0.033584,0.014094,0.011301,0.092551,-0.0051833,-2.498e-16,-4.8572e-17,-2.4286e-17
-0.0012678,0.00047111,0.0035578,0.0018765,-0.00010085,0.00088675,-0.0027644,-0.0079347,0.0055906,-0.011183,0.0035448,0.035642,-0.031287,-0.34747,0.15807,0.15159,-0.00036864,0.0046681,-0.012042,0.019571,0.90969,0.019088,0.017617,-0.0049542,3.3307e-16,2.498e-16,1.4051e-16
-0.55788,0.65621,-0.39035,0.32221,-0.0039776,-0.029116,0.0089348,-0.0081749,-0.026253,0.0034397,0.010216,0.0025483,5.1958e-05,4.799e-05,-0.00061271,-0.00032599,-0.0014239,-0.010541,0.0002577,0.00035811,0.00011638,-0.0057509,0.0013775,-4.4702e-05,-1.6653e-16,1.6653e-16,1.1102e-16
