-0.045914,0.004156,-0.010608,0.0084135,0.77579,-0.19012,-0.063485,0.011261,-0.54072,0.010857,-0.25106,0.0030262
-0.002576,0.020434,-0.038054,-0.999,0.0095003,-0.00018638,-0.0038465,0.0027724,0.00022593,-0.0016364,-0.0010116,0.0010357
-0.0028074,0.0022225,-0.0042036,0.0022261,-0.015553,0.017616,-0.30637,0.023391,0.40778,0.029483,-0.85896,0.0060485
-0.00055933,0.012509,0.0028149,0.0020941,-0.0052706,0.00035017,0.01568,0.061369,-0.0079838,-0.96239,-0.038779,0.26084
-0.00059695,0.025263,0.018461,-0.00044235,0.0013284,-0.00022065,-0.027992,-0.33874,0.00067029,0.22501,0.015174,0.91248
-0.027749,0.0011018,-0.0038349,0.0030935,0.0061674,-0.59677,-0.71534,0.064621,0.15798,-0.021437,0.31895,0.0017882
-0.99145,-0.080134,0.079204,-0.0027242,-0.048588,-0.0055096,0.041735,-0.0038106,0.011965,0.00055936,-0.0058859,-0.0001475
-0.022038,0.0035214,-0.0078688,0.0058593,0.62813,0.21705,0.10182,-0.0041496,0.68417,-0.018848,0.28093,0.0002449
-0.034563,-1.3269e-05,-0.0022699,0.0025537,0.019859,0.74851,-0.60856,0.05389,-0.21928,-0.0091989,0.12924,0.0017938
-0.020147,0.81584,0.57513,-0.0052621,0.0025656,-8.3263e-05,-0.0041725,-0.032653,5.4406e-05,-0.0023033,-0.00047719,-0.045917
-0.0012841,0.040476,0.021699,0.0022915,-0.0071983,0.00079195,0.082407,0.93412,0.0018816,0.14584,0.0042947,0.31172
-0.10976,0.57018,-0.8127,0.042647,-0.019757,0.0004446,0.0094161,-0.0068337,-0.00057647,0.0041882,0.0025952,-0.0026894
