"X_100.csv","X_101.csv","X_129.csv","X_130.csv","X_131.csv","X_132.csv","X_160.csv","X_161.csv","X_162.csv","X_163.csv","X_191.csv","X_192.csv","X_193.csv","X_194.csv","X_222.csv","X_223.csv","X_224.csv","X_225.csv","X_253.csv","X_254.csv","X_255.csv","X_256.csv","X_284.csv","X_285.csv","X_286.csv","X_287.csv","X_315.csv","X_316.csv","X_317.csv","X_318.csv","X_346.csv","X_347.csv","X_348.csv","X_349.csv","X_36.csv","X_37.csv","X_377.csv","X_378.csv","X_379.csv","X_38.csv","X_380.csv","X_39.csv","X_408.csv","X_409.csv","X_410.csv","X_411.csv","X_439.csv","X_440.csv","X_441.csv","X_442.csv","X_470.csv","X_471.csv","X_472.csv","X_473.csv","X_5.csv","X_501.csv","X_502.csv","X_503.csv","X_504.csv","X_532.csv","X_533.csv","X_534.csv","X_535.csv","X_563.csv","X_564.csv","X_565.csv","X_566.csv","X_594.csv","X_595.csv","X_596.csv","X_597.csv","X_6.csv","X_67.csv","X_68.csv","X_69.csv","X_7.csv","X_70.csv","X_8.csv","X_98.csv","X_99.csv","Y_100.csv","Y_101.csv","Y_129.csv","Y_130.csv","Y_131.csv","Y_132.csv","Y_160.csv","Y_161.csv","Y_162.csv","Y_163.csv","Y_191.csv","Y_192.csv","Y_193.csv","Y_194.csv","Y_222.csv","Y_223.csv","Y_224.csv","Y_225.csv","Y_253.csv","Y_254.csv","Y_255.csv","Y_256.csv","Y_284.csv","Y_285.csv","Y_286.csv","Y_287.csv","Y_315.csv","Y_316.csv","Y_317.csv","Y_318.csv","Y_346.csv","Y_347.csv","Y_348.csv","Y_349.csv","Y_36.csv","Y_37.csv","Y_377.csv","Y_378.csv","Y_379.csv","Y_38.csv","Y_380.csv","Y_39.csv","Y_408.csv","Y_409.csv","Y_410.csv","Y_411.csv","Y_439.csv","Y_440.csv","Y_441.csv","Y_442.csv","Y_470.csv","Y_471.csv","Y_472.csv","Y_473.csv","Y_5.csv","Y_501.csv","Y_502.csv","Y_503.csv","Y_504.csv","Y_532.csv","Y_533.csv","Y_534.csv","Y_535.csv","Y_563.csv","Y_564.csv","Y_565.csv","Y_566.csv","Y_594.csv","Y_595.csv","Y_596.csv","Y_597.csv","Y_6.csv","Y_67.csv","Y_68.csv","Y_69.csv","Y_7.csv","Y_70.csv","Y_8.csv","Y_98.csv","Y_99.csv"
"0.080227","0.098684","0.1072","0.10857","0.10314","0.10228","0.072703","0.083123","0.090359","0.098408","0.095458","0.10948","0.099474","0.10456","0.086782","0.087124","0.092124","0.093824","0.073907","0.091277","0.093692","0.092624","0.085982","0.082117","0.092385","0.091977","0.10754","0.10413","0.10329","0.093642","0.089875","0.10116","0.095221","0.091922","0.10518","0.10906","0.10399","0.10135","0.091506","0.10369","0.1013","0.098064","0.076971","0.11044","0.10249","0.093454","0.10602","0.10616","0.10939","0.1064","0.10715","0.10469","0.10747","0.10495","0.080798","0.099063","0.10482","0.10029","0.10128","0.077041","0.099786","0.094385","0.098908","0.10674","0.10221","0.10359","0.10733","0.093066","0.097764","0.092321","0.092322","0.0937","0.091355","0.10266","0.09789","0.10687","0.10383","0.10458","0.085815","0.094695","-0.056482","-0.057323","-0.045589","-0.051873","-0.048703","-0.043144","-0.050804","-0.046099","-0.057468","-0.045252","-0.045421","-0.04347","-0.04399","-0.069219","-0.058547","-0.045549","-0.05985","-0.038122","-0.042906","-0.03553","-0.0493","-0.056517","-0.056885","-0.060205","-0.063666","-0.0493","-0.063892","-0.050917","-0.066909","-0.052634","-0.057259","-0.061567","-0.048945","-0.057438","-0.040357","-0.044581","-0.054811","-0.040841","-0.063167","-0.045264","-0.066165","-0.041679","-0.031705","-0.043083","-0.044826","-0.055012","-0.048466","-0.062201","-0.062565","-0.064871","-0.063895","-0.055251","-0.067154","-0.060781","-0.062822","-0.060718","-0.061961","-0.039582","-0.059418","-0.055334","-0.049643","-0.058046","-0.054968","-0.04137","-0.038082","-0.060907","-0.062434","-0.061013","-0.053299","-0.065496","-0.060024","-0.043169","-0.059672","-0.061594","-0.063979","-0.062351","-0.042691","-0.058536","-0.055765","-0.052919"
"-0.013601","0.00011225","-0.002458","-0.0019577","-0.00024359","-0.002385","-0.014037","-0.011381","-9.4126e-005","-0.0044393","-0.0012371","-0.00090993","0.00036886","-0.0019342","-0.0053113","-0.010813","-0.0049828","-0.010015","-0.0058149","-0.003495","-0.0056001","-0.0024215","-0.0049731","-0.01247","-0.0043526","-0.010321","0.0038046","-0.0034428","0.0054177","0.0048193","-0.0013997","-0.0015983","-0.0026317","-0.0045257","0.0040665","0.0020654","-0.0012971","-0.0034066","-0.00099494","-0.0021281","-0.00051166","0.0054724","-0.020115","0.00061309","0.0051142","0.0063327","-0.001905","-0.0032711","-0.0010157","-0.0019114","-0.0003645","-0.0016492","-0.00033266","-0.0010135","-0.010522","-0.0058649","-0.00037356","0.0035773","-0.0037062","-0.012254","-0.0057828","0.00092817","0.0013693","-0.0022025","-0.0013553","0.0034452","0.0018461","-0.0049306","-0.0011983","-0.0013322","-0.005518","-0.0010863","-0.0054536","0.0040033","0.0056241","-0.0017025","1.3173e-005","0.0053208","-0.0047946","-0.011355","0.13252","0.14905","-0.056132","-0.11641","-0.085679","-0.057447","-0.12329","-0.11731","0.13182","-0.10519","-0.058027","-0.074164","-0.081372","-0.087174","0.12728","0.088768","0.15639","-0.093647","0.096431","-0.020187","-0.094033","-0.10538","0.13091","0.15554","0.14087","0.11315","-0.1189","-0.10805","-0.11167","-0.12135","0.13733","0.14319","0.10177","0.15042","-0.064667","-0.067524","-0.12065","-0.049148","-0.10339","-0.068783","-0.098796","-0.043538","-0.038744","-0.037107","-0.060483","-0.084869","-0.062119","-0.10378","-0.13147","-0.10841","-0.12118","-0.12049","-0.10668","-0.10559","-0.11146","-0.11698","0.1557","-0.049522","-0.11016","0.15667","0.13902","0.15901","0.15871","-0.054548","-0.04914","-0.11607","-0.11301","0.15041","0.11286","0.13208","0.13731","-0.059313","0.14767","0.15232","0.13966","-0.11635","-0.10363","-0.096685","0.14512","0.12764"
"-0.028801","0.018891","0.04111","0.03181","0.045895","0.032896","-0.10562","-0.10683","-0.0055501","0.040395","0.045563","0.045654","0.059862","0.048907","-0.061799","-0.077845","-0.056228","-0.0014404","-0.042525","0.048083","0.040359","0.053092","-0.070359","-0.10403","-0.061496","0.0076925","0.036871","0.032668","0.048197","0.055172","-0.018999","-0.0094826","-0.026416","-0.05353","0.04","0.03202","0.029506","0.044641","0.064132","0.044732","0.048386","0.027248","-0.088033","0.033334","0.053796","0.020099","0.040933","0.042723","0.049215","0.048507","0.04136","0.03187","0.051749","0.046622","-0.10333","0.038172","0.033592","0.026511","0.037835","-0.10748","0.014242","-0.009891","-0.0041908","0.035182","0.039702","0.034197","0.039262","-0.064547","-0.052026","-0.026699","-0.060921","0.043049","-0.057455","-0.0057361","0.016464","0.043711","0.036854","0.035259","-0.018248","-0.015848","0.040021","-0.014123","0.19295","-0.088074","0.16416","0.18418","-0.085244","-0.10007","-0.018046","-0.1054","0.16303","0.18749","0.14805","-0.036575","0.022918","0.12014","-0.014063","-0.10504","0.10682","0.13724","-0.10297","-0.069758","-0.0090762","-0.0019552","0.034598","0.01139","-0.071651","-0.10284","-0.061896","-0.071645","-0.0090793","-0.014816","0.11852","-0.019244","0.15732","0.20017","-0.086871","0.18498","-0.0022856","0.18541","-0.016778","0.19212","0.0045725","0.22606","0.20007","0.032587","0.1991","0.049817","-0.021449","-0.027344","-0.062558","-0.082063","-0.01349","-0.056331","0.025156","-0.044532","-0.02971","0.019417","-0.071103","-0.024835","-0.029877","-0.034445","-0.030571","0.21559","0.21146","0.0024167","-0.0048745","-0.0046456","0.073297","0.017581","-0.010491","0.13711","-0.0079726","-0.01781","0.021739","0.030071","-0.11925","0.038661","0.023068","-0.0028113"
