"X_100.csv","X_101.csv","X_129.csv","X_130.csv","X_131.csv","X_132.csv","X_160.csv","X_161.csv","X_162.csv","X_163.csv","X_191.csv","X_192.csv","X_193.csv","X_194.csv","X_222.csv","X_223.csv","X_224.csv","X_225.csv","X_253.csv","X_254.csv","X_255.csv","X_256.csv","X_284.csv","X_285.csv","X_286.csv","X_287.csv","X_315.csv","X_316.csv","X_317.csv","X_318.csv","X_346.csv","X_347.csv","X_348.csv","X_349.csv","X_36.csv","X_37.csv","X_377.csv","X_378.csv","X_379.csv","X_38.csv","X_380.csv","X_39.csv","X_408.csv","X_409.csv","X_410.csv","X_411.csv","X_439.csv","X_440.csv","X_441.csv","X_442.csv","X_470.csv","X_471.csv","X_472.csv","X_473.csv","X_5.csv","X_501.csv","X_502.csv","X_503.csv","X_504.csv","X_532.csv","X_533.csv","X_534.csv","X_535.csv","X_563.csv","X_564.csv","X_565.csv","X_566.csv","X_594.csv","X_595.csv","X_596.csv","X_597.csv","X_6.csv","X_67.csv","X_68.csv","X_69.csv","X_7.csv","X_70.csv","X_8.csv","X_98.csv","X_99.csv","Y_100.csv","Y_101.csv","Y_129.csv","Y_130.csv","Y_131.csv","Y_132.csv","Y_160.csv","Y_161.csv","Y_162.csv","Y_163.csv","Y_191.csv","Y_192.csv","Y_193.csv","Y_194.csv","Y_222.csv","Y_223.csv","Y_224.csv","Y_225.csv","Y_253.csv","Y_254.csv","Y_255.csv","Y_256.csv","Y_284.csv","Y_285.csv","Y_286.csv","Y_287.csv","Y_315.csv","Y_316.csv","Y_317.csv","Y_318.csv","Y_346.csv","Y_347.csv","Y_348.csv","Y_349.csv","Y_36.csv","Y_37.csv","Y_377.csv","Y_378.csv","Y_379.csv","Y_38.csv","Y_380.csv","Y_39.csv","Y_408.csv","Y_409.csv","Y_410.csv","Y_411.csv","Y_439.csv","Y_440.csv","Y_441.csv","Y_442.csv","Y_470.csv","Y_471.csv","Y_472.csv","Y_473.csv","Y_5.csv","Y_501.csv","Y_502.csv","Y_503.csv","Y_504.csv","Y_532.csv","Y_533.csv","Y_534.csv","Y_535.csv","Y_563.csv","Y_564.csv","Y_565.csv","Y_566.csv","Y_594.csv","Y_595.csv","Y_596.csv","Y_597.csv","Y_6.csv","Y_67.csv","Y_68.csv","Y_69.csv","Y_7.csv","Y_70.csv","Y_8.csv","Y_98.csv","Y_99.csv"
"0.080477","0.077254","0.10787","0.11254","0.097774","0.085484","0.061265","0.072013","0.11192","0.098031","0.090994","0.11161","0.085431","0.11292","0.07981","0.067493","0.087889","0.083447","0.079178","0.11048","0.090386","0.11343","0.093124","0.062678","0.083266","0.10008","0.11691","0.10402","0.094204","0.099349","0.099599","0.09284","0.092546","0.080769","0.1016","0.10557","0.097869","0.096571","0.088755","0.092417","0.085207","0.095759","0.05443","0.11503","0.084528","0.099968","0.10552","0.10664","0.09749","0.099322","0.11518","0.096653","0.11012","0.10522","0.058616","0.11995","0.10563","0.065518","0.096058","0.076572","0.098703","0.090079","0.095961","0.11012","0.091957","0.095644","0.10241","0.094434","0.089366","0.097286","0.08384","0.09424","0.091219","0.10398","0.088439","0.095725","0.098938","0.091066","0.094066","0.099788","-0.078205","-0.072723","-0.056978","-0.065517","-0.052186","-0.026515","-0.053901","-0.060414","-0.065141","-0.063127","-0.04522","-0.03877","-0.060623","-0.073917","-0.064574","-0.049961","-0.071011","-0.054722","-0.067152","-0.050527","-0.084732","-0.062557","-0.055762","-0.075456","-0.067644","-0.042931","-0.045268","-0.062505","-0.076733","-0.059672","-0.066226","-0.067446","-0.063638","-0.071439","-0.029865","-0.041979","-0.07035","-0.051294","-0.042674","-0.043215","-0.072774","-0.025529","-0.072209","-0.027139","-0.049656","-0.048128","-0.036371","-0.064963","-0.047577","-0.053946","-0.068604","-0.071385","-0.065269","-0.067579","-0.053376","-0.070164","-0.062982","-0.038159","-0.042803","-0.055462","-0.056594","-0.070257","-0.071309","-0.028839","-0.040695","-0.043285","-0.048926","-0.075161","-0.063158","-0.06665","-0.070771","-0.035698","-0.067439","-0.064005","-0.078338","-0.048129","-0.059777","-0.054837","-0.05283","-0.039309"
"-0.031846","-0.008336","0.020222","0.015302","0.033583","0.0076544","-0.0078377","-0.033049","-0.0021829","0.039243","0.019292","0.0025902","0.014857","-0.0072103","-0.0090379","-0.010787","-0.021029","-0.026512","-0.041844","0.0085589","0.015797","-0.0061632","-0.018744","-0.057512","-0.036004","-0.018271","0.0326","0.0099468","0.044035","0.031947","0.00029658","0.02246","-0.018059","-0.0314","0.019719","0.0041406","0.017732","0.013379","0.033618","0.0099727","0.047911","0.004166","-0.025711","0.027946","0.020567","-0.0010608","0.018822","-0.0087528","0.020997","-0.016154","0.051348","0.014619","0.024972","0.036898","-0.024335","0.027157","-0.0097841","-0.016811","-0.012498","-0.029934","0.042153","0.0086648","0.016117","0.0071722","-0.0092501","0.02734","0.013194","-0.023621","-0.014332","-0.0054664","-0.0096046","0.0058951","-0.034423","-0.0055577","0.021664","0.003535","0.0095152","0.011809","-0.032231","-0.025937","0.12279","0.11744","0.0080331","-0.12823","-0.082806","-0.036852","-0.12503","-0.1245","0.15905","-0.10325","-0.052588","-0.066936","-0.058496","-0.065194","0.15859","0.13003","0.14395","-0.06571","0.13803","0.12772","-0.037146","-0.058882","0.12803","0.1538","0.1628","0.098361","-0.12198","-0.080581","-0.099777","-0.12979","0.13727","0.13469","0.11737","0.11871","-0.052561","-0.061445","-0.090203","0.0019932","-0.10004","-0.019001","-0.10588","-0.059061","-0.10845","-0.047805","-0.039617","-0.11974","-0.054009","-0.10831","-0.12137","-0.082906","-0.12655","-0.13563","-0.10324","-0.1165","-0.13639","-0.096484","0.14079","-0.095471","-0.12621","0.12469","0.1239","0.1259","0.10097","-0.051351","-0.041948","-0.10849","-0.089924","0.15552","0.14166","0.1531","0.13231","-0.024376","0.13935","0.13315","0.14287","-0.12903","-0.068563","-0.086823","0.14982","0.10433"
"-0.087555","0.028048","-0.0027814","0.0024253","0.015448","0.060501","-0.13708","-0.12054","-0.0067907","-0.0035946","0.036207","0.039816","0.029224","0.021539","-0.12091","-0.081905","-0.090954","-0.019674","-0.093599","0.056274","0.0082305","0.030469","-0.11108","-0.11303","-0.095847","-0.046568","-0.013763","0.0055348","0.038311","0.029565","-0.095553","0.00043725","-0.051085","-0.10501","0.0076317","0.034976","0.016307","0.015253","0.027108","0.042932","0.046144","0.014528","-0.099613","0.01914","0.03687","-0.0028056","0.028217","0.048098","0.0095336","0.050841","-0.014719","0.05357","0.0093842","0.0013568","-0.060801","-0.0045169","0.02206","0.032467","0.02315","-0.1308","0.0025907","-0.075762","-0.028865","0.0058076","0.045642","1.0071e-005","0.010299","-0.11988","-0.10576","-0.039915","-0.11229","0.033041","-0.072716","-0.024845","0.0046581","0.044715","0.026995","0.040996","-0.058768","-0.053968","0.023517","-0.082034","0.15766","-0.053942","0.12048","0.16833","-0.07639","-0.070481","-0.03877","-0.081151","0.13663","0.17894","0.16364","-0.084898","-0.0013839","0.088075","-0.093548","-0.10134","0.080269","0.080927","-0.10207","-0.092832","-0.037945","-0.032222","-0.026749","-0.080521","-0.067192","-0.088064","-0.059509","-0.064757","-0.083694","-0.081006","0.091822","-0.083821","0.14343","0.17371","-0.07557","0.16463","-0.050175","0.16017","-0.063617","0.17377","-0.058101","0.19205","0.17448","-0.033415","0.1494","-0.018845","-0.038966","-0.053834","-0.053397","-0.051151","-0.052589","-0.065071","-0.048152","-0.055589","-0.09603","-0.075749","-0.065767","-0.080305","-0.093331","-0.082286","-0.077034","0.17383","0.18192","-0.053171","-0.055489","-0.025978","0.032172","-0.032796","-0.075428","0.068155","-0.080633","-0.090829","0.00081649","-0.029854","-0.10364","0.023265","-0.02803","-0.099079"
