1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:10.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0
1:0.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:38.0	13:0.0	14:0.0	15:1.0	16:0.0	17:0.0	18:0.0
1:4.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:5.0	13:0.0	14:0.0	15:1.0	16:0.0	17:0.0	18:0.0
1:8.0	2:1.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:10.0	13:1.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0
1:11.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:1.0	9:0.0	10:1.0	11:0.0	12:15.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:5.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:11.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0
1:1.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:1.0	11:0.0	12:3.0	13:1.0	14:0.0	15:0.0	16:1.0	17:0.0	18:10.0
1:13.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:1.0	9:0.0	10:0.0	11:0.0	12:4.0	13:0.0	14:1.0	15:1.0	16:0.0	17:0.0	18:9.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:1.0	11:0.0	12:4.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:10.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:6.0	13:0.0	14:1.0	15:0.0	16:0.0	17:0.0	18:12.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:1.0	9:0.0	10:1.0	11:0.0	12:2.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:14.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:5.0	13:0.0	14:1.0	15:0.0	16:0.0	17:0.0	18:13.0
1:2.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:8.0	13:1.0	14:1.0	15:0.0	16:1.0	17:0.0	18:0.0
1:1.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:2.0	13:0.0	14:1.0	15:0.0	16:1.0	17:0.0	18:8.0
1:1.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:3.0	13:0.0	14:1.0	15:0.0	16:1.0	17:0.0	18:10.0
1:4.0	2:1.0	3:0.0	4:1.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:14.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:1.0	9:0.0	10:1.0	11:0.0	12:7.0	13:0.0	14:1.0	15:0.0	16:0.0	17:0.0	18:9.0
1:10.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:1.0	11:0.0	12:16.0	13:1.0	14:0.0	15:1.0	16:1.0	17:0.0	18:9.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:15.0	13:0.0	14:1.0	15:0.0	16:0.0	17:0.0	18:4.0
1:11.0	2:0.0	3:2.0	4:1.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:15.0	13:0.0	14:0.0	15:1.0	16:0.0	17:0.0	18:0.0
