1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:15.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:14.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:4.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:12.0	2:0.0	3:1.0	4:1.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:4.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:15.0	2:0.0	3:0.0	4:1.0	5:1.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:2.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:13.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:14.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:17.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:2.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:1.0	9:1.0	10:0.0	11:11.0	12:0.0	13:1.0	14:1.0	15:0.0	16:0.0	17:2.0
1:15.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:3.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:14.0	2:0.0	3:2.0	4:1.0	5:0.0	6:0.0	7:0.0	8:0.0	9:1.0	10:0.0	11:13.0	12:1.0	13:0.0	14:1.0	15:1.0	16:0.0	17:6.0
1:15.0	2:0.0	3:1.0	4:1.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:3.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0
1:3.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:2.0	9:0.0	10:0.0	11:20.0	12:0.0	13:2.0	14:0.0	15:0.0	16:0.0	17:2.0
