"d7d15d15","d9d9d9","d8d13d14","d14d14d8","d14d14d7","d17d16d1","d6d7d14","d12d15d14","d1d16d16","d7d14d14","d16d17d18","d9d14d14","d16d17d17","d16d17d16","d19d19d1","d13d13d15","d14d14d15","d18d18d20","d14d14d16","d14d14d14","d18d20d20","d13d13d14","d7d13d14","d19d20d20","d8d8d9","d9d18d18","d15d16d15","d20d20d20","d16d15d1","d19d20d18","d19d20d17","d19d20d19","d9d13d13","d6d8d14","d15d1d6","d15d16d17","d15d16d16","d14d6d15","d5d15d15","d16d14d14","d14d11d11","d18d19d20","d8d14d14","d16d17d1","d15d15d1","d8d9d14","d6d7d8","d14d13d14","d14d7d7","d14d13d15","d14d13d12","d17d18d1","d20d20d19","d13d14d14","d13d14d15","d20d20d18","d14d5d6","d18d19d18","d7d14d8","d18d19d19","d15d15d5","d15d15d6","d1d8d9","d19d19d18","d17d17d6","d19d19d19","d17d18d17","d17d18d19","d17d18d18","d7d7d12","d1d14d15","d1d14d16","d15d1d15","d18d17d17","d12d14d14","d6d6d8","d12d13d14","d18d17d18","d19d19d20","d8d9d9","d17d16d15","d17d16d16","d17d16d17","d16d15d16","d16d15d15","d8d8d14","d16d18d19","d1d7d8","d19d17d15","d1d6d8","d19d17d17","d15d14d14","d12d11d14","d17d6d1","d16d16d15","d18d18d18","d19d18d17","d18d18d17","d16d16d16","d18d18d16","d14d1d15","d16d16d17","d16d16d18","d19d18d18","d18d18d19","d19d18d19","d17d17d20","d18d18d14","d16d16d14","d20d18d18","d20d19d16","d13d1d7","d17d19d18","d16d16d1","d17d17d13","d15d16d6","d20d13d13","d17d15d15","d15d15d16","d15d15d15","d15d15d14","d15d15d13","d15d15d12","d16d12d12","d17d17d19","d17d17d18","d1d15d15","d17d17d17","d20d19d19","d1d15d14","d20d19d18","d17d17d16","d20d19d17","d16d12d16","d11d13d13","d14d15d14","d14d15d15","d14d16d17","d20d19d20","d6d14d14","d17d20d19","d15d14d7","d17d1d7","d14d16d16","d13d7d15","d17d18d20","d14d15d16","d17d20d17"
"-0.022042","0.0033484","-0.018884","-0.022042","-0.016916","-0.018692","-0.018884","-0.018692","0.0074568","0.0042175","-0.017501","-0.016834","-0.16672","-0.023787","0.0042175","0.00081184","-0.029414","0.0029273","-0.030823","-0.0070945","-0.030823","-0.002882","-0.020925","0.096239","-0.011195","0.0068884","-0.01392","0.1441","-0.054644","0.0096451","0.018827","-0.02316","-0.035149","-0.030823","-0.016916","-0.016443","-0.12464","0.0042175","-0.0099591","-0.029742","-0.047126","0.0021143","-0.065475","0.0029577","-0.018884","-0.020925","-0.022042","-0.019008","0.0042175","-0.024004","-0.037762","0.0044274","0.061223","-0.035358","-0.039531","0.0065099","-0.030823","-0.0091897","-0.016916","0.029129","-0.0099591","-0.016916","-0.020925","0.10552","-0.018884","0.57031","0.0022732","-0.030511","-0.033903","-0.018512","-0.018692","-0.023162","-0.035086","0.017329","-0.037599","-0.016916","-0.016472","0.026436","0.0649","-0.016472","-0.028894","-0.042919","-0.0074649","0.0023885","-0.04013","-0.047697","-0.026101","-0.043872","-0.016916","-0.030823","0.0053631","-0.010769","-0.047126","-0.020925","-0.04533","0.62098","-0.0054985","0.019275","-0.17965","-0.0047608","-0.025436","-0.12315","-0.011405","0.01152","0.048333","0.0070342","-0.015751","-0.023162","-0.039814","0.0032204","-0.0065718","-0.018512","0.0038109","0.005307","0.00081184","-0.022042","-0.0055393","-0.029742","-0.089696","-0.039563","-0.0066995","-0.043982","-0.016472","-0.047126","-0.013032","0.019862","0.0044274","-0.19252","0.11809","0.0042175","-0.0062718","-0.073813","0.0067195","0.0024802","-0.047126","-0.023826","-0.078471","-0.019846","0.01399","-0.016916","-0.0016396","-0.020925","-0.022042","-0.015037","-0.018884","-0.011556","-0.061366","-0.0066362"
"0.00053377","-0.0034192","0.00042283","0.00053377","0.0020474","-0.0016577","0.00042283","-0.0016577","-0.020704","0.01792","0.010497","-0.00011227","-0.02237","-0.0033595","0.01792","0.020481","-0.0012057","-0.010866","0.0023524","0.0026457","0.0023524","-0.0024851","-0.00013956","-0.13571","0.0013549","-0.0070341","0.0070787","-0.19403","0.0026927","-0.00050242","-0.027951","0.002059","0.0023288","0.0023524","0.0020474","0.014406","0.0065231","0.01792","0.0039263","0.00063209","0.00030739","0.040023","0.0042522","-0.0047544","0.00042283","-0.00013956","0.00053377","0.00063798","0.01792","0.01829","-0.0046261","0.0069751","-0.061567","0.00042999","0.0016671","0.0058452","0.0023524","0.0049382","0.0020474","0.0043522","0.0039263","0.0020474","-0.00013956","0.077528","0.00042283","-0.66592","0.022617","-0.020881","0.00027969","-0.007202","-0.0016577","-0.0034697","0.0034596","0.068503","-0.0096285","0.0020474","0.0083766","-0.01591","-0.10203","0.00039888","0.0027946","-0.014987","-0.010486","0.019008","0.0085358","0.002604","-8.278e-05","0.00095179","0.0020474","0.0023524","-0.0064436","0.016865","0.00030739","-0.00013956","-0.0011302","0.67818","0.0037076","-0.013974","-0.024716","-0.0072795","0.00085373","-0.012749","0.019873","0.015257","-0.014997","-0.013291","-0.0016782","-0.0034697","-0.00072535","-0.0027616","-0.014754","-0.007202","-0.0032679","-0.018193","0.020481","0.00053377","-0.0047763","0.00063209","0.0097273","0.010392","0.00015001","0.00031422","0.0083766","0.00030739","0.0023094","0.0089176","0.0069751","-0.0013244","-0.033224","0.01792","0.0056871","-0.017149","-0.031071","0.0057168","0.00030739","0.0018184","0.0084256","0.0064728","-0.0064645","0.0020474","-0.0031266","-0.00013956","0.00053377","-0.0013336","0.00042283","0.0099033","0.01164","0.010919"
"-0.018639","-0.0004191","-0.012739","-0.018639","-0.048007","-0.042568","-0.012739","-0.042568","0.0084148","-0.0088706","-0.063297","-0.00099765","0.08057","-0.025464","-0.0088706","-0.013453","-0.025243","0.017109","-0.1605","-0.0058661","-0.1605","-0.014923","-0.0012401","-0.010002","-0.03177","-0.00086217","-0.037658","0.023514","-0.17954","-0.001357","0.017212","0.025456","-0.06013","-0.1605","-0.048007","-0.027542","-0.079798","-0.0088706","0.0064609","-0.038499","0.026693","0.017728","-0.20873","0.010134","-0.012739","-0.0012401","-0.018639","-0.022031","-0.0088706","-0.15281","-0.048705","0.0012466","-0.018642","0.0041168","-0.035257","-0.0018666","-0.1605","-0.025548","-0.048007","0.044374","0.0064609","-0.048007","-0.0012401","0.034039","-0.012739","-0.0028851","-0.020248","0.051693","0.042708","-0.034748","-0.042568","-0.011415","-0.0015851","0.021823","-0.04165","-0.048007","-0.044563","0.021321","0.0092848","-0.013929","0.0092479","0.032563","0.047641","-0.0056264","-0.01592","-0.16162","-0.0074143","-0.046229","-0.048007","-0.1605","0.023407","-0.031269","0.026693","-0.0012401","-0.086778","0.02798","-0.0034369","0.086767","-0.044465","0.025366","-0.029481","-0.0059675","-0.024863","0.057696","0.016355","0.019417","0.042683","-0.011415","-0.065005","-0.0057051","0.021136","-0.034748","-0.0067512","-0.00080722","-0.013453","-0.018639","-0.028682","-0.038499","-0.1367","-0.053586","-0.0045194","-0.0058228","-0.044563","0.026693","0.056447","-0.0094784","0.0012466","0.7524","0.025609","-0.0088706","0.042384","0.067201","0.0047631","0.005698","0.026693","-0.12406","-0.084486","-0.016496","-0.0018813","-0.048007","0.0025112","-0.0012401","-0.018639","-0.034245","-0.012739","-0.011985","-0.053486","0.031625"
