"d15d16d15","d16d16d15","d18d18d18","d18d18d17","d16d16d16","d10d10d11","d9d9d9","d16d16d17","d9d9d8","d10d10d10","d20d20d20","d18d18d19","d11d10d10","d10d9d9","d19d19d19","d15d16d16","d10d15d15","d10d9d10","d9d15d15","d17d18d18","d12d9d9","d9d9d10","d16d17d17","d9d10d9","d8d9d9","d17d16d16","d15d15d16","d15d15d15","d9d10d10","d8d9d8","d16d15d15","d17d17d18","d12d12d12","d20d19d19","d17d17d17","d20d19d18","d17d17d16","d12d11d11","d19d20d20","d12d10d10","d8d8d8","d8d8d9","d18d19d19","d11d11d11","d9d8d8","d10d10d9"
"0.00050934","3.4132e-006","2.1215e-039","1.8595e-012","2.3032e-008","3.0792e-167","1.7471e-024","6.9195e-045","2.2816e-144","2.1518e-025","1.8324e-024","7.1635e-045","1.3401e-158","1.835e-142","5.9163e-039","2.1456e-005","0.00050934","5.7972e-150","0.00050934","3.7345e-036","4.8031e-146","6.7208e-141","1.9649e-014","1.3079e-148","1.0185e-141","5.0495e-031","0.00022757","0.99722","3.9399e-142","1.3244e-163","0.0009999","7.6998e-045","3.2028e-153","2.2327e-045","1.9257e-033","9.5505e-014","5.9653e-012","1.9692e-170","4.0372e-039","6.727e-159","1.5699e-147","6.1034e-147","1.1575e-035","8.434e-165","1.2288e-143","3.7326e-143"
"2.477e-092","0.050496","0.0091867","0.0091867","0.50986","0.0091851","2.2547e-038","0.0045934","2.0108e-041","2.967e-018","0.02756","0.0045934","0.00016416","0","0.0091867","0.0733","6.183e-204","0","4.4592e-017","0.0045934","0","0","0.0091867","0","0","0.0045934","0.039288","0.0097764","0","0","0.02773","0.0045934","2.4595e-018","0.0045934","0.018373","0.0045934","0.0091867","1.1179e-015","0.0091867","0","1.3794e-047","0","0.0045934","0.14239","0","6.9424e-042"
"2.5692e-192","2.0131e-198","9.373e-219","3.0569e-204","2.144e-115","1.7036e-007","0.64277","3.6466e-220","0.0033035","0.22983","4.7478e-214","1.528e-219","0.0018708","0.0056631","4.222e-218","1.6837e-108","3.2347e-049","0.00047193","9.1463e-092","4.3563e-218","0.00047193","0.0056631","3.3362e-208","0.00047193","0.0037754","8.4732e-219","4.4068e-195","2.5491e-084","0.0061351","0.00047193","3.9976e-104","1.7421e-219","0.0023596","2.7836e-219","4.2526e-218","9.6546e-209","7.6674e-205","0.00047193","2.61e-218","0.00047193","0.085891","0.0033035","8.2442e-217","1.5417e-010","0.0028316","0.0037754"
