9999 0:0.6681311074334308 1:0.7696364575598058 2:0.43473158145627044 3:0.6549024978556911 4:0.7710375136392376 5:0.5469762025484031 6:0.46542363826899547 7:0.6206660279416707 8:0.5953445760098918 9:0.6665579963372368 10:0.6609547314490404 11:0.6382030001571957 12:0.5500442377598027 13:0.6451613287693213 14:0.6270864314741731 15:0.6697059204915873 16:0.5287421594524245 17:0.628661690948842 18:0.6760691590764889 19:0.5742874232409765 20:0.6306580834280866 21:0.6735691274047144 22:0.5309130239016682 23:0.6384362748683282 24:1.0 25:0.48656063344724276 26:0.5641187115192943 27:0.4025319952978135 28:0.5662823480777948 29:0.4716933000108543 30:0.55795372345499 31:0.5083762862194422 32:0.5329301601241955 33:0.5200732170391744 34:0.5371921648960105 35:0.6818019920137488 36:0.47479596182858663 37:0.6240269281107069 38:0.5674509565068168 39:0.7022633668505595 40:0.48865697961081866 41:0.5128680091032392 42:0.4737232113407782 43:0.44677200715953075 44:0.7255025985924752 45:0.49846652155173776 46:0.4679770619907488 47:0.6215930623160132 48:0.7436346525510894 49:0.7237905771381158 50:0.5836436086712882 51:0.5323275665239969 52:0.5918900398341308 53:0.6460597070521241 54:0.45769327933984616 55:0.5361827862176449 56:0.5486900050277681 57:0.6521589130641333 58:0.7672455772347428 59:0.5467002112087218
9999 0:0.5897359193852173 1:0.5543123309473169 2:0.5892017519444748 3:0.4717038083424054 4:0.6126121458408729 5:0.5701752473782116 6:0.3578594237717551 7:0.5050733991604337 8:0.7868415558406232 9:0.7805822014387058 10:0.6674991833328054 11:0.5178383875000396 12:0.3278832520105176 13:0.40540658313316663 14:0.42155616986729916 15:0.40515735724379615 16:0.6288070377678776 17:0.3813077623533559 18:0.5458743051203062 19:0.42150025704969957 20:0.44926761501103624 21:0.45796663852759767 22:0.7330407635660394 23:0.4193788135078435 24:0.48656063344724276 25:1.0 26:0.7640670662154702 27:0.6254583223166926 28:0.8129212095373763 29:0.7834331736975595 30:0.7985960492249411 31:0.7247251615481294 32:0.780063272688244 33:0.6904983449020645 34:0.7309834847569542 35:0.5298716367156532 36:0.6681964745488147 37:0.6099100835141339 38:0.7107057452313936 39:0.46507347213576156 40:0.6584317672922825 41:0.6990931278885255 42:0.7081363735279333 43:0.6901340883429441 44:0.5876019488371292 45:0.6722550723431961 46:0.6987631946014783 47:0.6295996638373735 48:0.5222813103860063 49:0.4725708038861502 50:0.46576800459489215 51:0.6810515294248003 52:0.66481470471466 53:0.40431848636451456 54:0.5978843797815684 55:0.6956999134893739 56:0.6946069471171465 57:0.5940400449487655 58:0.6112820669132005 59:0.7647967523024106
9999 0:0.6355130811560532 1:0.5973181311077682 2:0.6685850576182963 3:0.5622502447655998 4:0.6495421266708286 5:0.5444518547027628 6:0.35492529640929477 7:0.5396126339668722 8:0.7534681874166045 9:0.7921103452416608 10:0.7425790733902206 11:0.611340768198079 12:0.403160265162285 13:0.4604478115632717 14:0.44686711418703484 15:0.4520953466736675 16:0.6595067125891265 17:0.4178322967602609 18:0.5538984721059517 19:0.42028739275329835 20:0.5060963083904869 21:0.5180826274754643 22:0.8006105794803737 23:0.4463294361780692 24:0.5641187115192943 25:0.7640670662154702 26:1.0 27:0.7010292079049217 28:0.7946589428438531 29:0.6865111547974586 30:0.7777953284305297 31:0.7659744042479757 32:0.7685054295513734 33:0.7801310669176604 34:0.8183701993870779 35:0.57316630599456 36:0.653665211840032 37:0.6551461393503816 38:0.8470745148086475 39:0.5165138000387333 40:0.7691611966647081 41:0.7743734054934438 42:0.7604120698151269 43:0.7692994532455233 44:0.6257220332858973 45:0.7563538572629913 46:0.6294815580541808 47:0.6503912067789182 48:0.5998591986232801 49:0.47396895460289007 50:0.4646781239716287 51:0.6804766645144196 52:0.7127659117907956 53:0.45376175934186835 54:0.5936921267568248 55:0.7901139887652409 56:0.6658860070941514 57:0.6241009761594242 58:0.6114866901967234 59:0.8275291183897809
9999 0:0.47381405339777477 1:0.431463632364488 2:0.8509860150539046 3:0.5926587812008045 4:0.50965749655381 5:0.4954825849529292 6:0.394045070773346 7:0.6069298125028426 8:0.6487916647607392 9:0.6527623252562154 10:0.5856649464232845 11:0.47157791471517374 12:0.3928559115919916 13:0.48295554815044434 14:0.3049094301745324 15:0.28715057094443713 16:0.7087870670835125 17:0.4818690063946462 18:0.4206858063809026 19:0.5409981506755757 20:0.3433884773403832 21:0.5448099595679726 22:0.7408019977627276 23:0.32225497960697813 24:0.4025319952978135 25:0.6254583223166926 26:0.7010292079049217 27:1.0 28:0.656339185365683 29:0.6290994849729568 30:0.6567209753877365 31:0.6641462971557788 32:0.6382339172791758 33:0.6757502352007911 34:0.6839667792247549 35:0.4609776964545412 36:0.7360106312198205 37:0.6234400857952351 38:0.7085785510467131 39:0.45560172677298444 40:0.6483695926632462 41:0.7266886558736909 42:0.6844176895101769 43:0.7144986374801834 44:0.4563379506760556 45:0.6513884118589061 46:0.6872829566135641 47:0.486210026457481 48:0.4157239068586178 49:0.3581933062741854 50:0.5387330884962617 51:0.5385577068269278 52:0.633883776306608 53:0.27756870218207275 54:0.649832748194864 55:0.6841423743243114 56:0.6971971832123364 57:0.4531607839744601 58:0.5215202970254981 59:0.7334642810234469
9999 0:0.6025679311439708 1:0.6337775831076872 2:0.6266036740764822 3:0.4745414648424918 4:0.6553147054539862 5:0.6899452136936675 6:0.2892206351957306 7:0.47874785472009446 8:0.8607342866028402 9:0.8027507365282247 10:0.7278044161260239 11:0.538753088685889 12:0.3591486693838033 13:0.42271949703142137 14:0.4819143593019771 15:0.44947735243552195 16:0.6873259982871419 17:0.41548824897969927 18:0.5814662954102197 19:0.3873587890200381 20:0.41327049041323277 21:0.4721956828741456 22:0.8607075330958893 23:0.44262794841710157 24:0.5662823480777948 25:0.8129212095373763 26:0.7946589428438531 27:0.656339185365683 28:1.0 29:0.7593389160645767 30:0.8742052241517023 31:0.7787326133340695 32:0.8459248127978195 33:0.8358654170597294 34:0.7473719255692449 35:0.5692137404112547 36:0.6664617003684342 37:0.6221435366145971 38:0.7383060897340765 39:0.5229354611882423 40:0.8109197357408567 41:0.8392930729596938 42:0.7606347743970838 43:0.766690235138622 44:0.5908575028078865 45:0.7723766216505901 46:0.73305496438193 47:0.6919346214304968 48:0.6284709422711812 49:0.5060630908093745 50:0.46583251348253807 51:0.7108430143501415 52:0.7086203219183083 53:0.47549600952649035 54:0.656631303892381 55:0.8002079707989416 56:0.7073333244238624 57:0.5700694370131051 58:0.6178332207888672 59:0.8488727405422358
9999 0:0.4868423613780603 1:0.5631063454224979 2:0.5836923983495712 3:0.4819548257662 4:0.56445385551918 5:0.5818608775303173 6:0.28751836932301655 7:0.40068403170275985 8:0.7410018989626725 9:0.735991570127617 10:0.6781183206215293 11:0.38382026633171995 12:0.32196617683684353 13:0.36621373179655853 14:0.4037809905831493 15:0.3668434279881541 16:0.562012176170473 17:0.3483938480718241 18:0.5235226698074018 19:0.3822243930782866 20:0.38798568914813525 21:0.3841815302995247 22:0.7157780524556026 23:0.3732230240298128 24:0.4716933000108543 25:0.7834331736975595 26:0.6865111547974586 27:0.6290994849729568 28:0.7593389160645767 29:1.0 30:0.7680362964714186 31:0.7462423527587988 32:0.7812606238064539 33:0.6664653916402468 34:0.6895460458343484 35:0.5809982214190909 36:0.6475582556920876 37:0.5194646300636855 38:0.7041985834363028 39:0.516710756717842 40:0.6650126976929023 41:0.7334057544325179 42:0.6680101481502639 43:0.7542444439057907 44:0.5677392521954052 45:0.6420251061369608 46:0.7418964208947247 47:0.5618633439531873 48:0.5175645530167181 49:0.47761770537777504 50:0.4059509494829546 51:0.6318505409820647 52:0.6103653517580887 53:0.419850091418945 54:0.6659883346168534 55:0.652721855961054 56:0.6670224910176432 57:0.466691309316797 58:0.5563347659032531 59:0.7083279398614545
9999 0:0.5944076611268815 1:0.6242326309365168 2:0.5845134800889937 3:0.5187474498838863 4:0.6237170572021019 5:0.6515667175716328 6:0.31451176957831867 7:0.46726143531608927 8:0.8757550720003887 9:0.784734812363626 10:0.7611552006788396 11:0.530746387770489 12:0.35244692357145424 13:0.412150573721426 14:0.4855476336433217 15:0.5065728298682771 16:0.6830302841997333 17:0.4136713720628119 18:0.6386227450658586 19:0.4120083821291612 20:0.4228124019236037 21:0.4704619191536291 22:0.8200320043877753 23:0.4263220706574616 24:0.55795372345499 25:0.7985960492249411 26:0.7777953284305297 27:0.6567209753877365 28:0.8742052241517023 29:0.7680362964714186 30:1.0 31:0.7649905200168897 32:0.8669708018318225 33:0.7768175727069548 34:0.7423057450307241 35:0.6014503180469869 36:0.68930671784608 37:0.6450382252783642 38:0.7579182001255883 39:0.5832236812318866 40:0.7794768257760845 41:0.7775602359195762 42:0.7102843415543579 43:0.6911492000607506 44:0.5749374345913134 45:0.7483829618111566 46:0.7385334355542814 47:0.6965037445971085 48:0.6457989411079319 49:0.5664828918098131 50:0.4812533287874917 51:0.7388080660988054 52:0.6811434748708953 53:0.4901375520878993 54:0.6934718824061614 55:0.7449116205307587 56:0.7402366169233531 57:0.5680981731032997 58:0.643491931381185 59:0.8346583948900781
9999 0:0.6564738213151528 1:0.5620801070104176 2:0.6088897600536644 3:0.4720140530793522 4:0.5936494690566053 5:0.5560891602861872 6:0.3090513948393166 7:0.5023430448021002 8:0.742182641497013 9:0.7606679939569362 10:0.707713772657729 11:0.6074433326301023 12:0.31021599137424855 13:0.3555334877737823 14:0.4045731412533756 15:0.43959880616554736 16:0.5677762612784948 17:0.3775769221867024 18:0.5409068912339294 19:0.3392449381154689 20:0.3808643947909886 21:0.38129412752621256 22:0.811324454196094 23:0.33015268932373554 24:0.5083762862194422 25:0.7247251615481294 26:0.7659744042479757 27:0.6641462971557788 28:0.7787326133340695 29:0.7462423527587988 30:0.7649905200168897 31:1.0 32:0.7518458422795162 33:0.762596535638607 34:0.8226587062485236 35:0.6005298330583824 36:0.5864844107521285 37:0.5075544469131269 38:0.7814743013133871 39:0.5731647483001282 40:0.7625664963908717 41:0.8501032264089777 42:0.759296519267317 43:0.7758596612909429 44:0.5951101729883556 45:0.7433286282028253 46:0.6664328664092545 47:0.5744243147741064 48:0.5450568484409781 49:0.5108313922986478 50:0.39902997874240514 51:0.6032822354104865 52:0.5894301066919878 53:0.4148312122805353 54:0.5669935024455441 55:0.7494933824861361 56:0.6329486621560136 57:0.6124769884667725 58:0.5643656810668195 59:0.8381694666767625
9999 0:0.5761189126927075 1:0.6032248637805215 2:0.599093432913824 3:0.5065435317202244 4:0.6998473942506428 5:0.5831599883680403 6:0.3371358417608131 7:0.49920472756730827 8:0.8260056875620565 9:0.8010968593305055 10:0.7615490523707771 11:0.501602176414141 12:0.3790164264136707 13:0.4231844103826746 14:0.47923940559625405 15:0.4451659393640792 16:0.6819351543429337 17:0.44004668709325573 18:0.6249320624501169 19:0.4133703376220677 20:0.40620195731345704 21:0.45766562852828874 22:0.7696488554606947 23:0.4212654359775808 24:0.5329301601241955 25:0.780063272688244 26:0.7685054295513734 27:0.6382339172791758 28:0.8459248127978195 29:0.7812606238064539 30:0.8669708018318225 31:0.7518458422795162 32:1.0 33:0.7713963329436946 34:0.7525268776988191 35:0.6160166768796161 36:0.7010420183268188 37:0.6084889664864996 38:0.7615165574811731 39:0.5608994276043787 40:0.7812634274455039 41:0.7657392593806414 42:0.7154398152317708 43:0.7039638217835924 44:0.6058082606806899 45:0.7190325182557993 46:0.7471728882546029 47:0.6576097560076968 48:0.6415231704515664 49:0.5219213974466822 50:0.502004606844079 51:0.7165099748171275 52:0.6905643832889752 53:0.4826294192215133 54:0.6600590192801006 55:0.7499948425649807 56:0.7566958536401462 57:0.5558892902481503 58:0.634410378123504 59:0.7812654283368403
9999 0:0.6929397626182613 1:0.6283109961296892 2:0.6342054781028723 3:0.5906748235268182 4:0.6557887971051093 5:0.5469773073218112 6:0.3952013852004501 7:0.5850834675486718 8:0.7753075538864573 9:0.7885788120698525 10:0.7513024756473192 11:0.5874349420034374 12:0.42531990314608265 13:0.4686519125460889 14:0.49298831739169224 15:0.444262094242605 16:0.6778076722223798 17:0.49530315312072304 18:0.6052894619345192 19:0.47647165390421287 20:0.5147520691841698 21:0.49552887637218607 22:0.8400286022397725 23:0.47148672270320724 24:0.5371921648960105 25:0.7309834847569542 26:0.8183701993870779 27:0.6839667792247549 28:0.7473719255692449 29:0.6895460458343484 30:0.7423057450307241 31:0.8226587062485236 32:0.7525268776988191 33:0.7870803877516 34:1.0 35:0.5969516325492079 36:0.648298743890207 37:0.6102093438793376 38:0.8651673052953909 39:0.5262219461845262 40:0.7816993044800061 41:0.8163251145136989 42:0.845381552075692 43:0.7997793423046572 44:0.6650704138181078 45:0.8023602725309025 46:0.6417094636578191 47:0.6006195745260255 48:0.6020513587384193 49:0.5193011193458147 50:0.5178123588177252 51:0.6580857229513299 52:0.667667809358385 53:0.46485843811289107 54:0.5425293551667116 55:0.8024130369352738 56:0.6493172155901101 57:0.6442673524465939 58:0.6683278532672557 59:0.8608986997346366
9999 0:0.7343855407835548 1:0.780250992660168 2:0.4543665000649897 3:0.680345776734173 4:0.7849851122213312 5:0.45760668339914545 6:0.4634187991117491 7:0.6894978331969528 8:0.5735115399243166 9:0.7301644114172304 10:0.6577360371196405 11:0.7520688479458004 12:0.5692880329229301 13:0.5764224712286534 14:0.584918431742953 15:0.5403024386868307 16:0.4848190778034411 17:0.5899932133194894 18:0.7278652216753095 19:0.5832227173528874 20:0.5576468063692935 21:0.5727561614753676 22:0.5594571205759975 23:0.5532573002165806 24:0.6818019920137488 25:0.5298716367156532 26:0.57316630599456 27:0.4609776964545412 28:0.5692137404112547 29:0.5809982214190909 30:0.6014503180469869 31:0.6005298330583824 32:0.6160166768796161 33:0.5379981691061478 34:0.5969516325492079 35:1.0 36:0.5472922459757164 37:0.6187524954238899 38:0.7035479211105385 39:0.7043718627614397 40:0.48614401823144243 41:0.5163729372007744 42:0.5539330590452385 43:0.5674837456811499 44:0.8193207173949341 45:0.4861308767488961 46:0.4661766571298307 47:0.5238794401594361 48:0.7273871532391355 49:0.6323132136310803 50:0.6093856578700829 51:0.537505742305156 52:0.5019278837285223 53:0.6081285005904251 54:0.4545066026643649 55:0.5413451411025192 56:0.5156742844454069 57:0.7292857148943579 58:0.8027448897096365 59:0.5846635346239968
