-0,-0.99669,1.9037e-19,0.078896,-0.01078,-0.0010105,0.0079831,0.013766,0.0024994,0.00088218,-3.2068e-17,-3.6754e-18
-0,-0.012534,7.0369e-17,-0.0047656,0.10964,0.28431,-0.24993,-0.51689,-0.56445,-0.14255,0.46058,0.16209
-0,-0.015528,-9.3357e-17,-0.020484,0.2657,-0.1162,-0.45472,-0.59759,0.27936,0.050166,-0.49087,-0.17275
-0,0,1,-1.7347e-18,0,-2.8449e-16,-2.7756e-17,0,1.6653e-16,-5.5511e-17,2.2156e-16,9.3558e-17
0,-0.0010671,1.6932e-16,-0.016213,0.074726,-0.10122,-0.79246,0.5636,-0.19174,-0.038803,-2.6888e-16,1.9429e-16
0,-0.0012188,-1.1021e-16,-0.012443,0.081035,0.36135,-0.027169,0.074471,0.2996,-0.62516,0.20352,-0.57829
0,-0.07803,1.5211e-17,-0.99479,-0.06286,-0.0076311,0.014043,-0.0047448,-0.0083547,0.0022132,1.6653e-16,1.3878e-17
0,-0.0050646,-5.0091e-18,-0.028272,0.56551,0.080956,0.30372,0.17394,-0.53772,-0.12951,-0.46633,-0.16412
0,-0.00090309,1.6645e-16,-0.0069508,0.092263,0.32855,-0.028742,0.045861,-0.034555,0.74747,0.18799,-0.53416
0,-0.0022846,-5.4701e-17,-0.020991,0.18501,0.73983,-0.059778,0.13001,0.29788,0.072633,-0.18289,0.51966
0,-0.008994,-3.4434e-16,-0.044943,0.7339,-0.32086,0.07162,0.055187,0.31255,0.06383,0.46824,0.16479
-1,-0,0,0,0,0,0,0,0,-0,-0,-0
