-0.078857,-0.008023,-0.033441,0.73664,0.39072,0.11621,0.040596,0.001315,-0.024817,0.28472,-0.050034,0.21286,-0.13516,0.12581,-0.23527,0.061336,0.026285,0.24237,-5.5111e-16,0,0,0,0,0,0,0,0,0,0,0,0
-0.0045117,0.0045848,-0.0067308,0.019311,-0.0028404,-0.246,0.0069891,-0.0034018,0.0025751,-0.052068,0.010583,0.020063,0.022004,0.055808,-0.063017,0.016125,-0.023353,0.027017,-0.45285,-0.42826,-0.17056,-0.34211,0.42704,-0.22854,-0.27169,-0.10441,-0.1002,-0.0019259,-0.17006,-0.18367,-8.522e-15
-0.007217,0.0073339,-0.010767,0.030891,-0.0045436,-0.39351,0.01118,-0.0054416,0.0041192,-0.083288,0.016929,0.032093,0.035198,0.089272,-0.1008,0.025793,-0.037355,0.043216,0.23097,0.47144,-0.36902,-0.073853,0.17149,-0.027967,0.11715,-0.48124,0.2406,0.080962,-0.22634,0.061859,-2.0892e-15
-0.059757,-0.006057,-0.034789,0.28267,-0.09183,0.087098,0.1456,-0.078783,-0.013643,-0.089027,0.42272,0.11262,0.34326,0.38212,0.1164,0.016533,0.10565,-0.61931,9.6739e-16,-1.1102e-16,2.3592e-16,-6.9389e-18,2.2204e-16,-5.3776e-17,-4.0246e-16,1.3878e-16,-3.0531e-16,3.4694e-17,-1.8041e-16,-5.5164e-16,2.0641e-17
-0.10646,0.99394,0.019238,-0.0030691,0.00022877,0.019286,-0.00036093,0.00013291,-7.9249e-05,0.00098002,-0.00019148,-0.00022574,-0.0002234,-0.00042511,0.0002002,-4.4496e-05,2.3348e-05,-1.037e-05,-4.8069e-17,-8.5869e-17,4.5103e-17,8.8471e-17,8.6736e-18,2.4286e-17,-9.8879e-17,-1.7347e-17,3.5128e-17,7.5027e-17,-1.0408e-17,-3.0358e-18,3.3786e-18
-0.024896,-0.0027194,-0.00082674,0.19613,0.19815,0.052545,-0.10049,0.026623,0.054442,-0.5775,-0.17715,-0.22813,-0.19835,0.027643,0.11436,0.0085576,0.028842,-0.10382,-0.2484,-0.022617,0.12877,0.12393,0.16114,0.24788,-0.01101,-0.088186,0.062371,0.2185,-0.016691,0.42654,1.3624e-14
-0.02133,-0.0023299,-0.00070832,0.16804,0.16977,0.045018,-0.086092,0.022809,0.046643,-0.49478,-0.15177,-0.19545,-0.16994,0.023684,0.097978,0.0073318,0.024711,-0.088953,0.28993,0.026399,-0.1503,-0.14465,-0.18808,-0.28932,0.01285,0.10293,-0.072799,-0.25503,0.019482,-0.49786,-1.593e-14
-0.038275,-0.0037077,-0.034108,0.14515,-0.4023,0.054031,0.19257,0.25587,-0.30179,-0.235,-0.14132,0.10558,0.1687,-0.13472,-0.17598,-0.083739,0.63825,0.19899,-1.3542e-16,5.8113e-16,1.9429e-16,-3.8858e-16,3.1225e-17,5.1348e-16,-1.674e-16,-3.2006e-16,-1.6306e-16,0,-2.6021e-17,1.6653e-16,-2.0571e-17
-0.94067,-0.10667,0.28686,-0.12208,0.01347,-0.00066053,0.027959,-0.04374,-0.022315,0.012908,-0.021973,0.0048616,-0.043396,0.02182,-0.011875,-0.0032623,0.0038979,0.0022974,-4.7658e-17,-8.4134e-17,-2.0817e-17,5.5511e-17,-4.0332e-17,-3.4694e-17,1.4225e-16,2.1142e-17,-7.4593e-17,4.8572e-17,3.7297e-17,-1.4572e-16,4.884e-18
-0.007999,0.0081286,-0.011933,0.034238,-0.005036,-0.43615,0.012391,-0.0060312,0.0045655,-0.092313,0.018764,0.035571,0.039012,0.098945,-0.11173,0.028588,-0.041403,0.047899,0.16046,-0.20455,0.23435,0.12735,-0.22107,0.098823,0.091554,0.3047,-0.015114,0.48499,-0.44315,-0.19728,-1.6754e-14
-0.031536,-0.0034656,-0.0015294,-0.0013388,-0.089788,0.0048256,0.032693,0.67705,0.32369,0.012826,-0.00051511,0.20177,-0.15044,0.01428,-0.022972,0.017519,-0.13458,-0.13591,0.12035,0.078463,-0.035741,-0.010111,-0.049918,0.078054,-0.40013,0.1057,-0.08826,-0.17314,-0.24212,0.16512,5.4784e-15
-0.023805,-0.0027249,0.0068553,-0.005671,-0.017782,-0.0083052,-0.033605,0.45419,0.35609,0.1931,0.11752,-0.47073,0.025793,0.28029,-0.020278,0.052567,0.18056,0.10978,-0.10858,-0.070793,0.032247,0.0091224,0.045038,-0.070423,0.36101,-0.095367,0.079631,0.15622,0.21845,-0.14898,-4.9451e-15
-0.0087575,-0.00079608,-0.010309,0.041281,-0.17014,0.00012267,-0.40402,0.056701,-0.24187,0.076201,-0.010116,-0.030675,-0.14167,0.11752,-0.083178,0.021511,-0.028485,-0.10072,0.15216,-0.12538,-0.13574,-0.39367,-0.16681,-0.3615,0.069036,0.21672,0.15484,0.18055,0.087998,0.44532,1.5998e-14
-0.0087575,-0.00079608,-0.010309,0.041281,-0.17014,0.00012267,-0.40402,0.056701,-0.24187,0.076201,-0.010116,-0.030675,-0.14167,0.11752,-0.083178,0.021511,-0.028485,-0.10072,-0.087205,0.4133,0.29489,0.13249,0.45964,-0.045236,0.12662,0.19922,-0.27492,-0.10368,-0.13247,-0.17116,-6.576e-15
-0.0089682,-0.00089797,-0.0068786,0.0033684,-0.065754,0.010984,0.056185,0.2383,0.0021506,-0.14391,-0.095002,0.5586,-0.15489,-0.21276,-0.0041699,-0.026668,-0.26525,-0.2095,-0.13497,-0.087999,0.040084,0.01134,0.055984,-0.087539,0.44876,-0.11855,0.098985,0.19419,0.27155,-0.18519,-6.1396e-15
