-0.0026997,-0.18916,-0.97561,0.00043689,-0.10725,0.01804,0.0077605,-9.9952e-05,0.022275,0.001268,0.00047013,0.0029849,-3.4544e-18,3.6717e-17,-9.5748e-18,9.8598e-19,-2.093e-18,-2.4376e-19
-0.00049042,-0.024806,-0.030719,-0.00012493,0.36551,0.27202,0.65465,0.0084109,-0.22011,-0.55192,0.087803,0.037903,4.0597e-16,9.8945e-17,1.4406e-16,-7.126e-17,1.0943e-16,6.3207e-18
-0.00087303,-0.04536,-0.072579,-0.00019999,0.75405,0.40654,-0.38229,0.0012561,-0.14129,0.2976,-0.057545,-0.02889,7.6767e-18,-2.7951e-16,-3.4642e-16,-9.8939e-17,-7.9675e-17,-7.4608e-17
-0.0070569,0.00044871,-0.00012115,-0.12822,-3.4754e-05,6.3246e-06,-5.7486e-06,0.00014666,-3.7715e-06,-1.3914e-05,-8.1943e-05,3.3642e-06,0.27736,-0.89045,0.33026,0.04537,0.04962,0.0095241
-0.00026924,-0.012813,-0.0044219,-8.6352e-05,0.2335,-0.059253,0.51153,0.044353,0.6824,0.44214,-0.076254,-0.10576,9.663e-17,1.1325e-16,-1.4887e-16,-1.1701e-18,-1.0658e-16,-2.4553e-17
-0.0077994,0.00049592,-0.0001339,-0.14171,-3.8411e-05,6.99e-06,-6.3535e-06,0.00016209,-4.1683e-06,-1.5378e-05,-9.0565e-05,3.7182e-06,-0.82799,-0.37201,-0.32787,-0.20764,-0.052428,0.050353
-0.002235,-0.0069901,0.0024837,0.00075857,-0.016633,0.0070098,-0.008237,0.70159,-0.037203,0.04335,0.22162,-0.0041246,0.21582,-0.12978,-0.56197,0.27152,-0.044032,0.0045445
-0.0086362,0.00054913,-0.00014826,-0.15692,-4.2532e-05,7.74e-06,-7.0351e-06,0.00017948,-4.6155e-06,-1.7028e-05,-0.00010028,4.1171e-06,-0.15454,0.051035,0.23746,0.51458,-0.73489,0.29593
-0.05276,0.0033547,-0.00090576,-0.95863,-0.00025984,4.7285e-05,-4.2979e-05,0.0010965,-2.8197e-05,-0.00010403,-0.00061264,2.5152e-05,0.1164,0.16654,-0.038799,-0.068373,0.1605,0.070803
-0.002934,-0.008515,0.0030258,0.0010028,-0.019732,0.0080595,-0.009326,0.70367,-0.034008,-0.010086,-0.094873,0.0096344,-0.22486,0.13522,0.58553,-0.2829,0.045878,-0.0047351
-0.035229,-0.97896,0.19505,-0.0016774,-0.04495,0.0069939,-0.0056726,-0.013215,0.0050904,-0.0013816,0.0056935,-0.002639,6.2261e-17,2.4545e-16,1.6804e-16,-2.8764e-17,2.7839e-17,-1.0156e-17
-0.00041106,-0.020979,-0.029449,-9.5603e-05,0.11892,-0.49447,0.32735,-0.02311,-0.637,0.46716,-0.088316,0.023463,-1.4983e-16,-1.9578e-16,8.7054e-18,-7.526e-17,1.342e-16,2.6982e-17
-0.0017082,-0.0039109,0.0013901,0.00059499,-0.0081601,0.0028834,-0.0030755,0.065627,0.0036779,-0.11192,-0.66598,0.029432,-0.17142,-0.0043774,-0.0066544,0.57995,0.40849,-0.07748
-0.00066159,-0.034283,-0.053851,-0.00015192,0.46215,-0.70744,-0.23287,0.030646,0.23129,-0.38558,0.06778,0.14122,1.6653e-16,-1.3878e-16,4.4409e-16,0,1.1102e-16,-1.3878e-16
-0.0017558,-0.00402,0.0014289,0.00061159,-0.0083877,0.0029639,-0.0031613,0.067457,0.0037805,-0.11505,-0.68455,0.030253,0.2678,-0.056499,-0.25661,-0.43711,-0.41802,0.077505
-0.0071453,0.00045433,-0.00012267,-0.12983,-3.519e-05,6.4038e-06,-5.8207e-06,0.0001485,-3.8187e-06,-1.4089e-05,-8.297e-05,3.4064e-06,-0.042821,-0.005914,0.031182,0.064749,-0.28867,-0.94484
-2.6214e-05,-0.0019167,-0.010407,4.1957e-06,0.035248,-0.10837,-0.044456,0.0074039,-0.059697,-0.12915,-0.021996,-0.98191,-2.8493e-16,-1.1482e-16,-1.6653e-16,-5.5511e-16,-2.2204e-16,-9.7145e-17
-0.99785,0.035022,-0.004086,0.05504,0.00075733,-0.00014579,0.00013385,-0.0034958,9.0305e-05,0.00033609,0.0019798,-8.1372e-05,1.0408e-17,-1.8919e-16,-4.8572e-17,-2.2204e-16,1.1102e-16,-1.6653e-16
