-0,-0.70271,1.5613e-17,0.71083,-0.029215,-0.0031216,0.0082029,4.436e-05,0.0011086,-3.2496e-19,-1.5229e-18
-0,-0.019262,-2.2122e-16,0.002342,0.64192,-0.07558,0.45448,0.0045806,-0.36996,0.0050856,-0.48824
-0,5.5511e-17,-1,5.5511e-17,-1.1102e-16,-6.9389e-17,2.7756e-17,-2.7539e-17,-2.4286e-17,8.2761e-17,-1.0872e-17
-0,-0.0022452,7.8566e-17,0.00028153,-0.0039733,-0.0263,-0.12679,-0.0061298,-0.84402,-0.0054201,0.52036
-0,-0.011373,-1.4765e-16,0.0092307,0.32054,0.90085,-0.2916,-0.016206,0.014375,4.5536e-18,-3.0531e-16
0,-0.71067,-1.0339e-16,-0.70325,-0.017263,0.004203,2.8316e-05,-0.0086508,0.0016648,3.9031e-18,5.5511e-17
0,-0.02375,8.9296e-17,0.0056285,0.69345,-0.32435,-0.22264,0.017792,0.34502,-0.0051491,0.49434
0,-0.0040153,1.3878e-17,-0.0042546,-0.0074151,0.015673,0.0012684,0.69705,-0.0056971,-0.71673,-0.0074656
0,-0.0070602,-7.6014e-17,0.003597,0.055042,-0.27626,-0.80169,0.0067882,-0.1773,0.0051702,-0.49636
0,-0.0041273,2.9837e-16,-0.0043733,-0.0076219,0.01611,0.0013038,0.71649,-0.005856,0.69728,0.007263
-1,-0,0,0,-0,0,0,-0,0,0,-0
