-0.15918,0.090525,0.066484,-0.1117,0.047471,-0.10716,0.10792,-0.15472,0.12184,-0.096178,0.51627,0.25917,-0.068719,0.14411,0.10902,-0.14456,0.0046419,0.16054,0.15243,-0.16168,-0.048949,-0.23521,0.080055,0.03764,0.049699,0.19973,-4.5851e-05,-0.010468,-0.1058,-0.1543,0.33165,0.078058,0.098396,0.17226,0.10484,-0.11204,-0.27651,-0.10272,0,0,0,0,0,0,0,0
-0.0045589,-0.0034526,0.029233,0.031765,0.02498,-0.0035291,-0.00055274,0.035633,-0.013985,0.010044,-0.00199,-0.015217,0.014695,0.0015999,0.024408,0.032058,0.024745,0.059862,-0.010589,0.029939,0.022167,-0.074489,0.074072,0.23279,-0.081249,0.26857,0.26419,0.12702,-0.10015,0.83495,0.13957,0.16106,-0.046033,-0.0048312,-0.050231,0.018237,-0.02243,0.01193,-9.9226e-16,-3.1225e-16,1.7347e-17,-2.6368e-16,1.3574e-16,1.1102e-16,-2.498e-16,-5.2733e-19
-0.016002,0.012736,0.031136,0.037049,0.0085975,-0.018834,-0.045561,-0.042309,0.047343,0.10169,-0.10296,-0.0061228,-0.24981,-0.1113,-0.10819,0.087048,-0.12571,0.025422,0.29479,-0.14819,0.00084501,-0.032193,-0.2537,0.14915,0.074308,-0.070329,0.093966,-0.24474,-0.17799,0.060913,-0.44522,0.024325,-0.26757,0.095336,0.061855,-0.10785,-0.43806,-0.24749,1.471e-15,1.0408e-17,4.3021e-16,-1.3878e-16,-1.726e-16,-2.7756e-17,5.5511e-17,5.3015e-17
-0.013142,-0.024339,0.026722,0.060214,0.072752,0.016593,0.008543,0.085604,-0.035874,-0.55347,-0.26016,0.33086,-0.19869,0.015413,-0.038309,-0.086957,-0.075966,0.0096474,-0.12536,-0.04245,-0.070988,-0.077614,1.1665e-05,-0.017938,0.016883,-0.086187,-0.026531,0.033675,-0.0016322,0.02271,0.0033269,0.084184,-0.045225,-0.009004,-0.031609,-0.012815,-0.01005,0.013431,-0.267,-0.21276,0.0076816,0.27894,0.42605,-0.11904,-0.052828,-2.1278e-16
-0.12703,0.037132,0.19376,-0.42057,0.070931,-0.055466,0.03194,-0.080531,-0.34225,6.8131e-05,0.068457,0.16312,0.10748,-0.21567,0.13268,0.052589,0.03929,-0.085186,0.0093496,-0.03578,-0.20879,0.038397,-0.19015,0.04329,-0.0067249,-0.13308,0.33623,0.017854,-0.048143,-0.039802,-0.11494,0.028105,0.041159,0.065906,0.053507,0.21066,0.053485,0.24427,-0.17922,0.23406,0.13403,-0.091163,0.016777,-0.061861,-0.22401,-2.3627e-16
-0.67133,0.56979,-0.38963,0.061657,0.023362,0.11655,-0.032501,0.034437,-0.1033,-0.0399,-0.030037,-0.11223,-0.051217,0.00083697,-0.05159,-0.011531,0.024888,-0.017231,-0.019937,0.01483,0.004873,0.075741,0.011504,0.012207,-0.024983,-0.015061,-0.059793,0.06105,-0.011061,0.032013,-0.047071,-0.015628,0.0054955,0.0048343,0.022978,0.038108,-0.00021239,0.010721,3.4694e-17,1.5266e-16,7.6328e-17,-2.0817e-17,2.5153e-17,3.296e-17,9.7145e-17,-2.2385e-17
-0.081259,-0.044645,0.11581,0.042477,-0.039678,-0.1187,-0.095631,0.025838,0.031365,0.12928,-0.13388,-0.071234,-0.0045274,-0.10394,-0.041965,-0.37954,-0.047206,-0.070974,-0.10187,-0.27005,-0.078317,-0.022497,-0.38696,-0.37285,0.13536,-0.014925,-0.17364,0.14602,-0.27587,0.22125,0.16806,-0.31585,0.17588,0.092859,0.033969,0.043737,-0.030105,-0.028475,5.6032e-16,5.4275e-16,1.0061e-16,-4.5103e-17,5.5511e-17,-2.0383e-16,-5.7246e-17,-7.8533e-17
-0.024105,-0.003208,0.019483,-0.046733,-0.056791,0.028577,0.031449,0.0032872,0.11982,-0.02775,-0.11488,-0.19858,-0.014515,-0.10055,-0.094324,-0.33306,-0.07692,0.14985,-0.061988,0.031702,-0.15281,-0.1574,0.13848,-0.20415,-0.2875,0.26895,0.32108,0.062573,0.38274,-0.098841,-0.1161,-0.16717,-0.075954,-0.074228,-0.014359,-8.1347e-05,-0.23994,0.015948,-0.21709,0.15522,-0.2167,-0.020635,-0.048632,-0.03608,0.020704,1.71e-16
-0.074724,0.04892,0.091103,0.20143,-0.1141,-0.35633,0.12845,-0.29122,0.18695,0.073766,-0.0070839,0.14006,-0.20113,-0.14338,-0.057611,0.21382,-0.21053,0.07937,0.13193,-0.054969,0.18058,0.056251,0.12359,-0.18919,-0.18731,-0.051738,-0.15603,0.071214,-0.046688,0.088223,-0.11154,0.1417,0.085026,0.0040833,0.1702,0.091244,0.18317,0.27633,-0.20531,0.14679,-0.20493,-0.019515,-0.045992,-0.034121,0.01958,9.5285e-17
-0.070007,0.018938,0.072392,-0.032972,-0.025778,0.12633,-0.28545,0.11667,0.34445,0.099931,0.045875,0.28537,0.202,0.37674,-0.29498,0.0016843,-0.078531,0.05438,-0.083194,0.029671,0.10359,0.097624,0.012308,-0.010649,0.081695,-0.0070341,-0.099781,-0.20838,0.074589,0.094101,-0.059696,-0.048838,0.009184,0.004186,-0.15323,0.28168,-0.14758,0.12471,-0.16186,0.21138,0.12104,-0.08233,0.015152,-0.055867,-0.20231,-3.2591e-16
