-0.0040209,0.97089,-0.23829,0.00075031,0.023589,0.00070974,0.0034186,-7.9085e-05,-0.0016709,-7.1384e-19,1.9104e-18
-0.00047282,0.014982,0.012605,-0.00014829,-0.59545,0.44335,0.66697,-0.021478,0.056453,2.8578e-17,1.0174e-16
-0.00065113,0.024089,0.015933,-0.0001958,-0.73431,0.033434,-0.67702,0.018386,-0.011981,3.4071e-17,-1.7983e-16
-0.066809,-0.001981,-0.010072,-0.99484,4.8395e-05,2.018e-05,-2.3899e-05,-0.00062117,-2.6363e-07,-0.032343,-0.0684
-0.00548,0.00048281,0.0024987,0.00077479,0.0051043,0.0092454,-0.023752,-0.69193,-0.0021355,-0.65223,0.30841
-0.044114,0.23712,0.96991,-0.0073298,0.030942,0.0085803,-0.0017307,0.0044078,0.0012259,-4.4296e-19,2.3136e-18
-3.0829e-05,0.0024059,0.00023709,-6.2711e-06,-0.021858,-0.15339,-0.0013997,-0.005209,0.98791,1.2789e-16,2.2365e-16
-0.0050694,-0.00015031,-0.00076422,-0.075488,3.6722e-06,1.5313e-06,-1.8134e-06,-4.7134e-05,-2.0004e-08,0.42625,0.90144
-0.00052542,0.011124,0.016202,-0.00017673,-0.32278,-0.88235,0.30919,-0.02427,-0.14386,-7.8659e-17,-1.402e-17
-0.99674,-0.014312,-0.04134,0.067378,-0.00059339,-0.00025227,0.00029971,0.0077922,3.314e-06,1.2409e-17,-4.8447e-18
-0.0057097,0.00050305,0.0026035,0.00080727,0.0053183,0.0096329,-0.024747,-0.72093,-0.0022251,0.62599,-0.296
