-0,-0.9988,0.049,0,-0.0016009,0,-0
-0,-0.00086022,-0.0025509,-3.7802e-17,0.45862,-0.31149,0.83225
0,0,0,1,0,0,-1.1102e-16
0,-0.00080713,-0.0023935,1.0696e-16,0.43031,0.89727,0.098696
0,-0.0014583,-0.0043245,1.0369e-16,0.77748,-0.31287,-0.54555
0,-0.04899,-0.99878,-3.2116e-17,-0.0056473,0,1.1102e-16
-1,-0,0,0,-0,0,-0
