-0.51369,-0.57808,-0.46394,-0.21168,-0.35561,-0.079383,0.048463,-0.024354,0.001597,-0.025512,0.014156,-0.0040781,0.011822,-0.030975,0.020121,0.0064745,-0.023849,-0.0012829,-0.021656,0.018135,0.012045,-0.0041663,-0.0091169,-0.0098303,0.017082,0.021879,-0.021929,-0.010769,-0.0039855,-0.0026058,-0.00057875,-0.0060759,-0.020036,0.0059002,0.00018526,0.0081088,0.0020227,0.0073075,-0.0081276,-0.0010396,-0.00046,-0.0037291,0,0
-0.020644,0.020858,-0.037358,0.049049,-0.00041955,-0.02516,0.066539,-0.17183,-0.27768,0.22743,-0.10885,0.12003,0.26159,0.027633,-0.020068,-0.054809,-0.0054686,0.11817,0.029937,0.07152,0.051804,0.13153,0.016829,-0.26716,0.075515,-0.31139,0.14406,0.31673,-0.041013,-0.24097,0.0086076,-0.098839,-0.012905,-0.045946,-0.042054,-0.11485,-0.1374,-0.090049,-0.12149,-0.022519,-0.018037,-0.038674,0.51651,0.00037504
-0.067356,-0.012354,0.049045,0.041162,0.011092,-0.032285,0.042061,-0.084542,0.20926,0.25508,0.32791,-0.14581,0.084078,0.10414,-0.063579,-0.0048066,-0.05791,0.053101,0.26693,-0.28318,0.2429,0.060678,0.16692,-0.20204,-0.094201,-0.1996,-0.25647,-0.19605,0.21908,-0.0043311,0.12481,0.020243,0.10028,0.0037986,0.21067,-0.089306,-0.2038,0.21003,0.10343,0.18584,0.147,0.025931,1.8041e-15,-5.753e-17
-0.56569,0.74584,-0.12912,-0.23964,-0.083038,0.037071,0.060292,0.018295,0.091537,-0.045949,-0.020252,0.011979,0.043262,0.025295,-0.054513,-0.0071907,-0.059384,-0.027483,0.039279,0.0017436,-0.023919,0.012528,-0.052447,-0.0031668,0.0015526,0.021161,0.052708,-0.02646,-0.0063363,0.015536,0.038457,-0.043932,-0.029265,-0.012431,-0.042853,0.00047614,-0.010213,0.0036289,-0.01997,-0.00507,0.021554,0.0040589,-3.9552e-16,-2.6461e-18
-0.003036,0.0049659,-0.0106,0.029066,-0.00076281,0.016176,-0.0057965,0.056725,0.036218,-0.04911,-0.023041,-0.024403,-0.019059,0.0078222,-0.0038467,-0.019698,-0.018944,0.023618,0.1088,0.11605,-0.11944,-0.12751,0.26644,-0.08954,-0.11076,0.26227,-0.12031,0.23591,-0.098485,-0.18712,0.05431,-0.1727,-0.13861,-0.50608,0.24445,0.3983,-0.19926,-0.00048602,0.036636,0.11597,-0.057235,0.27184,6.0694e-15,6.3878e-17
-0.05267,0.052304,-0.023798,0.04796,0.0032408,0.0082567,0.075879,0.14394,0.042873,0.25282,-0.2475,-0.33811,0.065686,-0.020684,0.22145,0.20358,0.017556,-0.1395,-0.11701,0.092886,0.020582,-0.18475,-0.023979,0.039985,0.036424,-0.13147,-0.3946,0.30426,-0.091881,0.029943,-0.18653,0.27646,-0.041449,0.066145,0.01817,-0.08126,0.013904,-0.016988,0.15715,-0.14864,0.26911,0.17179,7.2516e-15,7.6659e-17
-0.1958,-0.035606,-0.069365,0.0069723,0.59881,-0.7252,-0.0021261,0.016801,-0.1192,-0.059227,0.0050181,-0.040242,0.0042347,-0.065851,-0.051787,0.05463,0.025335,0.031401,-0.09389,-0.10517,0.048596,0.049732,0.027043,0.03047,0.0043257,0.081489,-0.0089744,0.037249,0.034877,0.01503,0.010663,-0.010363,-0.0098582,-0.0055338,0.011879,0.02411,0.036715,-0.010027,0.0058724,-0.010924,0.018875,0.027949,7.2013e-16,1.2062e-17
-0.060049,-0.020708,0.0035927,-0.017127,0.0097127,0.0050458,-0.23722,-0.15596,0.047242,-0.11156,-0.23362,-0.024934,-0.072376,0.41074,0.20008,-0.26517,-0.089142,0.20453,-0.082181,-0.29804,0.0066074,-0.062193,0.10572,0.20262,-0.32265,-0.26518,0.018553,0.075038,-0.074669,0.14058,0.065266,-0.072746,0.088967,-0.20143,0.086344,-0.095932,0.16774,-0.16245,0.077583,-0.13374,0.019666,0.0047376,-1.393e-15,1.1254e-16
-0.06461,-0.045158,-0.014134,-0.026525,0.14039,0.07196,-0.33185,-0.12248,-0.14455,0.071476,0.024857,-0.34032,-0.18551,0.31334,-0.25993,-0.069671,-0.33215,-0.12293,-0.10649,0.18172,-0.16724,-0.10814,-0.060767,-0.1165,-0.068208,-0.047679,0.085879,-0.091992,0.032192,-0.059837,-0.22673,0.14811,-0.051953,0.086368,-0.089503,0.1141,-0.16795,0.13837,-0.26946,0.12745,0.023753,-0.002874,-3.6308e-15,-5.6288e-17
-0.0037131,0.0034672,-0.0067852,0.033619,-0.00060843,0.018463,-0.019633,0.054302,0.11819,0.10092,0.094805,-0.13398,0.11351,-0.063893,0.13845,-0.11487,-0.050244,-0.069165,-0.3393,-0.098419,0.24776,-0.15364,0.155,-0.045164,0.15251,-0.091185,0.24746,-0.15298,0.092193,-0.0474,-0.078415,-0.12602,0.086397,-0.090074,-0.4416,0.11352,-0.10695,0.050579,0.22495,-0.119,-0.27049,0.35656,4.8156e-15,-2.9619e-17
