"100.csv","101.csv","129.csv","130.csv","131.csv","132.csv","160.csv","161.csv","162.csv","163.csv","191.csv","192.csv","193.csv","194.csv","222.csv","223.csv","224.csv","225.csv","253.csv","254.csv","255.csv","256.csv","284.csv","285.csv","286.csv","287.csv","315.csv","316.csv","317.csv","318.csv","346.csv","347.csv","348.csv","349.csv","36.csv","37.csv","377.csv","378.csv","379.csv","38.csv","380.csv","39.csv","408.csv","409.csv","410.csv","411.csv","439.csv","440.csv","441.csv","442.csv","470.csv","471.csv","472.csv","473.csv","5.csv","501.csv","502.csv","503.csv","504.csv","532.csv","533.csv","534.csv","535.csv","563.csv","564.csv","565.csv","566.csv","594.csv","595.csv","596.csv","597.csv","6.csv","67.csv","68.csv","69.csv","7.csv","70.csv","8.csv","98.csv","99.csv"
"-0.10429","-0.14277","0.017866","-0.096945","-0.14595","-0.10722","0.1033","-0.14507","0.021804","-1.8116e-005","0.030172","0.16723","-0.012224","0.041896","-0.095252","0.092911","-0.088812","0.092754","-0.1911","0.19739","-0.078667","0.18093","-0.090566","0.14344","-0.23808","0.078097","-0.03594","0.22195","-0.052264","-0.026748","0.24686","0.010373","-0.10675","-0.0075405","0.088312","0.15309","0.019788","-0.28319","-0.17809","0.32014","0.10275","-0.1438","-0.032844","-0.043195","-0.040643","-0.2023","0.035779","0.11221","0.061532","0.01021","-0.024357","-0.06065","-0.0028034","-0.031554","-0.19813","-0.0414","-0.011185","0.13166","0.1375","0.15193","0.12815","0.025439","-0.013356","-0.045728","-0.0029933","-0.008965","-0.094647","-0.0036959","-0.033311","-0.012114","-0.043022","0.060473","0.099232","0.058115","0.0038526","0.0082897","0.019767","0.0078521","0.00053862","-0.037658"
"-0.1098","-0.13683","-0.026656","-0.055107","-0.077227","0.1026","0.046329","-0.11949","-0.08561","-0.25174","0.061273","0.067435","-0.15964","0.053168","0.059389","-0.02976","-0.050352","0.094139","-0.14096","0.069069","0.036113","0.14924","0.063028","0.075898","0.1223","-0.015752","-0.016658","0.11239","0.1516","-0.069342","-0.099074","-0.27905","-0.043041","-0.075985","-0.18138","-0.16136","0.038389","0.28424","-0.28088","-0.27601","0.19612","-0.041992","0.045863","0.20548","-0.10498","0.081989","0.035003","0.15763","0.099887","-0.0044942","-0.00055244","0.070973","-0.061217","0.14411","-0.14092","0.011986","0.17966","0.040767","-0.063591","0.10938","-0.0079414","0.0041909","-0.037223","-0.1053","-0.13391","-0.031491","0.086909","0.024036","0.030372","0.0095729","6.3097e-005","-0.090662","0.015674","-0.062975","-0.00094515","-0.034193","0.040463","-0.056694","-0.00020372","0.083993"
"-0.12098","0.062142","0.17901","0.078206","0.095555","0.025835","-0.077356","-0.0064191","-0.010468","0.034856","0.056946","0.053465","-0.077432","-0.063109","0.13721","-0.19822","0.02163","-0.070218","-0.23437","0.008648","0.030163","-0.020567","0.032227","0.039904","-0.0032073","-0.22378","0.080008","-0.046421","-0.060021","0.029446","0.1381","-0.17491","-0.10547","0.050133","0.112","-0.14514","-0.22439","-0.079037","0.12505","-0.019645","-0.27226","-0.30894","0.15156","0.092527","0.036028","-0.0053908","0.1552","0.065417","-0.04676","-0.19517","-0.22788","-0.187","0.025517","0.15055","0.067556","0.22598","-0.056531","0.12975","0.052056","-0.051847","-0.022961","0.037415","-0.00094855","-0.068829","-0.156","0.028091","0.084962","0.039855","0.045558","0.047142","0.065238","0.10741","0.041703","0.020988","-0.052099","-0.039827","-0.14509","0.056072","-0.02098","-0.028841"
