-0.09952,0.0082797,0.0080303,0.048559,0.095516,0.15103,-0.00095411,0.21965,-0.05515,0.066628,-0.063049,0.062929,-0.025171,0.090781,-0.010285,-0.0097423,0.00029449,-0.077613,0.10476,-0.023343,0.048653,-0.07824,0.0028829,-0.042442,0.11619,-0.0068943,0.063273,-0.16832,-0.11569,0.034597,-0.033945,-0.018797,0.14333,0.055035,0.079109,-0.12606,-0.089296,0.06929,0.11433,0.074926,0.11031,-0.032323,0.14832,-0.027005,0.13037,-0.11122,0.031924,-0.13226,0.049994,-0.001623,0.016419,-0.14988,0.014801,-0.065773,0.081479,-0.054478,0.20174,-0.12286,0.069471,-0.053451,-0.073106,0.12823,-0.051248,-0.085665,0.040595,0.081049,-0.2775,0.17246,-0.0070739,-0.11126,0.059448,0.05223,0.16229,-0.031699,-0.029481,-0.046474,0.10081,0.024987,0.046455,0.03669,0.02257,-0.01111,-0.09533,0.117,0.017516,0.024764,0.039101,0.011779,-0.073489,-0.048208,-0.18692,0.092518,0.19009,0.066859,0.020511,0.081368,-0.069931,-0.1278,-0.12798,-0.031764,-0.0067044,0.061448,0.04132,0.076327,0.025681,0.04338,0.031298,0.0094702,0.024248,0.012053,0.01187,0.11541,-0.030136,-0.13542,-0.099291,-0.028863,-0.070555,-0.044411,0.13804,0.080757,0.043908,0.048636,0.043956,0.047597,0.043922,0.0057625,-0.074531,-0.03608,-0.0018866,-0.011467,-0.039662,-0.065679,-0.01801,-0.0349,-0.043559,-0.03497,-0.0075984,-0.041378,0.050573,0.03668,0.031074,0.078645,0.07804,0.062931,0.014219,0.009164,0.0015974,-0.0056098,-0.014602,-0.062577,-0.020999,-0.0045269,-0.0078623,-0.05629,-0.020746,-0.016276,-0.044642,0.03581,0.033129,0.0013465
-0.10889,0.025686,-0.0047769,-0.0047603,0.013031,-0.0020727,0.022694,0.14256,-0.014404,0.0039037,-0.09584,0.11817,0.19491,-0.12981,-0.011131,-0.027816,0.064565,-0.0020043,0.0032828,-0.056682,0.13917,0.13779,0.085906,0.002631,0.027379,-0.07381,0.088522,0.041895,0.10381,-0.056763,-0.0020771,-0.030526,0.053239,-0.059348,-0.0068042,0.017098,0.029976,-0.051505,-0.025747,-0.081424,-0.20595,0.20225,0.029772,0.067898,-0.0024399,0.11512,-0.043723,-0.07344,0.17394,0.081213,-0.063077,0.011324,-0.056776,-0.013261,0.070842,-0.13645,0.10904,-0.072227,-0.1186,-0.085131,-0.075107,0.23715,0.047432,-0.038785,-0.00027568,-0.082508,0.29914,-0.12826,0.081924,-0.088051,0.074522,-0.09974,0.046302,0.096103,0.20933,-0.2831,0.040744,0.11024,-0.080038,-0.057063,-0.024475,0.04458,-0.038225,-0.0055804,-0.030773,0.010314,0.016741,0.011987,-0.061701,-0.039896,-0.0071121,0.019998,0.06658,0.10529,-0.044856,-0.045031,0.050004,-0.095807,-0.033362,0.05348,-0.034635,0.030967,-0.021607,0.048242,-0.069063,0.027017,0.14527,0.075876,-0.013572,0.032423,-0.02405,-0.024978,0.035456,-0.011579,0.0072459,0.033274,0.012749,0.0057976,0.022469,-0.01926,0.030487,-0.049488,0.0346,-0.051904,0.023907,0.053615,0.057981,0.057966,-0.12534,-0.081584,0.097614,-0.037509,-0.0079931,0.13785,-0.045031,-0.049356,0.044135,-0.048789,-0.0013878,-0.018864,0.043466,-0.11016,-0.0016797,0.031885,-0.022998,0.034981,0.036676,0.0065282,0.064276,0.059769,0.020202,-0.030507,-0.032149,0.053499,0.0022434,0.013653,-0.04554,-0.023179,0.0055795,0.007931
-0.11692,0.029408,-0.0023464,-0.029682,-0.095054,-0.09801,0.00038547,-0.090163,-0.0038581,0.00063049,0.023022,-0.0073584,-0.0050807,0.030896,0.022564,0.029391,-0.022723,-0.019844,0.12678,0.0063102,-0.044249,0.17247,-0.050237,-0.018027,-0.058994,0.0037001,0.041313,0.074676,-0.044668,0.017906,0.00092462,0.084727,-0.038343,-0.012969,0.046282,0.019492,-0.088447,0.07033,-0.039111,-0.027172,-0.13737,0.11911,-0.0088127,-0.011375,-0.10498,-0.019657,-0.016875,-0.019809,-0.066453,-0.025513,0.035681,0.015989,0.14972,0.0464,0.018603,-0.028176,0.040302,-0.013138,-0.00033937,0.091879,0.024625,0.19206,-0.15485,-0.086975,-0.016243,-0.0501,0.039605,0.018838,-0.0017993,0.062046,0.039567,0.22616,0.068665,0.0013519,-0.17537,-0.045454,0.12929,-0.070802,0.15908,0.025471,-0.12048,-0.062396,-0.016901,-0.15506,-0.0033682,0.085405,0.0836,-0.0081505,0.043954,0.053553,-0.08151,0.0052315,-0.074355,-0.092741,-0.0002232,-0.046892,0.13925,0.11021,0.0071055,0.023679,-0.05676,0.1014,-0.097648,0.030002,-0.10821,-0.10473,0.10854,0.15474,-0.0040778,0.11669,0.0013252,0.1769,0.24796,-0.14023,-0.10337,-0.1698,-0.046295,-0.10416,-0.028689,0.066098,0.031327,0.075854,-0.032411,-0.039337,-0.079731,-0.010224,-0.0046048,-0.013871,0.070745,-0.047622,0.01615,-0.059403,0.10101,-0.04927,0.10751,0.030825,0.012214,0.14445,0.039918,-0.030255,-0.14955,0.026877,0.037159,0.04363,0.10026,-0.069261,0.0002162,0.05405,-0.0051732,0.019814,0.072269,0.051694,0.076973,0.03059,-0.1085,0.00074955,0.057789,-0.02812,0.15369,-0.051425
-0.11803,0.030148,-0.002877,-0.018466,-0.063085,-0.076868,-0.0052044,-0.10798,0.0131,-0.03929,-0.05925,0.081281,0.13321,-0.042801,0.018274,0.023526,0.05196,-0.022124,0.014352,-0.010115,0.18365,-0.0078374,0.00027988,-0.0053941,-0.052623,0.030685,-0.094938,-0.046247,0.10292,-0.041082,-0.036396,0.048705,-0.11795,0.051995,-0.069791,-0.024419,0.047321,-0.081155,-0.025605,0.026402,0.0081295,0.091886,0.0013029,0.031103,-0.13479,-0.076587,-0.11437,-0.12023,-0.089358,0.051103,0.081311,0.091553,0.020176,0.029992,0.040807,-0.039974,-0.0074016,-0.010643,-0.12774,0.069436,0.089336,0.014456,-0.084335,-0.028565,-0.088373,0.033176,-0.078275,0.01725,-0.094211,0.028609,-0.094086,0.0066601,-0.011621,0.012629,-0.0066732,0.026763,0.0069143,0.027198,0.025055,0.039788,-0.079753,0.048853,-0.041699,-0.11527,0.027452,0.041217,-0.064391,-0.060862,-0.024086,-0.10681,-0.07211,0.021229,0.092121,0.02239,-0.1127,0.048318,0.080089,-0.020072,0.013778,0.0012338,-0.0095707,-0.13269,0.0064306,0.019836,0.061974,0.011337,0.032326,0.027764,-0.11053,0.045775,0.023038,-0.075144,-0.021058,-0.0097274,0.0025755,-0.048954,-0.012995,-0.040621,0.0093813,-0.052292,0.040899,0.08667,0.035361,0.014948,-0.015849,0.042093,-0.022523,-0.032499,0.098116,0.107,-0.010645,0.043052,-0.049162,0.0040633,0.011349,0.0099043,-0.010161,0.058536,0.029163,-0.0085565,0.24345,0.029654,0.039807,-0.093042,0.01331,0.070785,-0.17858,-0.16727,-0.22067,-0.3806,-0.037134,0.020255,-0.25207,0.038651,0.098778,-0.10577,-0.16955,0.19329,0.020064,0.038645
-0.11201,0.028645,-0.004461,-0.033075,-0.068244,0.14056,-0.078206,-0.11422,-0.0045893,0.032527,-0.02002,0.060455,0.020552,0.011433,-0.0059758,0.10934,-0.021443,0.043018,-0.061111,-0.07779,-0.13603,0.063999,0.13629,0.013511,0.14094,-0.12872,0.11481,-0.013982,0.12024,-0.095521,-0.012223,0.014961,0.10532,0.013828,-0.018531,-0.0090929,0.040685,-0.079235,0.041856,0.010714,0.046108,-0.043318,-0.013271,0.063425,-0.020247,-0.0066826,-0.047058,0.027725,0.022751,0.052707,-0.049765,0.03994,-0.0413,0.012332,-0.036613,-0.077963,-0.03316,0.011662,-0.11505,0.092927,0.012888,0.091184,0.016991,0.0041474,0.10936,-0.01831,-0.009498,-0.11789,-0.094392,-0.080326,0.095566,-0.031541,-0.084453,-0.13956,0.0045535,0.15435,0.050622,-0.083071,0.035371,-0.003814,0.14843,-0.084613,0.053446,0.12887,0.019231,-0.010766,-0.014137,-0.033725,0.16763,0.098392,0.045036,-0.06498,-0.03984,0.0099821,-0.0029122,-0.067517,0.10996,-0.014463,-0.059989,-0.080929,-0.065879,0.062072,0.035737,0.10922,0.048959,-0.016273,0.013652,0.037835,0.024177,0.0081624,0.13304,-0.064132,-0.05196,-0.04849,0.053557,-0.050142,-0.044933,0.069307,0.014665,-0.10972,-0.077579,0.022806,0.084569,0.066493,0.018745,-0.084839,0.044724,-0.15645,0.060573,0.051056,0.0090684,-0.065769,-0.027624,0.0078681,0.084489,-0.15208,-0.053506,0.089163,0.16908,0.18191,0.01526,-0.087375,0.058589,0.11944,0.071191,-0.016979,-0.11748,-0.093858,0.04937,0.05296,-0.04162,0.19998,0.070974,-0.098736,-0.21122,0.14381,-0.15416,0.16301,-0.064482,0.0083268
-0.11204,0.027478,-0.0022978,-0.020593,-0.053798,-0.047474,-0.00537,-0.070416,0.030301,-0.067398,-0.070431,0.065696,0.11783,-0.030867,0.003049,0.11527,0.02402,0.073068,-0.14787,-0.049849,-0.14252,0.017093,-0.048533,0.0077354,-0.0058271,-0.0536,-0.039272,-0.083999,0.20379,0.0019098,0.028219,0.14254,0.25281,-0.16074,0.16464,-0.091437,-0.19073,0.04822,-0.0037718,0.02075,-0.094714,0.05533,0.056082,0.063087,-0.028139,0.068272,-0.050382,-0.066855,-0.0091227,0.074641,0.049086,0.063817,-0.052526,0.033649,0.027032,-0.0083996,-0.02427,0.033994,-0.12641,0.028581,0.051817,0.1635,-0.010497,-0.094394,0.035751,-0.00312,-0.043126,-0.03339,-0.092917,-0.0078574,0.0076309,0.02288,0.11206,-0.076578,-0.077501,0.14857,-0.057654,-0.10849,0.1023,0.0059291,-0.066735,0.022695,-0.10188,-0.047333,-0.029126,0.030318,0.13437,0.076974,-0.036126,0.097428,-0.042769,0.046889,0.058538,0.10733,0.091145,0.068197,-0.17405,0.036118,0.11919,-0.022343,0.15408,0.0090265,0.081748,-0.13388,-0.010347,-0.03012,-0.15773,-0.14859,0.033911,-0.14653,-0.10219,-0.048891,-0.085429,0.055302,-0.020334,0.12202,-0.071336,-0.012848,-0.053774,0.089977,-0.028123,0.015641,0.027828,-0.01928,-0.078779,0.02308,0.07335,-0.0012735,0.022474,0.057905,-7.4462e-005,0.097974,0.070335,0.00057865,-0.072911,0.10274,-0.047926,-0.055458,-0.054468,-0.060393,0.032237,-0.04943,-0.002443,-0.047815,-0.047755,-0.059951,0.054862,0.18056,-0.033076,0.085164,-0.069622,0.069492,-0.059268,-0.012195,0.0079077,-0.10427,-0.013412,-0.05882,-0.0031376,-0.013113
-0.087496,0.01142,0.010096,0.12286,0.088222,-0.21408,0.022542,-0.11499,-0.075748,0.09072,-0.061484,0.051848,-0.022023,0.12484,-0.16218,-0.1929,0.021017,-0.014961,-0.14915,0.023451,-0.0050867,-0.054651,-0.021559,0.010859,0.040257,0.026771,0.037483,0.1409,-0.0399,-0.065083,-0.017032,-0.043733,0.04109,0.061077,0.12152,-0.076294,0.09795,0.053752,0.18816,0.034781,-0.02176,-0.13363,-0.024981,-0.070504,0.10004,0.014178,0.0016147,0.0098236,-0.015134,-0.074178,0.068886,0.19107,-0.011587,0.057301,0.073124,0.094897,-0.0037071,0.054351,-0.019527,-0.029019,0.060535,-0.012954,-0.076346,0.020191,-0.042038,-0.086699,0.12749,-0.072523,0.067871,0.069209,-0.012018,0.076361,0.028006,0.033921,0.12989,0.018858,0.040922,0.11858,-0.059179,0.16478,0.10939,-0.024866,-0.12276,0.12742,0.18856,0.088083,-0.041886,0.0037046,-0.027826,-0.021003,0.0061237,0.018983,0.036886,-0.013934,-0.040411,0.20171,0.11637,0.11925,-0.0042086,0.0087529,-0.032226,0.0054779,-0.19244,-0.088084,-0.08277,0.029977,-0.029441,-0.0072097,0.0071535,0.074843,-0.035154,-0.052622,-0.041096,-0.065987,-0.11398,0.031051,0.00089472,0.047861,-0.037341,0.13575,-0.0086053,0.063223,0.14614,-0.12076,-0.085357,0.018536,0.030046,-0.09508,0.10498,-0.10449,-0.060545,-0.07585,0.042704,0.0089119,0.02062,-0.069806,-0.10497,-0.13556,0.0053959,-0.0041766,0.051403,-0.01792,0.024847,0.034872,-0.010726,0.069907,0.065837,0.067792,-0.01798,0.0032817,-0.051134,0.10103,-0.0057144,-0.027663,-0.061898,-0.064832,-0.017297,0.043439,-0.089727,-0.075821
-0.0977,0.015505,0.0070747,0.12707,0.10247,-0.062924,-0.018046,-0.083031,-0.059015,0.024061,-0.17275,0.11327,0.045192,0.14222,-0.18561,-0.13792,0.034358,0.014965,-0.16745,-0.043024,-0.051413,-0.1529,-0.015295,0.024022,0.01141,0.0031817,-0.015561,0.091363,0.018478,0.022721,0.023722,0.050293,-0.002452,0.022736,0.020989,-0.018417,0.021133,0.0075266,-0.053003,-0.016033,-0.029686,0.057291,-0.0048612,0.067123,-0.036998,-0.020436,0.098273,-0.032556,0.15223,0.074178,0.027158,-0.033778,0.029868,0.058447,-0.078271,-0.13172,-0.02869,0.016808,0.090046,0.06418,-0.10223,-0.0036615,-0.015046,0.047648,0.040195,0.013401,0.061352,-0.040688,-0.0092837,-0.12352,-0.01148,-0.045772,-0.041025,-0.12684,-0.027948,-0.013304,-0.014305,0.010316,-0.017938,-0.020947,0.027278,-0.0014961,0.10317,-0.17138,-0.037967,-0.06112,-0.15971,-0.069801,-0.040969,-0.19671,0.064592,0.0042026,0.043143,-0.266,-0.050807,-0.057297,-0.1735,-0.01331,0.061505,0.026204,0.082736,0.067721,0.234,0.022383,0.077858,-0.079468,-0.025594,-0.0072296,0.070903,-0.01976,-0.024018,0.040004,-0.043733,0.024538,0.076009,-0.12065,-0.042415,-0.088691,0.064985,0.14643,-0.049508,0.14769,-0.069899,-0.044206,-0.068898,-0.040253,-0.11769,0.15589,-0.15633,-0.13768,-0.055876,0.006864,-0.034621,-0.10256,0.06884,-0.049559,0.072238,0.046282,-0.052403,0.068899,-0.040301,-0.006722,-0.048262,0.12248,0.010718,-0.042136,-0.066814,-0.034626,-0.040555,-0.064654,0.035509,0.12869,0.0013951,-0.032862,-0.046876,-0.074354,0.076364,0.0061326,0.040149,-0.040833
-0.10467,0.018126,-0.0049239,0.021747,0.085304,0.089202,0.02001,0.089789,0.065555,-0.12978,-0.018519,-0.074575,-0.12876,0.21414,-0.055165,0.058048,0.0066202,0.03227,-0.20166,0.023522,0.063656,-0.13745,0.10233,0.058994,0.088023,0.072368,-0.074716,0.1458,0.0022856,-0.077361,-0.053147,-0.10063,-0.03285,-0.086244,0.17463,-0.064837,-0.023293,0.11234,-0.016,-0.011709,-0.070646,0.077903,0.013496,-0.025103,-0.051938,0.00085767,0.0030389,-0.053766,0.002707,-0.025077,-0.089981,-0.076291,-0.065007,0.0004146,0.053584,0.18089,0.12956,-0.025584,-0.00010129,-0.0086488,0.033214,0.017338,0.18636,0.068931,-0.068769,0.03697,-0.061842,0.04966,0.057942,0.0093458,0.030141,0.099496,-0.030542,-0.051981,0.12984,0.014987,0.18487,-0.23116,0.051962,-0.10652,0.088987,-0.21912,0.1554,-0.081848,-0.012898,-0.06559,-0.050063,0.059429,0.066541,0.0047221,0.026838,-0.043088,0.067744,0.11917,-0.016261,-0.079759,0.096863,0.058426,0.11718,-0.10686,0.093222,-0.13547,0.0099283,0.016929,-0.033759,-0.054192,0.073458,0.13024,-0.11383,0.012365,0.028228,-0.065513,0.096348,-0.012782,-0.093238,-0.12265,-0.070073,-0.072819,-0.091775,-0.028374,-0.044398,-0.010246,-0.012294,-0.028683,0.054593,0.016463,-0.0072541,-0.0024367,0.033608,0.027107,0.064669,0.051627,-0.063657,0.03656,-0.03943,0.016112,0.014506,-0.073215,-0.062702,-0.089387,0.0026983,-0.12759,-0.030501,-0.043274,-0.027205,-0.0086495,0.01724,-0.017163,-0.085239,-0.014912,-0.010949,0.045538,-0.04562,0.049165,0.11009,0.10052,-0.010911,-0.049797,-0.054596,0.0055951
-0.10805,0.026188,-5.0936e-005,-0.030571,-0.084255,-0.040785,0.0099741,-0.043364,0.042825,-0.11805,-0.080129,-0.0050669,-0.071642,0.22373,-0.05182,0.010831,-0.012676,-0.019736,0.016767,0.018568,0.23437,-0.011164,0.072815,-0.027308,-0.063104,-0.064216,0.17369,0.034744,0.0179,0.016295,0.027935,0.059252,0.048838,-0.030764,-0.068381,0.11267,-0.033231,0.039491,-0.091287,-0.11036,-0.073433,-0.013384,-0.10512,-0.22475,0.19158,0.0080275,0.017909,0.053224,0.0019108,0.075102,0.056859,-0.10644,0.01824,0.041685,0.10841,0.028788,-0.032461,-0.074362,-0.28824,-0.092978,-0.022466,0.06875,0.085763,-0.12081,-0.074722,-0.044805,-0.13684,0.095034,-0.034779,0.19462,0.057878,-0.071073,0.093091,0.016527,-0.11013,-0.0056422,-0.069993,0.035079,-0.12506,-0.0080078,0.039575,0.021298,0.11113,-0.0053343,0.046469,-0.15211,-0.088662,0.094912,0.037431,0.082976,0.015992,0.207,-0.067075,-0.10424,-0.036559,0.0016837,0.091853,-0.12278,0.014234,-0.021437,0.043802,-0.051491,0.046621,-0.10474,0.011123,0.045658,0.10501,-0.017966,-0.027129,-0.040389,-0.055185,0.061077,-0.061129,0.037082,0.14628,0.11085,0.075934,0.12093,-0.058542,0.044903,-0.0067265,0.0090881,0.10835,-0.0032716,-0.023221,-0.063619,-0.097265,0.02442,0.035588,-0.038481,-0.020721,0.046367,-0.015227,-0.10524,0.027868,0.0036303,-0.059214,0.10516,0.095817,-0.069966,-0.049424,0.00070475,-0.014089,0.019396,0.065369,-0.012743,0.053206,-0.052591,0.066787,-0.011894,-0.01408,0.037016,0.036026,-0.031949,0.01409,-0.025196,0.040212,0.023862,-0.0039066,-0.031988
