"1.csv","10.csv","11.csv","12.csv","13.csv","14.csv","15.csv","16.csv","17.csv","18.csv","19.csv","2.csv","20.csv","21.csv","22.csv","23.csv","24.csv","25.csv","26.csv","27.csv","28.csv","29.csv","3.csv","30.csv","31.csv","32.csv","33.csv","34.csv","35.csv","36.csv","37.csv","38.csv","39.csv","4.csv","40.csv","41.csv","42.csv","43.csv","44.csv","45.csv","46.csv","47.csv","48.csv","49.csv","5.csv","50.csv","51.csv","52.csv","53.csv","54.csv","55.csv","56.csv","57.csv","58.csv","59.csv","6.csv","60.csv","7.csv","8.csv","9.csv"
"-0.11891","-0.13402","0.11595","0.12114","-0.1403","-0.1157","0.12527","0.13419","-0.12299","-0.13597","-0.11217","-0.12847","0.12764","0.12868","-0.11946","-0.1271","0.14175","0.14854","-0.1204","0.15106","-0.14149","0.13446","-0.13863","0.088028","-0.10516","-0.14886","-0.14322","0.13202","-0.14776","-0.13965","-0.14544","-0.14416","-0.14754","-0.1331","-0.14074","-0.14078","0.13933","0.13435","-0.13807","-0.11526","-0.11581","-0.14793","-0.11416","-0.12865","-0.13643","-0.1023","0.11712","0.0025277","-0.12001","0.044216","0.14378","-0.13119","0.12083","-0.13395","0.10883","-0.13344","0.1367","-0.14359","-0.1371","-0.13012"
"-0.019689","-0.19771","-0.074689","-0.13252","-0.079072","-0.1346","-0.0045238","-0.13956","-0.15163","-0.20655","-0.12245","-0.14308","-0.1161","-0.14963","-0.019625","0.102","-0.13348","-0.1349","-0.0635","-0.11246","0.050763","-0.19092","-0.048469","-0.043971","-0.022056","-0.13551","-0.13161","-0.13398","0.0025337","0.0908","0.079869","0.1075","0.076913","0.046125","-0.15691","0.090641","-0.091135","-0.13524","-0.1405","0.21419","0.15203","-0.073455","-0.18053","-0.19444","-0.19936","0.033568","0.15012","0.22301","0.18239","0.24793","-0.11807","-0.048759","-0.10118","0.16226","0.12645","0.032521","0.021543","-0.1085","-0.18606","-0.11299"
"0.30561","-0.1106","0.03723","0.041755","-0.082544","-0.022105","0.22273","-0.036597","-0.0034608","-0.044628","-0.15692","0.17784","0.11378","0.083723","0.023554","-0.038245","0.11853","0.062398","0.063714","0.039339","-0.077161","0.053797","0.14897","0.27922","0.24274","0.06376","0.060062","-0.077481","0.14767","-0.096491","-0.077919","-0.05699","-0.094516","0.16132","0.10589","-0.1495","0.18085","0.060192","0.067181","0.063159","0.24463","0.061148","0.00024278","-0.11808","-0.093826","0.29861","-0.0037126","0.24483","0.13332","0.17686","0.051578","-0.040249","0.089776","-0.071705","-0.0466","0.20414","0.082202","0.11065","-0.0086991","0.17004"
