"d14d14d8","d12d15d15","d12d15d14","d16d8d15","d9d16d16","d10d17d17","d18d18d20","d15d17d17","d14d14d15","d14d14d16","d14d14d13","d15d17d16","d14d14d14","d13d13d13","d13d13d14","d11d8d10","d13d13d12","d19d20d20","d18d13d17","d8d8d8","d19d15d17","d15d16d15","d10d10d11","d15d16d14","d18d16d16","d15d16d13","d20d20d20","d10d10d10","d18d16d17","d18d16d18","d19d20d18","d19d20d17","d11d12d13","d19d20d19","d15d16d19","d15d16d18","d10d10d18","d15d16d17","d19d20d16","d15d16d16","d16d14d15","d16d14d14","d16d14d13","d18d19d20","d1d6d15","d15d9d14","d15d15d1","d13d10d17","d1d9d13","d14d13d14","d17d19d1","d14d13d15","d14d5d8","d14d13d12","d14d8d8","d10d18d17","d14d13d13","d20d20d19","d20d20d17","d14d7d1","d20d20d18","d17d13d13","d17d13d16","d17d13d17","d19d13d17","d7d12d14","d18d19d18","d18d19d19","d18d19d16","d15d15d6","d18d19d17","d12d16d9","d15d8d7","d15d7d8","d15d7d7","d1d14d15","d15d1d13","d15d1d15","d1d14d14","d15d1d14","d12d14d14","d17d1d14","d17d1d15","d17d16d18","d18d6d17","d8d9d9","d17d16d15","d11d17d14","d17d16d16","d17d16d17","d10d13d13","d16d15d16","d16d15d17","d16d15d14","d16d15d15","d16d18d18","d14d12d13","d16d7d8","d8d8d13","d16d18d19","d19d18d20","d19d14d16","d19d17d13","d19d17d16","d19d16d18","d16d19d18","d19d17d18","d9d8d8","d19d17d17","d18d18d18","d19d18d16","d18d18d17","d19d18d17","d18d18d16","d19d18d14","d14d1d15","d18d18d15","d17d6d7","d19d18d18","d17d17d20","d19d18d19","d18d18d19","d16d1d6","d11d10d11","d18d18d14","d18d18d13","d7d8d13","d14d10d12","d16d6d6","d17d19d17","d17d19d19","d17d17d14","d17d15d14","d17d17d13","d17d15d16","d17d15d15","d9d10d10","d18d20d19","d17d17d19","d17d17d18","d17d17d17","d20d19d19","d20d19d18","d17d17d16","d20d19d17","d17d17d15","d12d12d13","d17d14d11","d20d19d20","d6d14d15","d14d16d12","d17d14d17","d17d14d16","d14d16d15","d17d14d14","d14d16d16","d9d9d9","d6d7d13","d16d17d15","d1d16d16","d16d17d19","d16d17d18","d16d17d17","d16d17d16","d13d11d14","d1d5d14","d18d20d20","d7d13d14","d19d17d1","d10d14d12","d11d9d11","d8d10d10","d14d8d15","d12d7d14","d16d15d1","d8d14d14","d8d9d14","d8d9d12","d18d15d16","d18d18d1","d13d14d14","d13d14d15","d13d14d13","d10d15d11","d13d15d15","d16d1d15","d13d15d14","d9d5d10","d16d1d17","d19d19d17","d19d19d18","d19d19d16","d17d15d1","d19d19d19","d17d18d17","d17d18d16","d17d18d19","d12d9d11","d17d17d1","d17d18d18","d18d17d16","d18d17d17","d14d17d16","d18d17d15","d14d17d11","d17d18d15","d18d17d18","d18d17d19","d19d19d20","d1d7d7","d1d17d16","d15d14d15","d1d6d8","d15d14d14","d15d14d17","d15d14d16","d16d16d15","d16d16d16","d16d16d17","d16d16d18","d16d16d19","d15d7d14","d16d16d13","d6d16d15","d16d16d14","d20d18d17","d20d18d18","d13d1d10","d15d16d5","d16d13d16","d5d16d16","d15d15d18","d15d15d16","d15d15d15","d15d15d14","d1d15d15","d18d17d1","d1d15d16","d13d16d16","d14d15d14","d14d15d15","d7d8d8","d17d20d19","d11d14d14","d17d20d16","d15d16d1","d11d11d11","d14d15d16","d17d18d20"
"-0.0021227","0.008127","-0.00283","0.00023389","0.011347","0.0025658","-0.0055592","0.020439","-0.0094149","0.028391","0.081581","-0.053825","0.0024226","0.0208","-0.13977","-0.065172","0.082788","0.039987","-0.040849","-0.022544","-0.048613","-0.096239","0.12365","0.062249","0.10256","0.086497","-0.045365","0.052963","0.026932","0.013273","0.020938","-0.027111","-0.016604","-0.0076282","0.011005","-0.020772","-0.0079281","-0.0039049","-0.0070572","0.01607","0.034712","-0.029778","-0.0041989","-0.010169","0.029742","0.0074986","0.013116","-0.018824","0.010434","-0.0012162","0.0034549","-0.0069728","-0.0072141","-0.0074521","-0.015274","0.035663","-0.0014682","-0.027796","0.0035325","-0.0011185","0.018131","-0.014621","-0.015875","0.015349","-0.0053","-0.012772","0.012518","0.018454","0.0099923","0.0037254","0.0086421","-0.0042932","-0.016324","0.014308","-0.0063859","0.0040166","-0.036764","0.012671","-0.0048372","-0.021798","-0.012603","-0.051349","-0.0074669","-0.010382","0.038077","-0.028087","-0.011589","0.0223","0.024333","0.0214","0.017445","-0.01729","0.016632","0.0020084","0.013609","0.001279","0.019748","0.020644","0.014187","-0.0069288","0.03124","-0.0034937","-0.001416","0.029619","0.024381","0.0070993","0.0096746","0.040724","0.011235","0.0073454","-0.020764","0.0060162","0.012696","-0.0073792","-0.030059","0.011549","-0.021846","0.010271","0.027871","-0.010901","-0.012358","-0.048507","-0.013114","-0.025803","0.019608","-0.016073","0.087833","-0.92626","2.8484e-015","-4.3542e-016","2.6715e-015","-1.3028e-015","3.7643e-016","-1.6254e-015","3.3723e-015","5.5407e-015","-5.1912e-016","-4.5172e-015","-6.4913e-015","-1.2945e-014","-7.9936e-015","4.6543e-015","4.6074e-015","-1.2101e-014","5.1799e-015","6.0507e-015","9.6711e-016","2.5171e-015","6.9597e-015","5.9848e-016","5.6205e-016","5.7853e-016","1.8666e-015","-3.27e-015","-1.4841e-015","5.4748e-015","5.0589e-015","2.8588e-015","-3.1156e-015","4.4599e-015","-9.129e-016","-1.6497e-015","8.5348e-016","-1.2011e-015","-1.3088e-015","-9.116e-016","1.3746e-014","3.5822e-016","-1.6098e-015","1.0894e-015","2.5258e-015","-1.9151e-015","3.6169e-016","5.6032e-016","-8.37e-016","6.7307e-016","1.1241e-015","1.733e-015","2.5206e-015","4.4943e-015","1.3149e-015","-1.4416e-015","-3.1572e-015","5.4817e-016","-2.1268e-015","1.0443e-014","3.4374e-015","5.5858e-016","5.4045e-015","7.952e-015","-8.7257e-015","2.8623e-015","-8.2139e-016","-3.8858e-015","-3.0809e-015","-3.6499e-015","9.4022e-016","-1.4962e-015","-1.4919e-015","3.3862e-015","-2.9976e-015","-5.5025e-015","1.9828e-015","2.4668e-015","5.5858e-016","-1.9151e-015","-7.2164e-016","7.9797e-017","-9.763e-015","2.4017e-015","-2.8927e-016","-5.5927e-015","-8.266e-016","-3.6457e-015","3.7524e-015","7.2034e-015","-5.2666e-015","-2.1615e-015","-1.0127e-014","2.4043e-015","-1.3123e-015","2.5136e-015","-1.2455e-015","-9.2721e-016","6.1826e-015","1.6931e-015","-3.6915e-015","5.5164e-016","-8.3007e-016","-8.6042e-016","-8.266e-016","-2.4494e-015","4.7184e-015","2.7096e-015","2.5292e-015","5.1868e-015","-5.513e-015","-1.6168e-015","-6.5854e-016","4.6959e-015","-3.989e-015","-4.6946e-016","5.2042e-015","-1.4893e-015","6.3317e-016","2.8484e-015","-1.2351e-015","-3.9847e-015","5.8027e-015"
"-0.0030991","-0.0073299","-0.0063296","-0.0063544","0.0049473","0.0025679","-0.0010032","0.0054921","-0.0033701","0.0063083","-0.0045534","-0.0049604","0.0067975","-0.0021432","0.0056565","0.0066552","-0.0020191","0.0096887","0.0028581","-0.0024737","0.0048277","0.00018164","0.003956","0.0016083","0.0013665","0.00034656","0.00084068","-0.0048322","-0.009526","0.0057614","0.0065146","-0.0029302","-0.031154","0.0060122","0.012446","0.00014509","0.00047939","-0.014453","0.018769","-0.00059251","-0.020534","-0.018695","-0.022532","-0.028576","-0.026821","-0.014108","0.037592","0.012991","-0.013565","0.022568","0.014774","-0.043213","0.025873","-0.076383","0.1124","0.10696","0.058991","-0.044253","0.097573","0.016881","0.044433","0.042485","0.13909","-0.0080728","-0.00030374","-0.0037593","-0.016831","-0.031007","-0.073981","-0.013812","0.045034","-0.024689","-0.0015043","-0.0051796","-0.026553","-0.018131","-0.048339","-0.0028042","0.0003577","0.039926","-0.05021","-0.060166","0.039509","0.03758","-0.031204","0.042623","0.0068434","0.013008","-0.041758","0.0057784","-0.0050075","-0.013985","-0.011958","-0.012577","0.016312","-0.024072","0.022709","0.039294","0.020182","-0.020043","0.0036733","-0.0073353","0.0056097","-0.020024","0.030891","-0.0020042","0.041361","-0.019238","-0.027752","0.012598","0.0011132","0.024997","-0.007229","0.0090163","0.019072","-0.017736","-0.01052","-0.042812","-0.013966","0.034615","-0.027512","0.015734","-0.031014","-0.013141","0.0010368","0.0077508","-0.93241","-0.087061","-8.6736e-019","-5.5511e-017","-6.9389e-018","1.3878e-017","-6.9389e-018","1.3878e-017","-2.7756e-017","-2.7756e-017","-1.7347e-018","2.7756e-017","1.3878e-017","-1.3878e-017","-1.3878e-017","-4.3368e-019","-3.4694e-018","5.5511e-017","-6.9389e-018","-1.3878e-017","-1.7347e-018","6.9389e-018","-2.7756e-017","6.9389e-018","-1.3878e-017","6.9389e-018","-1.3878e-017","2.7756e-017","3.4694e-018","-2.7756e-017","-1.3878e-017","-8.6736e-019","2.7756e-017","-1.3878e-017","-1.3878e-017","-2.7756e-017","-2.7756e-017","-1.7347e-018","1.3878e-017","-3.4694e-018","-5.5511e-017","-6.9389e-018","1.3878e-017","-2.7756e-017","6.9389e-018","4.3368e-019","-6.9389e-018","-1.3878e-017","-1.7347e-018","-6.9389e-018","-6.9389e-018","-3.4694e-018","6.9389e-018","-1.3878e-017","-3.4694e-018","-1.7347e-018","6.9389e-018","-1.3878e-017","2.7756e-017","-2.7756e-017","-2.7756e-017","-1.3878e-017","-5.5511e-017","8.6736e-019","2.7756e-017","1.3878e-017","1.7347e-018","-2.7756e-017","3.4694e-018","-1.3878e-017","1.3878e-017","3.4694e-018","3.4694e-018","-1.3878e-017","1.3878e-017","1.3878e-017","-2.7756e-017","-1.3878e-017","-1.3878e-017","-3.4694e-018","-1.7347e-018","6.9389e-018","-1.3878e-017","-8.6736e-019","-6.9389e-018","2.7756e-017","1.7347e-018","2.7756e-017","-6.9389e-018","1.3878e-017","-6.9389e-018","2.7756e-017","3.4694e-018","-6.9389e-018","1.3878e-017","6.9389e-018","-6.9389e-018","-1.3878e-017","2.7756e-017","-4.3368e-019","8.6736e-019","-1.3878e-017","1.7347e-018","2.7756e-017","1.7347e-018","2.7756e-017","-2.7756e-017","-6.9389e-018","2.7756e-017","-6.9389e-018","6.9389e-018","1.3878e-017","2.7756e-017","1.3878e-017","5.5511e-017","-1.7347e-018","-6.9389e-018","3.4694e-018","3.4694e-018","-8.6736e-019","-4.3368e-019","-6.9389e-018","-8.6736e-019"
"-0.0017979","0.0029606","0.004562","0.0010074","0.0006973","-0.067247","0.0095114","0.15383","0.11804","-0.05245","-0.03401","0.0064148","0.016702","-0.023595","-0.020979","-0.022359","-0.017449","-0.0019489","0.0036047","-0.010799","0.016992","0.0064808","0.0027747","0.019432","0.0065875","-0.008529","-0.0028333","0.002565","0.0031117","-0.0019139","0.012166","-0.00095854","0.014838","0.020657","-0.0022859","-0.0028105","-0.0035607","0.012059","0.014068","-0.040045","-0.0019606","-0.027735","-0.031924","-0.003086","0.016026","-0.0082039","-0.0015093","0.0040238","-0.0057211","0.0026387","0.005137","0.002195","-0.0082106","0.0075679","0.0046746","-2.4823e-005","-0.0091804","0.0010768","0.00023195","-0.01305","-0.0061579","0.0030481","-0.0014573","-0.013568","-0.00097091","0.0003041","0.00066901","0.004819","0.012815","0.002842","0.0081865","0.0045974","-0.0044343","0.0050086","0.016045","-0.0013964","0.017372","0.0068173","-0.0082968","0.0098983","-0.005795","-0.00072894","0.0021179","0.022835","-0.01842","0.0046763","-0.005571","-0.00059161","-0.010257","0.021015","-0.0036134","-0.01608","0.011731","-0.01677","-0.0031256","-0.004688","-0.0061118","0.0033091","0.0038875","0.0067282","0.0062568","-0.0069642","-0.0056775","-0.013996","0.0026792","-0.015411","0.01787","-0.0033096","-0.014115","0.0050165","-0.0077052","-0.017471","-0.010903","-0.01942","-0.015556","-0.00704","0.0040247","0.014612","0.016537","-0.0088383","0.01022","0.0071134","0.010284","0.0032388","0.028603","0.011987","0.00023961","-0.00040601","-0.0049872","-0.23991","-0.025802","0.075788","-0.031441","0.085878","-0.13524","-0.18287","-0.0070818","0.15772","0.084762","-0.064655","-0.083742","-0.0020775","-0.016534","0.21006","-0.032747","-0.06025","-0.011134","0.028641","-0.12821","0.0459","-0.091158","0.0459","-0.068284","0.13756","0.013545","-0.11495","-0.068422","-0.0049872","0.11599","-0.068147","-0.047805","-0.17813","-0.10633","-0.011333","0.075788","-0.012209","-0.18921","-0.031441","0.072863","-0.18232","0.028641","0.0028225","-0.031441","-0.091158","-0.011131","-0.043812","-0.027117","-0.021741","0.028641","-0.068147","-0.023074","-0.0078306","0.02412","-0.091158","0.16604","-0.16497","-0.13704","-0.091158","-0.2131","0.00434","0.17459","0.062934","0.0076141","-0.10564","0.014261","-0.054032","0.055381","0.013545","0.013545","-0.092794","0.053596","0.08296","-0.1179","-0.086283","-0.091158","-0.020916","-0.0065233","0.035877","-0.081234","-0.004289","-0.043583","0.14017","0.0076141","0.097696","-0.029268","0.093718","-0.027861","0.14527","0.016914","-0.038161","0.075788","0.028641","-0.033488","-0.047805","0.14437","-0.0024997","0.0031027","-0.091158","0.0076141","0.11094","0.0076141","0.098561","-0.11549","-0.024194","0.13838","-0.032747","0.0444","0.072863","0.12014","0.079042","0.2249","-0.0063578","-0.032747","0.013545","0.012862","-0.0049872","-0.0022119","-0.024613","-0.003034"
