0,0,3.1155e-08,2.8893e-08,1.9117e-84,0.0045575,0.003343,0.0035686,0.0086357,0.010029,1.94e-22,0,0.016315,0.003343,0.010029,0.016715,0.40116,0.012086,0,0,0.0047529,2.9361e-195,4.9179e-194,0,0,0,0,0,0,0.002637,0.023401,0.003343,0,0.0069365,0.079927,0.021484,0,0.030131,4.864e-08,1.3456e-08,0.003343,0,0,1.199e-59,0,0.026744,0.010029,7.4402e-201,7.3433e-110,0,6.6609e-133,0.0012651,0.013372,0.23401,0,1.105e-122,0.003343,2.1388e-08,2.0307e-05,0.008528,0.003343,4.2957e-16,0.0078053,8.2318e-08,0,2.0291e-198,0.005238,0.015256,3.0093e-188,0,0,0,0,0.0019711,0.003343,0
0.39839,0.0017959,3.4927e-117,1.4242e-53,9.2947e-117,6.0062e-63,1.7864e-130,4.9685e-117,4.8835e-115,2.4105e-120,1.7458e-118,0.00089794,4.1989e-116,7.0505e-112,4.6682e-129,8.1212e-127,7.3421e-129,7.4981e-118,5.1354e-09,0.00029931,1.1242e-62,7.2735e-42,0.039799,0.0020952,0.00029931,0.0020952,0.0011973,0.00029931,0.0059863,1.311e-63,1.7456e-129,6.0472e-133,0.0035918,4.1268e-64,3.8518e-116,3.0374e-117,0.23855,1.4545e-63,5.0833e-118,2.7943e-61,6.6478e-126,0.0014966,0.0059863,4.8417e-119,2.5328e-10,3.5222e-128,2.3254e-128,2.6801e-113,5.636e-117,0.0077821,3.5789e-119,1.9493e-115,6.2339e-129,4.3031e-132,0.0056869,9.5837e-114,2.0968e-131,4.0848e-117,1.7312e-122,1.5342e-117,1.67e-129,5.2527e-20,1.4355e-61,1.8536e-64,7.4372e-06,1.1645e-118,5.3117e-118,1.8616e-116,2.5206e-120,0.00029931,0.0020952,5.1873e-10,0.27896,7.5176e-117,4.1134e-129,0.0023945
3.2709e-158,3.4063e-146,0.0097944,0.040724,0.0015465,0.010638,2.1397e-18,0.012337,0.0064008,1.1363e-12,0.007217,2.6921e-145,0.0083096,7.6098e-21,3.3886e-215,2.8055e-14,4.5125e-30,0.0027758,0.0056705,4.7262e-11,0.012155,0.0005155,1.7315e-05,5.2221e-145,3.6455e-158,3.8149e-143,2.9344e-186,8.306e-195,9.7667e-194,0.14651,5.039e-21,2.6883e-88,8.8217e-178,0.013364,0.097476,0.0069971,2.309e-172,0.044326,0.012372,0.012887,2.5647e-25,2.6408e-183,9.5735e-194,0.002062,0.004124,1.1638e-14,8.2071e-118,0.0005155,0.002062,1.8521e-184,0.0005155,0.00083591,2.9381e-26,2.1658e-17,2.6391e-193,0.001031,3.3021e-216,0.011341,0.00051237,0.013119,1.7719e-215,0.35157,0.0085908,0.12836,0.0035957,0.0005155,0.0022853,0.0048644,0.0005155,1.5795e-158,2.1261e-181,0.003093,1.8402e-06,0.0084595,1.3046e-202,2.6076e-157
