0.51373,0.002792,0.00046533,6.4927e-011,0.019079,0.0074453,0.00093067,0.012564,1.3167e-173,0.00698,0.00046533,3.5222e-167,0.38157,0.00046533,0.0023267,0.0018613,1.5906e-165,0.00046533,4.1606e-166,0.001396,7.4878e-164,1.1494e-171,0.00046533,0.00093067,0.0018613,7.0982e-161,6.4402e-166,0.0018613,0.033039,1.8786e-166,3.7058e-164,0.00046533,0.00093067,1.153e-172,0.0079107,6.0998e-173,1.9499e-174
7.1343e-231,4.3679e-234,1.4646e-236,3.1841e-235,1.1805e-220,7.7811e-232,1.009e-229,2.1599e-229,4.6212e-241,5.5194e-233,3.6749e-227,0.00072206,1.6582e-224,4.0978e-235,2.1461e-234,1.3159e-233,0.004386,5.4438e-234,0.001462,3.4247e-222,0.003655,0.000731,1.7304e-234,1.7845e-226,5.0997e-233,0.11184,0.87135,3.4738e-230,3.4925e-233,0.002924,0.002924,3.2845e-237,4.2295e-226,2.9268e-239,3.8744e-230,1.3657e-240,2.0097e-033
1.7054e-050,0,0,0.060025,1.5512e-317,5.5879e-321,7.4653e-321,6.5711e-322,0.0012771,4.8912e-322,9.6475e-319,1.5624e-005,1.558e-318,0,0,2.6185e-322,0,0,0,2.5165e-319,0,0,6.579e-027,4.3527e-321,5.9288e-323,1.4822e-323,3.4411e-036,1.4564e-318,9.8813e-324,0,0,0,3.8445e-319,0.0012771,2.3642e-319,0.0012771,0.93613
