3.8487e-026,2.6413e-311,1,1.9852e-311,8.3172e-025,1.8315e-050,1.8895e-308,1.7387e-049,1.0444e-024
0.00093458,1.7258e-248,1.6253e-027,1.5291e-248,0.00093458,0.99626,0.00093458,4.8908e-026,0.00093458
3.6608e-024,0.00039062,1.5094e-040,0.00039062,7.9521e-023,1.1735e-041,8.9455e-015,0.99922,8.4024e-023
