2.3686e-217,0.00070792,0.42404,1.8141e-217,3.2226e-215,0.0014158,9.8762e-215,5.053e-010,1.3508e-010,4.9782e-216,1.7004e-214,8.5766e-214,6.0413e-216,1.6734e-031,1.52e-216,0.0035396,0.00070792,6.1277e-056,1.2262e-218,1.7723e-216,5.8668e-218,2.2471e-215,2.3102e-215,1.2433e-215,7.758e-219,1.3782e-215,0.56209,0.00070792,0.0056634,2.0828e-213,4.5592e-212,1.8366e-217,6.2612e-212,6.3904e-216,2.9479e-216,3.5293e-215,2.1191e-218,3.146e-218,8.4089e-215,1.4961e-214,4.7124e-217,4.0115e-219,5.1441e-215,0.0011235,8.0826e-215,1.0959e-217,1.2415e-215,1.5279e-013,7.3286e-216,1.0223e-215,2.9706e-021
0.0067713,6.9477e-310,2.7256e-316,0.0027085,0.060942,2.0751e-322,0.0067713,0.0013543,0.0040628,0.005417,0.15845,0.0013543,0.0040628,1.4822e-323,0.0094798,1.1205e-320,8.8932e-323,6.3235e-320,0.0013543,0.12595,0.005417,0.0013543,0.0040628,0.0081255,0.0013543,0.0081255,1.9486e-015,1.418e-321,4.4076e-320,0.0013543,1.4822e-323,0.0081255,1.4822e-323,0.0067713,0.0040628,0.14626,0.0013543,0.0040628,0.0081255,0.013543,0.0027085,0.0027085,0.005417,0.00055926,0.0027085,0.0027085,0.005417,0.0027085,0.0040628,0.0013543,0.35888
6.3895e-168,4.6595e-170,1.976e-022,4.1565e-168,1.0654e-163,7.702e-170,4.4981e-163,4.4276e-172,2.0474e-169,3.8889e-168,1.5436e-167,3.2546e-171,6.5443e-169,0.00046533,9.2113e-168,7.4105e-169,1.86e-170,0.9986,2.5404e-170,6.1463e-166,8.0777e-169,1.0161e-165,1.3168e-168,1.6905e-164,4.2205e-168,1.2238e-165,1.2416e-166,3.7188e-167,8.6139e-168,1.0019e-168,0.00046533,7.3773e-168,0.00046533,3.7067e-169,5.862e-166,3.5878e-166,2.181e-168,4.5151e-168,9.3036e-164,2.2027e-163,6.1576e-172,4.9043e-170,1.6447e-163,5.9971e-167,1.5509e-170,1.2017e-167,1.0105e-163,6.9772e-173,1.0539e-165,2.7566e-166,1.8651e-169
