1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:6.0	7:2.0	8:0.0	9:1.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:1.0	19:0.0	20:0.0
1:40.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:7.0	2:0.0	3:0.0	4:0.0	5:0.0	6:2.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:1.0	19:0.0	20:0.0
1:20.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:24.0	2:0.0	3:0.0	4:0.0	5:0.0	6:8.0	7:1.0	8:0.0	9:1.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:8.0	2:0.0	3:0.0	4:0.0	5:0.0	6:1.0	7:0.0	8:0.0	9:1.0	10:0.0	11:0.0	12:0.0	13:0.0	14:1.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:17.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:15.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:13.0	16:1.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:15.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:19.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:1.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:15.0	16:0.0	17:0.0	18:0.0	19:1.0	20:0.0
1:1.0	2:0.0	3:1.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:17.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:13.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:14.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:17.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:13.0	2:0.0	3:0.0	4:0.0	5:0.0	6:6.0	7:0.0	8:0.0	9:1.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:19.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:26.0	2:0.0	3:0.0	4:0.0	5:0.0	6:13.0	7:1.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:18.0	2:0.0	3:0.0	4:0.0	5:0.0	6:1.0	7:1.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:26.0	2:0.0	3:0.0	4:0.0	5:0.0	6:2.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:1.0	15:0.0	16:0.0	17:0.0	18:1.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:30.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:18.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:11.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:12.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:21.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:14.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:14.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:14.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:15.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:15.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:14.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:13.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:14.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:17.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:30.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:16.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:17.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:1.0	12:1.0	13:38.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:62.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:30.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:30.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:19.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:23.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:30.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:30.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:10.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:10.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:40.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:10.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:34.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:11.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:17.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:30.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:15.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:19.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:18.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:19.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:13.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:14.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:17.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:20.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0
