"1.csv","10.csv","11.csv","12.csv","13.csv","14.csv","15.csv","16.csv","17.csv","18.csv","19.csv","2.csv","20.csv","21.csv","22.csv","23.csv","24.csv","25.csv","26.csv","27.csv","28.csv","29.csv","3.csv","30.csv","31.csv","32.csv","33.csv","34.csv","35.csv","36.csv","37.csv","38.csv","39.csv","4.csv","40.csv","41.csv","42.csv","43.csv","44.csv","45.csv","46.csv","47.csv","48.csv","49.csv","5.csv","50.csv","51.csv","52.csv","53.csv","54.csv","55.csv","56.csv","57.csv","58.csv","59.csv","6.csv","60.csv","7.csv","8.csv","9.csv"
"0.14125","0.13504","0.14988","0.14495","0.13755","0.1185","-0.10693","0.15122","0.13861","0.13771","0.13452","0.15643","-0.12082","-0.095065","-0.10875","-0.13564","0.044383","0.10098","0.10381","0.1149","-0.083115","0.046082","0.15757","-0.11887","0.10268","0.10476","0.14519","0.15945","0.13721","0.10831","0.12426","0.16411","0.15434","0.15993","0.15279","0.14726","0.12894","0.12248","0.16297","0.13659","0.15509","0.16383","0.15644","0.15261","0.15112","0.13983","0.11041","0.070306","0.12823","-0.0054767","0.12608","-0.064931","0.088835","-0.12786","0.064048","0.15153","0.12348","0.1233","0.13018","0.16321"
"-0.18251","0.13687","-0.15086","0.00351","0.1123","0.17921","-0.025829","-0.11114","0.10183","0.083468","0.12442","-0.15769","-0.053224","0.065232","0.021177","0.063624","0.074552","0.16222","0.17156","0.19044","0.11426","0.15228","-0.1443","0.0075776","0.1163","0.12096","-0.10129","-0.13545","0.11935","0.11658","0.18562","-0.11957","0.090347","-0.17612","-0.13979","-0.023132","0.089077","0.14879","-0.11387","0.045097","-0.1349","-0.1369","-0.1602","-0.11723","0.051895","-0.15428","0.18125","0.13979","0.14956","0.14319","0.1773","0.078285","0.17035","0.033985","0.1756","-0.19084","0.19703","-0.059367","0.10836","-0.13643"
"-0.093772","-0.013018","0.10035","-0.077747","0.11706","-0.045733","0.055283","0.14671","0.16918","0.18461","0.18354","0.11878","0.29835","0.038358","0.13445","0.018284","0.22339","0.12953","-0.036665","-0.12138","-0.10403","-0.10813","-0.062596","0.25287","0.19805","-0.16323","-0.071855","-0.096924","-0.05134","-0.093744","-0.063759","-0.085812","-0.029236","0.10875","-0.11643","0.18213","0.21034","-0.15412","0.030581","0.010659","-0.11074","-0.052795","0.13666","-0.018935","0.17275","0.0487","-0.09013","-0.0302","-0.0084328","-0.078271","-0.1097","0.15442","0.15918","0.21466","0.21663","0.087886","-0.16227","0.11229","0.15198","-0.069087"
