"100.csv","101.csv","129.csv","130.csv","131.csv","132.csv","160.csv","161.csv","162.csv","163.csv","191.csv","192.csv","193.csv","194.csv","222.csv","223.csv","224.csv","225.csv","253.csv","254.csv","255.csv","256.csv","284.csv","285.csv","286.csv","287.csv","315.csv","316.csv","317.csv","318.csv","346.csv","347.csv","348.csv","349.csv","36.csv","37.csv","377.csv","378.csv","379.csv","38.csv","380.csv","39.csv","408.csv","409.csv","410.csv","411.csv","439.csv","440.csv","441.csv","442.csv","470.csv","471.csv","472.csv","473.csv","5.csv","501.csv","502.csv","503.csv","504.csv","532.csv","533.csv","534.csv","535.csv","563.csv","564.csv","565.csv","566.csv","594.csv","595.csv","596.csv","597.csv","6.csv","67.csv","68.csv","69.csv","7.csv","70.csv","8.csv","98.csv","99.csv"
"0.12745","0.13934","-0.063317","-0.11576","-0.087323","-0.068986","-0.11782","-0.12551","0.13942","-0.11949","-0.066376","-0.083165","-0.091372","-0.093046","0.13434","0.078173","0.14705","-0.086408","0.092842","-0.024443","-0.090233","-0.10166","0.13585","0.14408","0.12891","0.11743","-0.11838","-0.10776","-0.11569","-0.12034","0.14286","0.14399","0.082596","0.13949","-0.078836","-0.069857","-0.12649","-0.049169","-0.091442","-0.080761","-0.09078","-0.051985","-0.11549","-0.058245","-0.074633","-0.082263","-0.076151","-0.095021","-0.12205","-0.10505","-0.12086","-0.12488","-0.11435","-0.10449","-0.098935","-0.12432","0.1465","-0.12322","-0.11419","0.14661","0.13831","0.14764","0.14774","-0.07235","-0.057977","-0.11171","-0.10143","0.14072","0.099856","0.12864","0.13822","-0.073151","0.14517","0.14491","0.13637","-0.10657","-0.11007","-0.09798","0.13801","0.13385"
"0.035434","-0.013362","0.21813","-0.13515","0.19558","0.19128","-0.10054","-0.14317","-0.0052647","-0.11402","0.16559","0.20131","0.14782","-0.0082439","0.032879","0.11659","-0.0012232","-0.11166","0.082402","0.14897","-0.098373","-0.054538","0.0076034","-0.0013917","0.034273","0.030741","-0.09376","-0.11318","-0.083547","-0.08429","-0.013875","0.002352","0.12996","0.003146","0.17972","0.21549","-0.10188","0.21993","0.0060148","0.20774","0.0048423","0.21611","-0.052973","0.24632","0.21101","0.0578","0.22027","0.078987","-0.030454","-0.023235","-0.088516","-0.11392","-0.008287","-0.065619","0.060734","-0.069651","-0.026668","-0.057735","-0.11058","-0.0139","-0.015844","-0.025168","-0.013861","0.23629","0.23001","0.0016758","0.010589","0.0053026","0.08481","0.025087","-0.004172","0.12905","-0.0039917","-0.011873","0.028005","0.020052","-0.13591","0.033841","-0.0022863","0.0072409"
"0.01615","0.12792","-0.022388","-0.094728","0.043214","0.010099","-0.049531","-0.079787","0.0094914","-0.065348","-0.025099","-0.0030917","0.019265","0.19814","0.021689","-0.12329","0.16481","-0.08631","-0.064617","-0.13615","-0.071294","-0.045648","0.040636","0.14645","0.046471","-0.019509","0.10363","-0.10119","0.18803","-0.028836","0.081206","0.14516","0.023988","0.1769","-0.056379","0.018222","-0.037837","0.016702","0.17452","0.0099047","0.223","0.027847","0.13743","0.046818","0.042331","0.20064","-0.0052157","0.11078","0.1908","0.20627","0.13392","0.10797","0.23639","0.14938","0.14001","0.1287","0.096969","0.19005","0.028399","0.11729","0.18257","0.091209","0.17366","-0.026175","0.0079013","0.17162","0.15336","0.017679","-0.089254","0.12697","0.0063945","0.067678","0.078392","0.1721","0.084109","0.15577","-0.073388","0.11614","0.058899","0.085397"
