"100.csv","101.csv","129.csv","130.csv","131.csv","132.csv","160.csv","161.csv","162.csv","163.csv","191.csv","192.csv","193.csv","194.csv","222.csv","223.csv","224.csv","225.csv","253.csv","254.csv","255.csv","256.csv","284.csv","285.csv","286.csv","287.csv","315.csv","316.csv","317.csv","318.csv","346.csv","347.csv","348.csv","349.csv","36.csv","37.csv","377.csv","378.csv","379.csv","38.csv","380.csv","39.csv","408.csv","409.csv","410.csv","411.csv","439.csv","440.csv","441.csv","442.csv","470.csv","471.csv","472.csv","473.csv","5.csv","501.csv","502.csv","503.csv","504.csv","532.csv","533.csv","534.csv","535.csv","563.csv","564.csv","565.csv","566.csv","594.csv","595.csv","596.csv","597.csv","6.csv","67.csv","68.csv","69.csv","7.csv","70.csv","8.csv","98.csv","99.csv"
"0.1339","0.15095","-0.063499","-0.091453","-0.096833","-0.065457","-0.11201","-0.097869","0.1389","-0.10742","-0.062149","-0.083172","-0.094548","-0.082356","0.13999","0.093412","0.15405","-0.075687","0.10219","-0.0050592","-0.079784","-0.08412","0.13888","0.15138","0.14318","0.12042","-0.10443","-0.091962","-0.10114","-0.10688","0.14358","0.15037","0.098216","0.14817","-0.076932","-0.078677","-0.10734","-0.063339","-0.09234","-0.089941","-0.083005","-0.059305","-0.10235","-0.057412","-0.084448","-0.088812","-0.079046","-0.10457","-0.12406","-0.10459","-0.10998","-0.1053","-0.11183","-0.10094","-0.1067","-0.11543","0.14822","-0.12032","-0.09536","0.14782","0.12887","0.15335","0.144","-0.080856","-0.066207","-0.11488","-0.10614","0.15161","0.12479","0.13446","0.14667","-0.061925","0.15026","0.14945","0.14361","-0.11931","-0.084271","-0.096431","0.14011","0.14161"
"0.010964","-0.036765","0.18504","-0.15231","0.17817","0.1816","-0.10025","-0.1709","-0.039154","-0.15553","0.14358","0.19072","0.10993","-0.072298","0.021559","0.087904","-0.032247","-0.14485","0.056216","0.09001","-0.14493","-0.0918","-0.020165","-0.027725","0.0016159","0.0054764","-0.12604","-0.15206","-0.13001","-0.11177","-0.013386","-0.035684","0.104","-0.026206","0.16479","0.19606","-0.14443","0.19435","-0.0067334","0.17604","-0.035212","0.19818","-0.081814","0.23038","0.20139","0.038001","0.20967","0.058416","-0.058423","-0.060876","-0.12371","-0.15","-0.068262","-0.095737","0.013219","-0.10112","-0.048312","-0.091784","-0.1331","-0.024158","-0.048751","-0.051867","-0.050295","0.20437","0.20971","-0.028338","-0.037677","-0.029042","0.043875","-0.0025068","-0.021569","0.10145","-0.038495","-0.036975","-0.0016664","-0.012953","-0.16654","-0.0015752","0.00049021","-0.025088"
"0.05999","0.13116","0.060599","-0.087676","0.074491","0.040572","-0.090339","-0.12733","-0.025499","-0.12393","-0.0043762","-0.0041107","-0.047247","0.12634","-0.0112","-0.095271","0.15069","-0.10841","-0.072715","-0.14721","-0.14377","-0.089348","-0.036288","0.14631","0.07208","-0.03322","0.10291","-0.13854","0.14249","-0.019872","0.073276","0.11916","0.048808","0.16073","-0.001996","0.032782","-0.077426","0.014947","0.17132","0.015623","0.21234","0.017918","0.16055","0.042634","0.058658","0.1561","0.034989","0.13111","0.19071","0.19281","0.118","0.059032","0.2119","0.11403","0.21647","0.084494","0.11396","0.18913","0.040671","0.092594","0.14814","0.10181","0.14475","0.041837","-0.017325","0.20523","0.13509","0.0050208","-0.068968","0.11357","0.0099128","0.071228","0.078962","0.15383","0.092098","0.18519","-0.12791","0.14876","0.070616","0.053032"
