1:0.010004380313907242	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.01875457065739974	9:0.0	10:0.01826355223395103	11:0.0	12:0.0	13:0.012897494703098224	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.020084473687244354	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.018715566930154335	35:0.0	36:0.13789103161122562	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.007829515028275233	2:0.0	3:0.01461660802672285	4:0.018805246673239927	5:0.0	6:0.017094812128003827	7:0.0	8:0.014677490079704146	9:0.0	10:0.0	11:0.0	12:0.0	13:0.08074953205418019	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.014708183848340139	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.014646965423599046	35:0.0	36:0.05395736019569699	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.01412446435335685	44:0.0
1:0.05402365369509911	2:0.0	3:0.016809099230731275	4:0.10813016837112958	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.018607270788143577	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.020683654741683846	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.0	2:0.0	3:0.0	4:0.041192445093763644	5:0.0	6:0.018722889473527998	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.01750065390415615	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.008860605137211227	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.14281571131162654	37:0.0090652169323794	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.00900394228251652	2:0.0	3:0.008404549615365638	4:0.0	5:0.0	6:0.0	7:0.0	8:0.008439556795829884	9:0.0	10:0.0	11:0.0	12:0.0	13:0.017411617849182603	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.008753756553310628	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.008422005118569453	35:0.0	36:0.15512741056262885	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.00812156700318019	44:0.0
1:0.0	2:0.0	3:0.01461660802672285	4:0.13163672671267948	5:0.0	6:0.0	7:0.0	8:0.014677490079704146	9:0.015792650121045543	10:0.0	11:0.0	12:0.0	13:0.010093691506772523	14:0.0	15:0.0	16:0.0	17:0.0	18:0.03739171690838681	19:0.0	20:0.0	21:0.0	22:0.01571828375523471	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.017985786731898996	37:0.016553874398258037	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.02572554937861862	2:0.0	3:0.016008665934029786	4:0.0	5:0.0	6:0.0	7:0.0	8:0.016075346277771206	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.016108963262467774	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.14774039101202746	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.0	2:0.0	3:0.018676776923034752	4:0.19223141043756367	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0211521728422186	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.03601576913006608	2:0.0	3:0.022412132307641705	4:0.0	5:0.0	6:0.0	7:0.011723792563214631	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.011276274283727442	20:0.01861263688747547	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.011229340158092602	35:0.0	36:0.11720737686954179	37:0.0	38:0.019661173871754967	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.03177861982064654	2:0.0	3:0.0	4:0.012721196278956421	5:0.0	6:0.0	7:0.0	8:0.019857780696070314	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.019899307559519016	20:0.0	21:0.020597074243083834	22:0.02126591331590579	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.02189090680958068	30:0.0	31:0.0	32:0.0	33:0.024456540343771378	34:0.0	35:0.0	36:0.08516799011281583	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.01800788456503304	2:0.0	3:0.0	4:0.0756911178597907	5:0.0	6:0.0196590339472044	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.016914411425591164	20:0.0	21:0.017507513106621256	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.07239279159589346	37:0.01903695555799674	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.0	2:0.0	3:0.0	4:0.03414636895930408	5:0.0	6:0.02069371994442568	7:0.0	8:0.0	9:0.0	10:0.01730231264269045	11:0.0	12:0.0	13:0.012218679192408844	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.01842896116486448	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.01773053709172516	35:0.02376605955048393	36:0.07620293852199311	37:0.020038900587364992	38:0.031043958744876265	39:0.022090678914729454	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.10425617379755969	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.017804643605885434	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.05443067037285222	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.05578369179482978	43:0.0	44:0.0
1:0.18007884565033036	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.14256241947317821	2:0.0	3:0.014007582692276064	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.028073350395231504	35:0.0	36:0.017236378951403203	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.15435329627171174	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0156544733433866	11:0.0	12:0.0	13:0.011054995459798477	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.016108963262467774	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.0469770901696514	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.015223924440540224	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.014646965423599046	35:0.0	36:0.13489340048924248	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.06302759597761563	2:0.0	3:0.016809099230731275	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.016844010237138905	35:0.0	36:0.11376010107926117	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.0	2:0.0	3:0.0	4:0.09268300146096821	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.01721526316049516	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.09849359400801831	37:0.0181304338647588	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.14876078553722943	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.014293214791787762	11:0.0	12:0.0	13:0.010093691506772523	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.014708183848340139	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.008992893365949498	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.039147575141376165	2:0.0	3:0.01461660802672285	4:0.0	5:0.0	6:0.0	7:0.061167613373293725	8:0.014677490079704146	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.014646965423599046	35:0.01963283180257368	36:0.08992893365949499	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.07203153826013216	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.01643719701055593	11:0.0	12:0.0	13:0.011607745232788402	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.016914411425591164	20:0.0	21:0.017507513106621256	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.08273461896673538	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.11705124967271474	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.016844010237138905	35:0.0	36:0.06205096422505154	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.05145109875723724	2:0.0	3:0.016008665934029786	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.016108963262467774	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.1280416722104238	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.06302759597761563	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.017507513106621256	22:0.0	23:0.0	24:0.0	25:0.029751847643372756	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.11376010107926117	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.20683654741683846	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.03601576913006608	2:0.0	3:0.011206066153820853	4:0.0	5:0.0	6:0.0	7:0.0	8:0.011252742394439845	9:0.0	10:0.0	11:0.0	12:0.0	13:0.06964647139673041	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.011276274283727442	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.07584006738617409	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.01082875600424025	44:0.0
1:0.15006570470860864	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.011671675404414172	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.011229340158092602	35:0.0	36:0.020683654741683846	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.13505913423774776	2:0.0	3:0.008404549615365638	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.008422005118569453	35:0.0	36:0.04136730948336769	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.0990433651076817	2:0.0	3:0.016809099230731275	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.016914411425591164	20:0.0	21:0.017507513106621256	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.06205096422505154	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.04501971141258259	2:0.0	3:0.0	4:0.09911932100686878	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.014589594255517714	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.043090947378508014	37:0.01586412963166395	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.06002628188344345	2:0.0	3:0.014007582692276064	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.014036675197615752	35:0.0	36:0.12065465265982245	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.04001752125562897	2:0.0	3:0.0	4:0.05606749471095608	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.012323968312857387	13:0.008598329802065482	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.012968528227126857	22:0.01338964912482957	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.01247704462010289	35:0.0	36:0.05362429007103219	37:0.014101448561479067	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.012031951115822502	44:0.0
1:0.0780341664484765	2:0.0	3:0.011206066153820853	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.01095813134037062	11:0.0	12:0.011091571481571649	13:0.023215490465576805	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.011276274283727442	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.06894551580561281	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.10004380313907242	2:0.0	3:0.0124511846153565	4:0.0	5:0.0	6:0.0	7:0.0	8:0.012503047104933161	9:0.0	10:0.012175701489300686	11:0.0	12:0.0	13:0.008598329802065482	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.012529193648586045	20:0.0	21:0.0	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.05362429007103219	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.04952168255384085	2:0.0	3:0.008404549615365638	4:0.021626033674225918	5:0.0	6:0.0	7:0.0	8:0.008439556795829884	9:0.0	10:0.008218598505277964	11:0.0	12:0.0	13:0.005803872616394201	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.008753756553310628	22:0.01807602631851992	23:0.0	24:0.0	25:0.0	26:0.0	27:0.0	28:0.0	29:0.018607270788143577	30:0.0	31:0.0	32:0.0	33:0.0	34:0.016844010237138905	35:0.0	36:0.07239279159589346	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
1:0.05402365369509911	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.01643719701055593	11:0.0	12:0.016637357222357475	13:0.017411617849182603	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.008457205712795582	20:0.0	21:0.008753756553310628	22:0.0	23:0.0	24:0.0	25:0.0	26:0.0	27:0.01124611762613864	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.010394029646102837	34:0.008422005118569453	35:0.0	36:0.08273461896673538	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0
