1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.012771269225530674	22:0.0	23:0.0	24:0.11453726851216421	25:0.0	26:0.013265446192055885	27:0.0	28:0.03412169213015659	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.01709389492061397	3:0.021626033674225918	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.017021493655947434	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.00823506170142389	21:0.0	22:0.0	23:0.0	24:0.10676509672026735	25:0.0	26:0.0	27:0.015153109123146965	28:0.0	29:0.0	30:0.0	31:0.008792844422410974	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.01709389492061397	3:0.005406508418556479	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.01647012340284778	21:0.0	22:0.0	23:0.0	24:0.12885442707618475	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.015539904473285428	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.014972839457134342	21:0.0	22:0.0	23:0.0	24:0.13387472942980233	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.028489824867689948	3:0.06307593154982559	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.01418457804662286	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.01372510283570648	21:0.0	22:0.0	23:0.0	24:0.07976702628525721	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.027032542092782396	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.00823506170142389	21:0.0	22:0.0	23:0.0	24:0.1214913169575456	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.008792844422410974	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.028489824867689948	3:0.018021694728521595	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.02745020567141296	21:0.0	22:0.0	23:0.0	24:0.1104466517795869	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.012662144385639977	3:0.09611570521878184	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.012200091409516872	21:0.0	22:0.0	23:0.0	24:0.06544986772123669	25:0.0	26:0.0	27:0.022449050552810317	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.02495311577795298	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.013093456658421102	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.01266932569449829	21:0.0	22:0.0	23:0.0	24:0.10761468634934108	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.02705490591511069	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.021367368650767462	3:0.027032542092782396	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.02127686706993429	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.010293827126779861	21:0.010775758409041505	22:0.0	23:0.0	24:0.07823304501054074	25:0.0	26:0.0	27:0.0	28:0.014395088867409814	29:0.0	30:0.0	31:0.010991055528013717	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.010942195691638287	43:0.0	44:0.011141338521903035	45:0.0	46:0.0	47:0.0
1:0.0	2:0.008546947460306984	3:0.043252067348451835	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.008510746827973717	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.00823506170142389	21:0.008620606727233205	22:0.0	23:0.0	24:0.044178660711834766	25:0.0	26:0.008954176179637723	27:0.0	28:0.07485446211053104	29:0.0	30:0.01579236997776615	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.008753756553310628	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.01178889304869929	3:0.01491450598222477	4:0.0	5:0.01355795444634786	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.011738961142032711	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.011358705795067432	21:0.01189049203756304	22:0.0	23:0.0	24:0.09648213258906442	25:0.0	26:0.012350587833983066	27:0.0	28:0.0	29:0.0	30:0.0	31:0.012128061272290998	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.01312893486758396	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.02357778609739858	3:0.0	4:0.0	5:0.01355795444634786	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.011738961142032711	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.012832600543547295	20:0.022717411590134864	21:0.01189049203756304	22:0.0	23:0.0	24:0.08124811165394899	25:0.0	26:0.0	27:0.0	28:0.007942117995812311	29:0.0	30:0.0	31:0.012128061272290998	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.012074146970083625	43:0.0	44:0.02458778156557911	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.013617194924757946	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.013792970763573126	22:0.0	23:0.0	24:0.08246683332875825	25:0.0	26:0.028653363774840717	27:0.0	28:0.03685142750056913	29:0.0	30:0.0	31:0.014068551075857557	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.028012020970594013	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0148642564527078	3:0.037610493346479854	4:0.0	5:0.0	6:0.0	7:0.043478260869565216	8:0.015792650121045543	9:0.0	10:0.0	11:0.0	12:0.014801298831258636	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.09604056676485818	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.14085949792179203	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.028117534143452663	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.014367677878722007	22:0.0	23:0.0	24:0.07363110118639128	25:0.0	26:0.014923626966062871	27:0.0	28:0.09596725911606543	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.042074914963652156	25:0.0	26:0.012791680256625318	27:0.0	28:0.13161224107346114	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.025010733009458937	43:0.0	44:0.012732958310746325	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.012771269225530674	22:0.0	23:0.0	24:0.08726649029498225	25:0.0	26:0.013265446192055885	27:0.0	28:0.06824338426031318	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.025720316429667617	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.13762021429052856	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.03094817028354079	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.03346868235745058	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.015986989858929043	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.024256559147008184	2:0.012662144385639977	3:0.01601928420313031	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.012200091409516872	21:0.0	22:0.0	23:0.0	24:0.11453726851216421	25:0.0	26:0.0	27:0.0	28:0.0	29:0.0	30:0.0	31:0.01302643618134959	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.044178660711834766	25:0.0	26:0.017908352359275445	27:0.0	28:0.12667678203320637	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.017507513106621256	43:0.0	44:0.017826141635044857	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.011494142302977605	22:0.0	23:0.0	24:0.07363110118639128	25:0.0	26:0.0	27:0.0	28:0.09980594948070805	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.011884094423363238	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.008620606727233205	22:0.0	23:0.0	24:0.10676509672026735	25:0.0	26:0.008954176179637723	27:0.0	28:0.040306248828747476	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.008753756553310628	43:0.0	44:0.008913070817522429	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.08032483765788138	25:0.0	26:0.021707093768818724	27:0.0	28:0.0697943702662294	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.021221228008025766	43:0.0	44:0.01080372220305749	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.08835732142366953	25:0.0	26:0.0	27:0.0	28:0.07677380729285234	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.011671675404414172	43:0.0	44:0.011884094423363238	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.014726220237278256	25:0.0	26:0.0	27:0.0	28:0.19193451823213087	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.011671675404414172	43:0.0	44:0.011884094423363238	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.010449220275434188	22:0.0	23:0.0	24:0.1204872564868221	25:0.0	26:0.010853546884409362	27:0.0	28:0.00697943702662294	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.021043895260637144	42:0.010610614004012883	43:0.0	44:0.01080372220305749	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.11524868011782982	25:0.0	26:0.015572480312413432	27:0.0	28:0.030041924592855263	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.015223924440540224	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.011494142302977605	22:0.0	23:0.0	24:0.09326606150276227	25:0.0	26:0.023877803145700593	27:0.0	28:0.05374166510499664	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.011671675404414172	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.011494142302977605	22:0.0	23:0.0	24:0.12762724205641154	25:0.0	26:0.0	27:0.0	28:0.01535476145857047	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.011884094423363238	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.020898440550868376	22:0.0	23:0.0	24:0.0892498196198682	25:0.0	26:0.021707093768818724	27:0.0	28:0.04885605918636058	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.010610614004012883	43:0.0	44:0.01080372220305749	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.01724121345446641	22:0.0	23:0.0	24:0.014726220237278256	25:0.0	26:0.03581670471855089	27:0.0	28:0.1612249953149899	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.017507513106621256	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.011494142302977605	22:0.0	23:0.0	24:0.12762724205641154	25:0.0	26:0.0	27:0.0	28:0.01535476145857047	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.011884094423363238	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.12370024999313735	25:0.0	26:0.0	27:0.0	28:0.018425713750284563	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.014006010485297007	43:0.0	44:0.014260913308035885	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.11191927380331473	25:0.0	26:0.014326681887420359	27:0.0	28:0.03685142750056913	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.014006010485297007	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.10195075548884945	25:0.0	26:0.013775655660981115	27:0.0	28:0.053151097356590085	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.013467317774324045	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.06749517608752532	25:0.0	26:0.0	27:0.0	28:0.09596725911606543	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.014589594255517714	43:0.0269459702208088	44:0.014855118029204046	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.013792970763573126	22:0.0	23:0.0	24:0.029452440474556512	25:0.0	26:0.0	27:0.0	28:0.17504428062770336	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.01724121345446641	22:0.0	23:0.0	24:0.07363110118639128	25:0.0	26:0.0	27:0.0	28:0.0921285687514228	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.0	43:0.0	44:0.017826141635044857	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.012771269225530674	22:0.0	23:0.0	24:0.10362895722529143	25:0.0	26:0.013265446192055885	27:0.0	28:0.025591269097617445	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.025720316429667617	42:0.012968528227126857	43:0.0	44:0.013204549359292484	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.006896485381786563	22:0.0	23:0.0	24:0.09424780951858083	25:0.0	26:0.014326681887420359	27:0.0	28:0.0460642843757114	29:0.008996894100910912	30:0.0	31:0.0	32:0.014131868588023547	33:0.0	34:0.0	35:0.008421426462445933	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.007003005242648503	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.04531144688393309	25:0.0	26:0.0	27:0.0	28:0.12401922716537685	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.02693463554864809	43:0.0	44:0.027424833284684393	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.014992359525622964	22:0.0	23:0.0	24:0.044818931156933826	25:0.0	26:0.0	27:0.0	28:0.13018167323570615	29:0.0	30:0.0	31:0.0	32:0.0	33:0.0	34:0.0	35:0.0	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.015223924440540224	43:0.0	44:0.015500992726125963	45:0.0	46:0.0	47:0.0
1:0.0	2:0.0	3:0.0	4:0.0	5:0.0	6:0.0	7:0.0	8:0.0	9:0.0	10:0.0	11:0.0	12:0.0	13:0.0	14:0.0	15:0.0	16:0.0	17:0.0	18:0.0	19:0.0	20:0.0	21:0.0	22:0.0	23:0.0	24:0.03681555059319564	25:0.0	26:0.014923626966062871	27:0.0	28:0.09596725911606543	29:0.01874352937689773	30:0.0	31:0.0	32:0.058882785783431445	33:0.0	34:0.0	35:0.017544638463429026	36:0.0	37:0.0	38:0.0	39:0.0	40:0.0	41:0.0	42:0.014589594255517714	43:0.0	44:0.0	45:0.0	46:0.0	47:0.0
