labels 100 101 102
100.0 0.6003070738797969 0.16991373778806412 0.22977918833213887 
102.0 0.3994737757262808 0.19300553551382912 0.40752068875988984 
101.0 0.07347348820774069 0.8071370062143943 0.11938950557786478 
100.0 0.5027466588521704 0.291734803628426 0.20551853751940374 
100.0 0.5428451795427607 0.0544481641213851 0.40270665633585423 
100.0 0.5764098997213309 0.07001511905163631 0.35357498122703285 
100.0 0.5541777787340976 0.09724668596743882 0.3485755352984636 
101.0 0.12172935918132377 0.7555157500631177 0.12275489075555863 
101.0 0.19867125719819093 0.6521872002247182 0.149141542577091 
101.0 0.09475818885837574 0.787840351335365 0.11740145980625906 
100.0 0.43871468218078585 0.3452152747506477 0.2160700430685663 
100.0 0.518440143873828 0.06686319958388973 0.4146966565422824 
100.0 0.5540194419644984 0.05413432256702807 0.39184623546847336 
100.0 0.5151026834830565 0.09187711598101099 0.39302020053593245 
100.0 0.5335405021456209 0.04449934181205129 0.4219601560423276 
100.0 0.488900213091591 0.06540516778019663 0.44569461912821223 
100.0 0.5300958118462589 0.053108379030216715 0.41679580912352454 
100.0 0.5316847392436215 0.04009367721097458 0.428221583545404 
100.0 0.5283617415809544 0.05792990255945854 0.4137083558595873 
100.0 0.5627061704020805 0.059420089367212166 0.37787374023070713 
100.0 0.5680148829460605 0.1892336602875956 0.2427514567663439 
100.0 0.4968487949720147 0.11754283528081083 0.3856083697471745 
100.0 0.5037421284954299 0.25951172981339604 0.2367461416911742 
100.0 0.5710376768819273 0.052926532312003664 0.3760357908060688 
100.0 0.46028539161523463 0.3135091029399717 0.22620550544479384 
101.0 0.24951825764621904 0.5481456979377637 0.20233604441601713 
101.0 0.2391607606033305 0.5972782261969415 0.16356101319972818 
100.0 0.4121828090613384 0.24767569877900195 0.34014149215965955 
100.0 0.47216110406054346 0.1848914372837976 0.34294745865565884 
101.0 0.10942719109791907 0.7511361260931706 0.1394366828089102 
102.0 0.3644164395477625 0.2203282606964972 0.4152552997557402 
100.0 0.4598004197231278 0.1575918828746449 0.38260769740222705 
