-0.14796,-0.0018934,-0.59551,0.7896,-0.001945
0.97984,-0.00063925,-0.19665,0.035288,-0.00065664
-0.031131,0.67794,-0.18515,-0.14213,0.69639
0.1306,0.1673,0.75657,0.59588,0.16574
-0.00055735,0.71583,-0.0032287,-0.0025429,-0.69827
