-0.22482,-0.0047546,-0.0072852,0.053006,0.0049137,-0.10668,-0.0006272,0.0040221,-0.0039746,0.96701,0.0051197
-0.69816,0.0034141,0.0016946,0.013904,0.0015988,0.71072,-0.001004,0.0010551,0.0083977,-0.084629,0.0016658
-0.07562,-0.0022917,-0.0034004,0.98539,-0.0011434,-0.10355,-0.00024052,0.074771,-0.0022568,-0.083363,-0.0011914
-0.20086,0.56725,0.69972,-0.037933,-0.0020014,-0.21159,0.022137,-0.0028783,0.31325,-0.058563,-0.0020853
-0.059254,-0.4593,-0.060947,-0.012534,-0.00050373,-0.067983,0.15273,-0.00095109,0.86794,-0.01963,-0.00052484
0.033044,-0.6583,0.68806,0.0077384,-0.04116,0.039022,0.0016377,0.00058718,-0.29467,0.012733,-0.042885
-0.12338,-0.070799,0.0068783,-0.02564,0.67733,-0.12873,0.0034293,-0.0019455,-0.056758,-0.049178,0.70573
-0.09467,0.031539,-0.038422,-0.019816,-0.025682,-0.092841,0.97345,-0.0015036,-0.17206,-0.031097,-0.026758
0.59135,0.15864,0.16907,0.14952,0.12696,0.59855,0.16062,-0.30069,0.16127,0.19802,0.13558
0.19361,0.051937,0.055353,-0.030661,0.043046,0.19596,0.052586,0.95077,0.052801,0.064832,0.042967
0.0010963,0.0002941,0.00031345,0.00038103,0.72171,0.0011097,0.00029778,-0.0019258,0.000299,0.00036713,-0.69219
