-0.0070023,0.0021523,-0.3043,0.086429,0.00045765,-0.0058066,-0.0021157,0.028481,0.057046,0.74118,-0.019223,0.0025159,-0.003379,-0.0065662,-0.003379,-0.04547,0.057519,-0.0039322,0.079768,0.022192,0.00036362,0.00029139,-0.57035,0.033637,-0.012652,-0.003379,-0.0054264,-0.0039718,0.027248,-0.04613,-0.028048,0.0030426,-0.014376,-0.052085,0.016834,0.0078083,-0.0067192,-0.0065662,-0.008804
0.043908,0.0098107,0.88516,0.012914,0.034464,-0.0012895,0.008208,-0.00052013,-0.011954,0.12834,-0.0088331,0.01406,-0.0041732,-0.0014582,-0.0041732,0.15661,-0.010598,0.0026978,0.024027,0.012961,0.013135,0.0048518,-0.3418,0.0053566,-0.011669,-0.0041732,-0.027231,0.023028,0.034588,0.15787,0.085592,0.013869,0.010262,0.13547,-0.0052243,-0.0053053,0.003295,-0.0014582,-0.0095612
-0.0044335,0.0079343,0.02397,-0.097733,0.027096,-0.0070967,0.029725,0.20213,0.69419,-0.13862,-0.039447,-0.028723,-0.0042183,-0.0080252,-0.0042183,0.040259,0.60618,0.022679,0.086183,-0.017157,-0.034779,-0.0078472,-0.055777,-0.072248,-0.0058661,-0.0042183,0.21239,-0.01734,0.0066168,0.010379,-0.082423,0.011216,-0.012559,-0.024382,0.05451,-0.012691,-0.016415,-0.0080252,-0.0025358
0.53377,0.0052615,-0.12006,0.066919,0.35282,-0.0030148,0.015434,0.21026,0.039932,-0.18621,0.0067945,0.027501,-0.0014816,-0.0034092,-0.0014816,-0.05668,-0.056407,0.0020317,-0.039417,-0.0059241,0.056736,0.015368,-0.16987,0.26706,-0.011711,-0.0014816,0.020602,0.32395,0.052373,-0.077269,0.5113,0.0074379,-0.015725,0.019047,0.041584,-0.01558,0.011728,-0.0034092,0.0097363
0.047987,-0.031995,0.010361,-0.058347,-0.036268,-0.0071273,-0.059492,-0.22404,-0.21686,0.066034,0.065388,0.051351,-0.0027279,-0.0080597,-0.0027279,-0.078884,0.60536,-0.068418,0.01203,-0.020305,0.063585,0.0036409,0.081844,-0.06631,0.011331,-0.0027279,-0.56477,0.042745,-0.18588,-0.018971,0.26279,-0.045229,-0.0014065,-0.03007,-0.23204,-0.040042,-0.0049642,-0.0080597,-0.056876
0.33704,-0.046576,-0.016047,0.23962,-0.20178,-0.0038954,0.22607,-0.32913,0.092173,-0.036862,-0.088082,-0.054065,-0.024213,-0.0044051,-0.024213,0.25671,0.00069763,-0.059895,0.046234,-0.094727,0.025314,-0.0015803,-7.3574e-05,-0.011745,0.001493,-0.024213,-0.17671,-0.092134,-0.17576,0.026223,-0.05085,-0.065842,-0.024364,-0.17219,0.60546,0.20849,-0.0062835,-0.0044051,0.064368
-0.14629,0.089497,-0.061424,0.22869,0.16953,0.067448,0.020833,-0.0080837,-0.012636,-0.18724,0.081505,0.04667,0.033238,0.076272,0.033238,-0.0049965,0.11397,0.057347,0.09004,0.04689,-0.022853,0.0072666,-0.11178,0.23816,-0.010302,0.033238,-0.4109,0.037142,0.57571,-0.028111,-0.30552,0.12652,0.14712,0.2321,0.16277,0.058089,0.0887,0.076272,-0.013591
-0.17786,-0.045603,-0.022991,0.33366,-0.3127,0.013302,-0.028905,0.019483,0.041037,-0.085559,0.41833,0.37021,0.026433,0.015042,0.026433,-0.021534,0.079571,-0.045029,-0.18579,-0.092098,0.041556,0.044394,-0.087712,0.42794,-0.020951,0.026433,0.17653,-0.17101,-0.23388,0.0086745,0.13532,-0.064466,-0.01757,0.20271,-0.0026529,-0.016727,0.060454,0.015042,0.043297
-0.031348,-0.020782,0.062652,0.028875,0.036678,0.070073,-0.059078,0.13317,-0.015074,0.062981,-0.33762,-0.251,-0.024487,0.07924,-0.024487,0.042277,0.073096,-0.04351,-0.40824,-0.069323,-0.21439,0.058436,0.06239,0.50728,0.008459,-0.024487,-0.12244,0.047633,-0.12204,0.10966,-0.22975,-0.029378,-0.29039,-0.24018,-0.0624,-0.12297,0.14304,0.07924,-0.018245
-0.18571,-0.054451,0.0022386,0.29933,-0.10961,-0.013998,-0.0047385,0.42196,-0.16228,-0.15197,-0.30883,-0.17143,-0.039883,-0.015829,-0.039883,-0.012062,0.015412,-0.03531,0.56738,0.16666,0.070511,0.016932,-0.051721,0.13145,-0.011555,-0.039883,-0.059425,-0.080356,-0.26051,-0.0076685,0.07358,-0.076975,0.1093,-0.039764,-0.048822,0.1409,3.202e-05,-0.015829,-0.038759
