0.023096,-0.024639,-0.039413,0.10032,-0.0049041,0.026136,0.022392,0.63256,-0.018566,-0.043683,-0.13771,0.17917,-0.030412,-0.030412,-0.26693,0.10114,-0.16457,0.00293,-0.043683,-0.043683,-0.027309,-0.44957,0.0026436,0.14864,0.23918,-0.023509,0.14864,0.0029455,-0.27627,0.16065,0.10667
-0.24429,-0.027781,-0.044439,0.61547,-0.0030505,0.10211,0.087484,-0.20316,-0.016262,-0.049254,0.13405,-0.11079,0.099469,0.099469,0.20865,0.034611,-0.043146,-0.11123,-0.049254,-0.049254,-0.015521,-0.413,-0.10036,-0.12835,0.22892,0.076889,-0.12835,-0.11182,0.26962,0.15764,-0.026054
0.074217,0.030701,0.04911,0.1568,0.12134,0.067049,0.057445,0.14723,0.55362,0.054431,0.078417,0.034149,0.051725,0.051725,0.042448,0.087358,0.15798,0.074276,0.054431,0.054431,0.70291,0.15265,0.067014,0.040953,0.099507,0.039983,0.040953,0.074667,0.065198,0.029062,0.083617
-0,-0.042158,-0.031884,1.059e-15,4.6317e-16,-0.056256,0.065661,-1.197e-16,1.791e-15,0.0078732,-0.55599,0.50163,-0.0031555,-0.0982,0.62355,3.6082e-16,7.1471e-16,-0.047475,0.028918,0.032179,2.3315e-15,8.3267e-17,0.014844,-0.11162,-0.018205,0.010218,0.018164,0.033904,7.2164e-16,0.031569,0.10358
0,0.22877,0.4067,-5.4817e-16,-1.4572e-16,0.18158,-0.21194,1.1102e-16,-6.2168e-16,-0.17892,-0.086266,0.077832,0.069762,0.070327,0.096749,-5.2042e-17,-5.1695e-16,-0.11225,-0.22524,-0.099259,-1.0963e-15,-1.1102e-16,-0.0098935,0.58352,0.008254,0.027039,-0.42253,0.12054,5.5511e-17,-0.014313,-0.17843
-0,0.31051,-0.42264,-5.9674e-16,-2.1511e-16,0.22038,-0.25722,-6.1756e-16,-1.2926e-15,-0.12787,-0.0044077,0.0039768,0.30136,-0.38341,0.0049433,-8.1098e-17,-2.3419e-16,0.083269,0.44984,-0.04231,-1.3878e-15,-2.7062e-16,0.099959,0.1325,-0.081447,0.22206,-0.042886,-0.17255,-1.1102e-16,0.14124,-0.099321
-0,-0.36405,0.16683,-6.7307e-16,-4.1633e-16,0.058426,-0.068194,-7.6328e-17,-1.7677e-15,0.27142,-0.0022018,0.0019866,0.60441,-0.26696,0.0024694,-2.7235e-16,-8.0502e-16,0.10101,-0.28907,0.17525,-2.3315e-15,-3.6082e-16,-0.088813,0.043576,-0.11392,-0.10896,0.20966,-0.020766,-1.6653e-16,0.19756,-0.28067
0,-0.032826,-0.28119,-7.3205e-16,-2.949e-16,0.20752,-0.24221,-3.4001e-16,-1.8301e-15,0.23274,0.0014071,-0.0012696,0.077076,0.02243,-0.0015781,-2.6173e-16,-4.9526e-16,-0.23307,-0.22937,0.15612,-2.1372e-15,-7.494e-16,0.47568,-0.010837,0.12494,-0.42902,-0.22129,-0.19507,-1.9429e-16,-0.21665,0.25728
-0,-0.11884,0.23064,-1.5613e-16,-2.1337e-16,0.11061,-0.12911,1.7347e-16,-4.9093e-16,0.0085279,0.058936,-0.053174,-0.12597,-0.52052,-0.066098,-1.1102e-16,-2.3072e-16,0.16649,-0.12672,0.021685,-7.7716e-16,-9.7145e-17,-0.20421,-0.18244,-0.049386,0.16025,-0.34018,0.017664,-2.7062e-16,0.08564,0.57924
0,0.13291,0.28227,-4.1633e-16,-1.0408e-16,0.0091753,-0.010709,-3.3827e-17,-4.7445e-16,0.018637,-0.013153,0.011867,-0.15976,0.20351,0.014752,-1.5352e-16,-2.2812e-16,0.2018,-0.0025758,-0.049524,-8.3961e-16,2.7756e-17,0.31963,-0.068462,-0.32827,-0.11045,0.026828,-0.48761,-5.5511e-17,0.56925,0.046145
0,-0.1928,-0.26426,-7.5287e-16,-3.6082e-16,0.099077,-0.11564,-6.245e-17,-1.8111e-15,0.26343,0.0073091,-0.0065946,-0.36101,0.082523,-0.0081973,-3.5779e-17,-6.0802e-16,-0.24255,-0.15273,0.38594,-2.0817e-15,-9.992e-16,0.076893,0.1493,-0.16568,0.49832,-0.042578,0.17227,-2.7756e-16,0.2873,-0.11829
0,0.02672,0.15675,6.8001e-16,2.6888e-16,-0.15233,0.1778,2.7756e-16,1.5665e-15,0.06318,-0.0026889,0.002426,-0.028027,-0.24982,0.0030157,3.708e-17,3.4694e-16,0.031933,-0.25763,-0.1446,1.9706e-15,4.7184e-16,0.39391,0.013691,0.20234,0.51652,0.10773,-0.3853,2.6368e-16,-0.35088,-0.13458
-0,0.28819,-0.085521,-7.4593e-17,4.8572e-17,0.034044,-0.039735,-1.082e-16,-9.541e-18,0.67717,-0.0093841,0.0084667,-0.023113,-0.001494,0.010524,8.6736e-17,-1.2143e-17,-0.046729,-0.10076,-0.61848,-0,-1.3878e-17,-0.12543,-0.036223,-0.048007,0.01777,0.025352,0.15906,5.5511e-17,0.083249,0.012049
-0,-0.20841,-0.28505,3.9899e-16,8.3267e-17,-0.098808,0.11533,-7.8063e-17,2.3939e-16,0.23038,-0.044912,0.040521,-0.094818,0.1601,0.05037,2.2465e-16,6.5919e-17,0.57502,0.023395,0.053761,5.9674e-16,-2.7756e-16,-0.27521,0.34646,0.074482,-0.040348,-0.31237,-0.32501,2.3592e-16,-0.12916,-0.037786
-0,0.65327,-0.17117,-1.1102e-16,2.498e-16,-0.017928,0.020925,1.7347e-17,6.4532e-16,-0.074385,-0.011008,0.0099319,0.016405,-0.00096172,0.012346,1.3661e-16,2.0134e-16,0.21131,-0.51248,0.36829,7.7716e-16,3.6082e-16,-0.22666,-0.14446,0.0050424,-0.017816,0.14614,-0.0067742,5.5511e-17,-0.0087441,-0.0018529
0,0.13981,-0.12308,2.1788e-15,7.8063e-16,-0.48533,0.56647,5.1348e-16,3.9517e-15,0.045863,0.054918,-0.049549,0.18947,-0.21114,-0.061591,4.5797e-16,1.0894e-15,-0.23211,0.011623,0.08802,5.0793e-15,3.6776e-16,0.13983,0.2076,-0.12559,-0.10263,-0.3086,0.1054,9.4369e-16,0.21779,0.11194
