-0.18981,-0.0031886,-0.0054843,-0.027591,-0.0020373,-0.0017196,-0.12217,-0.004379,-0.0010683,-0.0030117,-0.0069741,0.97374
-0.47614,-0.0038662,0.00024308,0.82231,0.0051977,0.0038614,0.30962,0.0077513,0.0021005,0.0064561,0.011777,-0.030519
-0.53771,-0.002691,0.0064925,-0.55252,0.010524,0.0079571,0.63447,0.01698,0.0043988,0.013376,0.026364,-0.04049
-0.22292,0.14139,0.24098,-0.042436,0.068848,0.11627,-0.28176,0.52739,0.12447,0.25733,0.63879,-0.069957
-0.077195,0.26442,-0.15205,-0.015531,-0.10335,0.33977,-0.078389,-0.020123,0.30643,0.69307,-0.43953,-0.025688
-0.089129,0.23624,0.44399,-0.016289,0.77489,0.0058846,-0.094709,-0.34177,0.0091164,0.015919,-0.10731,-0.027058
0.047935,-0.50431,-0.58082,0.006897,0.58085,0.081761,0.029469,0.1805,0.052699,0.14515,0.066925,0.011471
-0.020264,0.55902,-0.28539,-0.0035737,0.18867,-0.30213,-0.0096019,0.53334,0.031854,-0.30348,-0.31789,-0.0059536
0.006619,-0.14088,0.051795,0.0011527,-0.037856,-0.6244,0.0080193,-0.12796,0.74825,0.07427,0.065435,0.0019214
0.61516,0.19097,0.14822,0.12357,0.097342,0.13585,0.62265,0.14081,0.12548,0.12865,0.19415,0.20599
-0.057705,0.16317,-0.2069,-0.011591,-0.0091312,0.55949,-0.058408,-0.19655,0.51679,-0.52629,0.16588,-0.019323
0.0055999,-0.45219,0.48514,0.0011248,0.00088612,0.22713,0.0056681,0.46088,0.2098,-0.20182,-0.45972,0.0018752
