0.15712,-0.0024276,0.017365,-0.01674,0.092173,0.84298,-0.0034387,0.0090341,0.07537,0.048404,-0.015223,-0.00024025,-0.024544,-0.4221,-0.0067076,-0.015749,-0.020772,0.020401,-0.047458,0.068955,-0.0060411,0.063902,0.035321,0.049348,0.015642,-0.032082,-0.012173,0.080915,0.0057683,0.0093488,-0.009177,0.082553,0.012187,-0.013467,-0.011354,0.093869,0.13153,0.031779,0.08164,0.0075418,-0.0082798,0.04901,0.0075418,0.016879,-0.0143,-0.015749
-0.0088691,-0.028249,-0.029027,-0.022668,-0.097542,0.44435,-0.069606,-0.0025937,-0.076975,-0.044005,0.036882,-0.0040197,-0.042882,0.66901,0.010148,-0.052743,0.045933,-0.013062,0.10212,-0.0085711,0.040552,0.052949,-0.12536,-0.1044,-0.036945,-0.05022,-0.014299,-0.10805,-0.089548,-0.017046,-0.0063248,-0.46135,-0.0017275,-0.018236,0.048017,-0.026341,0.03244,-0.063314,-0.14383,0.020895,-0.0057065,-0.094132,0.020895,-0.036231,-0.025751,-0.052743
0.13199,-0.02769,-0.03144,-0.056263,0.45154,-0.090417,-0.016679,0.052779,-0.17466,0.046516,0.012035,-0.00053705,0.032133,0.075063,-0.0014363,-0.077911,0.043363,-0.0041816,0.15049,0.089724,0.051495,0.020509,0.35954,0.34087,-0.07027,-0.02928,0.028754,0.3439,0.22421,-0.0043503,-0.010598,-0.3499,0.20854,-0.045262,0.080808,-0.099107,0.075703,0.1115,0.19405,0.016181,-0.0095618,0.056071,0.016181,0.075186,0.070313,-0.077911
-0.044628,-0.023351,-0.0064731,-0.070187,-0.074839,-0.024578,0.045366,0.056748,0.12468,0.02714,0.013028,-0.0034918,-0.022201,-0.052872,-0.0017645,0.4082,0.06342,-0.032044,0.22899,0.0087561,0.10153,0.0032746,-0.047671,-0.083033,-0.085032,0.16224,0.12172,-0.071493,0.076131,-0.013757,-0.010262,-0.21846,-0.069853,-0.056464,0.14795,0.16012,0.16859,0.020734,0.026015,0.050983,-0.009259,0.55584,0.050983,-0.054791,0.2032,0.4082
0.093517,0.0024144,0.016981,-0.01786,0.050291,-0.11415,0.11377,-0.029162,0.33409,-0.11805,0.052094,-0.00054227,-0.06252,-0.076541,0.01172,-0.33848,0.12959,-0.042275,0.4051,-0.10934,0.11129,-0.0013606,-0.052558,-0.030155,-0.066981,-0.18346,-0.048991,-0.20251,0.18705,-0.046413,-0.012912,0.028189,-0.018134,-0.014368,0.18443,0.38342,0.25571,-0.0027846,-0.11892,0.015935,-0.011649,-0.030804,0.015935,0.0027347,0.03036,-0.33848
-0.12194,0.00010105,0.041845,-0.0073907,-0.038576,0.037342,0.085594,-0.030296,-0.15807,0.28972,0.0087653,-0.002169,0.056481,-0.10377,0.0007803,-0.18236,0.054292,0.0091458,0.19903,0.19004,0.11089,0.12512,-0.27855,-0.20852,0.04469,0.058961,0.17103,-0.14441,0.12841,0.10037,0.029182,-0.026542,-0.056003,-0.0059456,0.15208,-0.20615,-0.29574,-0.075244,0.40677,0.067784,0.026329,-0.033921,0.067784,0.12751,0.34141,-0.18236
-0.17129,0.030542,-0.047699,0.079128,-0.085195,0.033736,-0.0029428,0.0042195,-0.31576,0.091741,0.059622,0.0050172,0.0089465,-0.17782,0.013242,0.062674,0.1437,0.11236,0.44531,-0.014985,0.17709,0.02105,0.05158,-0.011354,0.15369,0.011134,-0.15243,0.16603,-0.089261,-0.040443,-0.029283,0.14185,-0.027272,0.063657,0.25424,-0.35258,0.17217,-0.0249,-0.39895,0.079923,-0.02642,-0.10862,0.079923,-0.068669,-0.12902,0.062674
0.12028,-0.013323,0.046837,-0.03446,-0.34299,-0.10268,0.032527,0.11979,0.18352,0.3466,-0.0078835,-0.0045812,0.0062451,0.031211,-0.0037426,-0.21652,-0.035273,0.096194,-0.12243,0.21499,0.030358,-0.10256,0.11623,-0.16263,-0.024074,0.0092842,0.064582,0.42546,-0.31082,0.087704,0.00053615,-0.091045,-0.066656,-0.027722,0.0017816,0.020524,0.2155,0.077232,0.01402,0.077319,0.00048373,0.13237,0.077319,-0.27639,0.063535,-0.21652
0.099218,-0.0093688,-0.10247,0.55232,0.0007199,0.040672,-0.12793,0.027036,-0.074928,-0.097706,-0.0062401,-0.00014885,0.36886,-0.027973,-0.0071012,-0.070512,0.0025947,0.022219,0.028348,-0.26064,-0.0733,-0.12268,0.068707,-0.048191,-0.024387,0.10277,0.21237,0.03776,0.0046032,-0.0028608,-0.018886,-0.078079,-0.14533,0.44433,-0.061597,0.0025383,0.10767,-0.10911,-0.0016131,-0.10216,-0.017039,0.061503,-0.10216,-0.025643,0.2478,-0.070512
0.5122,-6.1834e-05,-0.10183,-0.26304,0.069132,-0.027137,-0.12579,-0.11394,-0.0087318,0.051039,0.053007,-0.00035682,-0.075411,0.011239,0.012178,0.097028,0.09109,0.001329,0.24893,-0.19628,-0.064981,-0.15104,0.029454,-0.067588,0.026256,0.2511,0.016103,0.087503,-0.10848,0.20098,0.022599,0.064034,-0.23075,-0.21161,-0.024356,0.0085657,-0.059329,-0.27829,0.079341,-0.15004,0.02039,-0.27062,-0.15004,-0.093823,0.10185,0.097028
