-0.001781,-0.00098484,-0.19079,-0.58642,-0.0010567,0.78721
-0.00095009,-0.00052536,0.97241,-0.22255,-0.00056372,0.069887
0.75765,0.41895,-0.028781,-0.17285,0.44954,-0.13289
0.16136,0.10498,0.13108,0.75932,0.10735,0.59805
-0.61441,0.68672,-0.0020143,-0.011669,0.3882,-0.0091905
-0.14976,-0.5847,-5.6827e-06,-3.292e-05,0.7973,-2.5928e-05
