labels 5 1 3 2 4
1.0 0.02505987578921415 0.8186005277025964 0.05396024954375085 0.06018365288724952 0.04219569407718945 
3.0 0.05647157730512043 0.10019627468509393 0.6714375132115034 0.10265401925260964 0.0692406155456729 
1.0 0.09342492075795066 0.5946601563188934 0.09324399292139536 0.09647229154801408 0.12219863845374686 
2.0 0.05129821185238914 0.1144413945460645 0.23350432985704628 0.501230669795075 0.09952539394942479 
1.0 0.044290106324786076 0.7339089420408873 0.05554021764639793 0.08432208340733394 0.08193865058059503 
1.0 0.03300294631418275 0.7385610838308669 0.050153991027492274 0.12524266937787407 0.053039309449584175 
3.0 0.06752213347340835 0.13740429342016294 0.5037368627497191 0.20620792771118598 0.08512878264552393 
1.0 0.02641552544158792 0.8253216134048783 0.04771843215373638 0.061418148403270416 0.039126280596526765 
3.0 0.04035180268240409 0.30163223634646275 0.4881900178994755 0.11603436194045305 0.05379158113120514 
3.0 0.03390033337715918 0.13551974739016143 0.6165050299421483 0.17196693967777757 0.04210794961275394 
3.0 0.028000986934603275 0.10873409038286828 0.6240525564834891 0.20013011708331618 0.03908224911572348 
3.0 0.03678521317202786 0.05154246797171253 0.7612621940641161 0.09760958877231378 0.05280053601983013 
3.0 0.041372048549655475 0.04022927998467903 0.7133194407963256 0.15903236119089878 0.04604686947844123 
3.0 0.053990933103487924 0.08179459345663923 0.7116663802576003 0.09568753766046474 0.056860555521808034 
3.0 0.03595893510991647 0.058907902880667294 0.7302610753331548 0.11959840611045582 0.05527368056580592 
2.0 0.0461154778792485 0.19985577717768999 0.1713537353610698 0.48720423977536964 0.0954707698066221 
3.0 0.027614509009975384 0.09085535897201136 0.5031820280181593 0.33747639704416255 0.040871706955691076 
5.0 0.574162213218625 0.08927005587642771 0.10405953989625408 0.05644586989680477 0.17606232111188852 
2.0 0.02248071838312249 0.038543037737710964 0.2174544682199455 0.68959481539415 0.03192696026507081 
3.0 0.04074269379369678 0.03579206539408398 0.5524242373011985 0.31994883341442887 0.05109217009659197 
4.0 0.3269601657679534 0.057123674253411735 0.044854150252017756 0.0449758771764787 0.5260861325501385 
5.0 0.5498524081481787 0.06266473572780597 0.058686884735604725 0.04036988737275937 0.2884260840156509 
5.0 0.7950014141462689 0.04217323154979994 0.04371857629450961 0.02808594533478694 0.09102083267463408 
5.0 0.7131448574769107 0.05126903410550456 0.05094568221172822 0.03226616447815212 0.1523742617277045 
1.0 0.02785756128533065 0.8540772637902995 0.021189609226236892 0.04436412358461799 0.052511442113514877 
1.0 0.04879941414421131 0.770522025485399 0.038779004180748776 0.05179625552638503 0.09010330066325596 
3.0 0.034403732538358475 0.08955268962279224 0.6626885434351621 0.1714382230502593 0.04191681135342784 
3.0 0.023630546017885504 0.09210025469127073 0.6328701281959616 0.21606684383474556 0.03533222726013654 
4.0 0.2214845831097345 0.04140924891141204 0.025352468670393393 0.028237386841793857 0.6835163124666663 
4.0 0.15257925679868242 0.0823162676788418 0.036125814104640316 0.042024868612252575 0.6869537928055829 
5.0 0.708736369748264 0.06673867833710652 0.06415092220894268 0.03884512161832667 0.12152890808736004 
5.0 0.5723576097760665 0.034407567238564925 0.028539888002818307 0.028327717719170697 0.33636721726337954 
1.0 0.02075075836669663 0.6671325089924752 0.09304703189426834 0.18396477781642365 0.0351049229301361 
5.0 0.6521437191315881 0.03504396740392203 0.03641630711748006 0.02506800872778529 0.25132799761922464 
5.0 0.8058564795318778 0.048226410970924186 0.05743168421988319 0.028959196646983005 0.059526228630331884 
5.0 0.6899757002544697 0.05855724502443331 0.05977747405064813 0.0351607770906181 0.15652880357983046 
3.0 0.036550649986073616 0.12818356260200875 0.634559503385167 0.1558682401537699 0.04483804387298059 
2.0 0.026203556379485522 0.026022688568255847 0.15185834773851112 0.7590073143263806 0.03690809298736667 
3.0 0.042368067701709825 0.09873313239427865 0.6065687412281253 0.20454646806526267 0.04778359061062343 
5.0 0.5813633197325057 0.08309113950839572 0.07259551409693622 0.050263624256504776 0.2126864024056575 
4.0 0.06903404767699049 0.17064071434788036 0.03160985297372134 0.21028245449614213 0.518432930505266 
Accuracy = 97.5609756097561% (40/41) (classification)
