0.042156,1.8969e-13,0,1.9238e-07,0.014052,0.0023482,0,0,0,0,0,0,0,3.3115e-07,0,0,0,0.028064,0,0,0.89934,0,0,0.01404,0,0,0
3.652e-09,4.8676e-10,2.5629e-145,0.98034,9.6137e-16,0.0052234,2.0808e-145,1.7089e-148,8.4138e-146,5.4566e-146,0.003028,2.4098e-148,5.193e-144,0.011399,2.6391e-152,1.1454e-145,4.7988e-146,8.1946e-06,1.9995e-145,1.3195e-146,2.1839e-16,2.0042e-146,4.1694e-148,2.4451e-06,6.0422e-149,1.1469e-25,1.029e-145
4.7501e-36,0.76367,0.0071947,5.7349e-22,1.8082e-101,7.8547e-13,0.0010278,0.0020556,0.0010278,0.0010278,0.00096356,0.0010278,0.014389,1.4187e-15,0.0010278,0.0051391,0.076058,1.5624e-99,0.0061669,0.0061669,4.8448e-42,0.0092503,0.0061669,2.0977e-101,0.0010278,0.0010278,0.095587
