4.298e-60,0.045474,1.8738e-126,0.068215,0.0015938,8.2389e-14,0.11368,0.77103
0.086324,7.1481e-26,0.012332,0.049325,1.7616e-05,0.049328,1.3755e-12,0.80267
1.0351e-10,2.4862e-40,4.3916e-36,1.5042e-22,1,8.5427e-23,2.0522e-34,1.6348e-23
