0.098912,0.049446,0.24729,0.35068,0.098885,0.14837,0.0064149
8.4974e-102,1.4609e-06,1.1535e-12,1,1.5613e-50,6.9952e-12,1.1587e-12
6.3632e-08,1.0797e-31,6.5584e-10,1.0366e-21,5.0487e-07,8.9131e-23,1
