7.2251e-15,0.0051571,0.0011468,0.97479,1.2923e-11,0.0011468,1.3715e-29,0.0070393,4.488e-12,2.0788e-07,1.2858e-55,1.5109e-38,6.5772e-67,0.000242,1.1218e-66,5.8144e-13,3.7464e-07,0.0081835,8.6713e-55,4.5729e-54,2.132e-66,0.0011468,9.191e-09,4.1981e-07,3.0176e-08,1.0329e-07,1.4342e-30,0.0011468
7.4211e-21,0.0074304,2.1388e-62,1.3704e-08,1.7864e-32,8.9976e-69,0.0042422,0.0018281,1.0592e-35,0.9354,0.0021211,0.021211,1.5685e-19,0.0144,1.8723e-19,7.3352e-31,7.3506e-65,0.00064158,0.0021211,0.0021211,1.1622e-18,1.2244e-68,3.6123e-65,1.1005e-65,2.1358e-24,0.004242,0.0042422,1.7153e-61
0.038788,1.3885e-63,3.8827e-37,8.1438e-08,0.038788,4.4749e-192,5.8573e-136,2.3514e-114,0.058183,1.6705e-05,9.4169e-154,1.235e-137,0.019394,4.991e-61,0.019394,0.62061,0.038782,0.030287,6.6116e-153,8.6855e-152,0.019394,7.2639e-192,0.019394,0.019387,0.077576,1.9289e-116,4.1031e-136,1.9303e-36
