0.049438,0.13347,0.25992,7.0956e-07,0.11119,0.44597
2.8153e-17,1.0503e-20,2.3193e-16,1.0228e-15,1.5109e-15,1
0.010179,3.1173e-07,0.96768,0.016168,0.0059335,3.7636e-05
