0.00449,0.0071785,0.97777,0.0056764,0.0048888,1.6855e-10
0.0017466,0.0040883,1.18e-18,0.0013547,5.3931e-24,0.99281
1.5429e-24,3.429e-24,1.2378e-35,1.4941e-21,1.5897e-34,1
