-0.17215,-0.022018,0.046073,-0.015016,-0.00025831,0.026065,-0.011757,0.028184,0.026065,0.091028,-0.00053513,-0.41027,-0.015169,0.050347,-0.027449,0.045768,-0.0067256,0.88486
0.83123,0.034042,0.065751,0.014671,0.0005575,0.0081551,-0.033041,-0.010628,0.0081551,-0.035007,0.001155,-0.52982,0.048746,-0.056599,0.092369,-0.011161,-0.010203,-0.075817
-0.063562,-0.024484,0.076623,-0.02554,-0.0036576,-0.24106,0.13878,-0.10461,-0.24106,-0.31171,-0.0075775,-0.14672,0.070386,0.68827,0.01347,0.48504,-0.013317,-0.096712
-0.1954,-0.065295,0.46126,0.014142,0.00052741,0.44422,-0.037051,-0.22318,0.44422,0.27197,0.0010926,-0.1932,0.091525,0.021621,0.15992,0.32864,0.00026504,-0.21222
-0.12117,-0.040041,-0.10078,-0.050553,0.0082146,-0.35896,-0.21603,0.016238,-0.35896,0.50739,0.017018,-0.10852,0.42745,-0.21152,0.3436,0.20928,0.012061,-0.085634
0.077626,-0.10121,0.46941,0.12309,0.0098859,-0.2489,-0.3075,-0.33616,-0.2489,-0.14399,0.020481,0.17837,-0.44973,-0.32303,0.00073851,0.21207,-0.017879,0.10863
-0.043528,-0.10125,0.26045,0.029641,-0.0038849,-0.108,0.11292,0.58045,-0.108,0.40308,-0.0080484,-0.12651,-0.52387,0.22216,0.061497,-0.11666,-0.064801,-0.14897
-0.011078,-0.30322,-0.0048632,-0.10065,0.010085,-0.037405,0.55106,-0.30987,-0.037405,-0.067919,0.020892,0.035771,-0.11284,-0.032711,0.63349,-0.25876,-0.051402,0.0644
0.025075,0.18135,0.1317,0.14286,-0.0038706,-0.13895,0.64347,-0.25089,-0.13895,0.31928,-0.0080187,-0.050583,0.068061,-0.17927,-0.51544,0.065217,0.025338,-0.034422
-0.20014,0.4833,0.32182,0.54366,-0.024776,-0.071727,0.021969,0.12251,-0.071727,-0.26035,-0.051328,-0.14035,0.20259,-0.023676,0.25945,-0.29442,0.11512,-0.043185
-0.020583,-0.21557,0.52575,-0.51723,-0.040492,-0.072542,0.096732,0.3009,-0.072542,-0.26289,-0.083888,0.034191,0.38306,-0.1598,-0.14521,-0.13903,0.08335,0.012268
-0.02209,0.61036,0.049557,-0.57781,-0.0029951,-0.035405,-0.096869,-0.25877,-0.035405,0.14766,-0.0062048,-0.023726,-0.21308,0.15427,0.09576,-0.17225,0.28471,-0.017036
-0.085779,0.25418,-0.17614,-0.1348,0.10979,0.052524,0.26622,0.34828,0.052524,-0.26723,0.22746,-0.095986,-0.18699,-0.43686,0.1769,0.51632,0.11028,-0.029703
-0.037589,-0.27339,0.0046258,0.11248,0.28347,-0.018424,-0.054846,-0.049619,-0.018424,0.013195,0.58727,-0.095666,0.014106,0.0799,-0.1018,-0.14074,0.65658,-0.050978
0.047034,-0.15868,-0.10863,0.10867,-0.29863,0.022544,0.04717,0.048552,0.022544,0.018999,-0.61866,0.03295,-0.0819,-0.043324,0.045959,0.14557,0.66151,0.023302
0.40236,0.17161,0.18419,0.09997,0.071016,0.072327,0.10539,0.17481,0.07433,0.20372,0.14279,0.62274,0.17954,0.19854,0.18649,0.19406,0.09798,0.32233
0.00062023,0.00026454,0.00028392,0.0001541,-0.061418,0.70557,0.00016245,0.00026947,-0.70534,0.00031403,0.029919,0.00095995,0.00027675,0.00030604,0.00028747,0.00029913,0.00015104,0.00049686
-0.00071743,-0.000306,-0.00032841,-0.00017825,0.89834,0.048178,-0.00018791,-0.0003117,-0.04844,-0.00036324,-0.43394,-0.0011104,-0.00032012,-0.000354,-0.00033252,-0.00034601,-0.00017471,-0.00057473
