-0.00015426,0.70827,-0.00023293,-0.70577,-0.012043,0.0016361,-7.9244e-05,0.00059406,-0.00010059,-0.00013711,-0.0028204,-0.0061057,-0.002057,-0.00027873,-5.1689e-05,-0.0063147
-0.0011105,-0.50811,0.012362,-0.52317,0.62293,-0.00087154,0.0026668,-0.0046,0.0033852,0.0088898,-0.0031446,-0.0033962,0.08771,0.010296,0.0057556,0.26823
-0.000199,-0.1193,0.033569,-0.11773,-0.56342,-0.00040448,0.0064257,-0.00067722,0.0081568,0.024995,-0.00015789,0.0002298,0.22769,0.029646,0.015381,0.77437
0.00095527,-0.13527,0.057751,-0.132,-0.16432,-2.2448e-05,0.048182,0.0078748,0.061163,0.0040869,0.012854,0.023373,0.86638,-0.011681,0.028097,-0.419
0.0067936,-0.16405,-0.010864,-0.16836,-0.18508,-0.00060017,-0.010133,0.1426,-0.012863,0.00035176,0.44405,0.80209,-0.17782,-0.0082213,0.0011274,-0.13229
0.1109,-0.085999,0.002636,-0.081162,-0.092413,-0.0061181,-0.0066021,0.93379,-0.0083807,0.0094111,-0.26628,-0.10456,-0.07834,-0.0090382,0.011351,-0.069126
0.011365,-0.075595,0.43312,-0.072685,-0.08588,0.0069148,-0.10824,-0.047902,-0.13739,0.52283,0.083045,-0.12906,-0.11213,-0.44495,0.49737,-0.078342
0.069037,-0.048065,-0.072303,-0.045535,-0.052057,-0.0079257,0.012859,0.14935,0.016323,-0.081819,0.8158,-0.52377,-0.035129,0.076212,-0.071505,-0.037409
0.79353,-0.12469,-0.05518,-0.12012,-0.14097,0.37206,-0.035414,-0.18046,-0.044954,-0.01504,-0.10752,-0.041185,-0.11032,0.28089,0.15737,-0.11761
-0.50256,-0.047237,-0.022853,-0.043546,-0.052099,0.83361,-0.021738,0.038262,-0.027594,0.001183,-0.0053245,-0.046057,-0.041163,0.16061,0.10342,-0.046127
-0.25115,-0.065559,-0.05829,-0.064086,-0.075717,-0.37721,-0.09935,-0.021941,-0.12611,0.049032,-0.041323,-0.042498,-0.064461,0.69126,0.50486,-0.089651
0.19333,0.37819,0.092826,0.36603,0.43116,0.15553,-0.048623,0.22007,-0.038885,0.092663,0.21436,0.22007,0.32856,0.15596,0.28476,0.31348
0.00072358,0.0014155,0.66935,0.00137,0.0016137,0.0005821,-0.45099,0.00082367,0.24001,0.083129,0.00080229,0.00082367,-0.030001,0.3294,-0.4172,-0.024386
0.0066641,0.013037,0.12137,0.012617,0.014862,0.0053611,0.65399,0.0075859,-0.27932,0.53051,0.007389,0.0075859,-0.011002,0.27708,-0.34684,-0.010602
0.0031101,0.0060841,-0.56761,0.0058885,0.0069362,0.002502,-0.43408,0.0035403,0.20349,0.64144,0.0034484,0.0035403,0.053404,0.023739,-0.18151,-0.00076163
0.00011455,0.00022409,0.043747,0.00021689,0.00025548,9.2154e-05,0.39002,0.0001304,0.88293,0.090174,0.00012701,0.0001304,-0.091863,0.047213,0.21815,0.0037806
