0.88388,-0.0095287,-0.013562,-0.011976,0.0073211,0.002264,-0.018174,-0.023293,-0.032254,0.0046903,-0.42844,-0.0097018,-0.025396,-0.038156,-0.018245,0.012467,-0.17347
-0.082942,0.06567,-0.039274,0.038839,-0.0093426,-0.00028731,0.033219,0.062558,0.15811,-0.00059522,-0.53299,0.038101,0.048796,0.16068,0.035814,-0.001428,0.8004
-0.15203,0.32457,0.22759,0.63218,0.31498,-0.0043152,0.13009,-0.10068,0.16588,-0.0089398,-0.2549,-0.01834,-0.059001,0.19605,0.25577,-0.027376,-0.30464
-0.0049039,-0.34278,0.55229,0.11089,0.46779,-0.0029472,0.072046,0.10236,-0.18641,-0.0061057,-0.024836,-0.06714,0.050713,-0.24692,-0.45671,-0.024842,0.13415
0.062021,-0.097341,-0.38648,0.26955,-0.078566,0.0030114,0.75046,-0.17211,-0.14073,0.0062386,0.10577,-0.28466,-0.074738,-0.066611,-0.18057,0.025365,0.1016
-0.094013,-0.17956,0.34009,-0.14127,-0.4136,-0.0025769,0.48116,0.17434,0.078759,-0.0053385,-0.19053,0.42654,0.27009,0.19917,-0.023601,-0.025637,-0.22808
-0.048,-0.35163,-0.44863,-0.11118,0.58378,-0.0010103,0.10025,0.04369,-0.049486,-0.002093,-0.066869,0.47563,0.091463,0.033956,0.24332,-0.016779,-0.074211
-0.065199,0.04685,-0.020164,-0.078244,0.075708,-0.0047374,0.0048773,0.044653,0.0048061,-0.0098145,-0.082168,-0.080804,0.10278,0.074924,-0.079768,0.96807,-0.078441
-0.012305,0.19086,-0.11678,-0.29611,0.26564,0.015519,0.046737,0.15082,0.050504,0.03215,-0.027808,-0.4346,0.50096,0.45469,-0.21781,-0.22048,-0.13917
-0.044933,0.26379,-0.14022,0.098439,-0.024975,0.0017548,0.079314,0.72721,-0.070247,0.0036354,-0.084112,-0.071142,0.17992,-0.53756,0.14858,-0.024481,-0.046865
0.0082695,0.5878,0.20665,-0.44238,0.2098,0.0022247,0.2945,-0.27401,-0.34783,0.0046089,0.012622,0.17577,-0.078941,-0.16377,0.12513,-0.0078636,0.096706
-0.0027761,-0.3473,0.21597,-0.033327,-0.06727,-0.010399,0.012019,-0.10973,-0.35443,-0.021543,-0.034704,-0.39647,0.25491,-0.0067662,0.678,0.029057,0.069002
0.0025256,-0.1424,0.14946,-0.38283,0.1666,0.0011883,0.25449,0.17113,0.56802,0.0024619,0.0048409,-0.28862,-0.48157,-0.052241,0.21443,-0.00058256,-0.049125
-0.072723,-0.036042,-0.0096707,-0.013698,-0.02217,0.42863,-0.021134,-0.038776,-0.037323,0.888,-0.10413,-0.018513,-0.036146,-0.045037,-0.007278,0.0027857,-0.04944
-0.013058,0.0046529,-0.01564,-0.021717,0.0094668,-0.0028759,0.0034569,-0.45933,0.51343,-0.0059579,-0.020928,-0.0024769,0.51605,-0.50742,0.00056596,-0.0036787,-0.010451
0.40222,0.10701,0.17155,0.18412,0.099935,0.068932,0.10535,0.17475,0.20365,0.14373,0.62252,0.17947,0.19847,0.19399,0.18642,0.097946,0.32221
0.00016198,4.3093e-05,6.9086e-05,7.4147e-05,4.0245e-05,0.9006,4.2425e-05,7.0373e-05,8.2011e-05,-0.43465,0.0002507,7.2275e-05,7.9924e-05,7.8121e-05,7.5073e-05,3.9444e-05,0.00012976
