"100.csv","101.csv","129.csv","130.csv","131.csv","132.csv","160.csv","161.csv","162.csv","163.csv","191.csv","192.csv","193.csv","194.csv","222.csv","223.csv","224.csv","225.csv","253.csv","254.csv","255.csv","256.csv","284.csv","285.csv","286.csv","287.csv","315.csv","316.csv","317.csv","318.csv","346.csv","347.csv","348.csv","349.csv","36.csv","37.csv","377.csv","378.csv","379.csv","38.csv","380.csv","39.csv","408.csv","409.csv","410.csv","411.csv","439.csv","440.csv","441.csv","442.csv","470.csv","471.csv","472.csv","473.csv","5.csv","501.csv","502.csv","503.csv","504.csv","532.csv","533.csv","534.csv","535.csv","563.csv","564.csv","565.csv","566.csv","594.csv","595.csv","596.csv","597.csv","6.csv","67.csv","68.csv","69.csv","7.csv","70.csv","8.csv","98.csv","99.csv"
"0.12701","0.12022","-0.078653","-0.11628","-0.098413","-0.071492","-0.084512","-0.077251","0.12444","-0.10949","-0.07892","-0.095913","-0.10596","-0.098596","0.13279","0.10021","0.16281","-0.073419","0.10595","-0.04543","-0.097601","-0.11074","0.13771","0.1551","0.14972","0.090406","-0.12218","-0.10306","-0.1177","-0.11797","0.13283","0.13289","0.10489","0.15539","-0.080544","-0.080385","-0.11491","-0.069037","-0.12154","-0.083643","-0.10775","-0.045902","-0.0146","-0.057183","-0.07779","-0.079485","-0.085031","-0.11404","-0.13686","-0.11441","-0.12718","-0.12024","-0.11545","-0.11564","-0.076862","-0.12457","0.11313","-0.05638","-0.10888","0.14888","0.12451","0.15286","0.15001","-0.069996","-0.062985","-0.11041","-0.11415","0.15307","0.12243","0.13558","0.1481","-0.072687","0.15533","0.14547","0.12387","-0.12115","-0.095359","-0.098937","0.12622","0.11506"
"0.062574","0.028964","0.19981","-0.10909","0.1817","0.18584","-0.16675","-0.18316","1.9931e-005","-0.12882","0.17173","0.19655","0.16294","-0.025828","0.026051","0.095516","0.022338","-0.12922","0.082709","0.12658","-0.12049","-0.079181","-0.011784","0.0053542","0.04146","0.032518","-0.069178","-0.12282","-0.043529","-0.069371","0.024547","0.02835","0.13053","0.016078","0.18001","0.21789","-0.097353","0.19791","0.029679","0.2045","-0.0082957","0.22412","-0.053523","0.24706","0.2307","0.048874","0.20743","0.066798","-0.0011257","-0.0019887","-0.061021","-0.084424","0.011154","-0.048764","-0.021901","-0.044235","0.023501","0.023159","-0.079588","-0.024381","0.019512","0.011867","0.02298","0.23538","0.23822","0.025401","0.015059","0.010283","0.064124","0.043775","0.0012932","0.14507","0.013254","0.031776","0.065554","0.041853","-0.12156","0.068199","0.05459","0.021708"
"0.10423","0.14146","-0.015473","0.079377","0.076456","-0.0022634","-0.04337","0.0094289","0.074651","0.034023","-0.046387","-0.023266","0.034592","0.13286","0.013117","-0.040537","0.17491","0.024871","-0.084106","-0.10244","-0.0097559","0.03724","0.01855","0.11583","0.12327","-0.0041386","0.16199","0.077772","0.22857","0.12592","0.047175","0.093619","0.082572","0.14969","0.028546","0.0017339","0.046748","-0.02724","0.12999","0.0077415","0.1559","0.013822","-0.078014","0.0027247","0.063302","0.094865","0.0054421","0.090004","0.19986","0.18001","0.15364","0.12603","0.21315","0.17155","0.052149","0.091309","0.17261","0.10321","0.14969","0.069494","0.17539","0.2015","0.21965","-0.022297","-0.021216","0.18298","0.14319","0.073005","0.029302","0.17899","0.11532","-0.020269","0.12153","0.19261","0.17103","0.14186","0.093613","0.15985","0.053684","0.045324"
